"Ind","Block","Pos","Date","Measurer","Egg","Larv","Adt","Wvl","OH","U","D","PropDam","Treatment"
"E5-144","E5","144",2020-06-18,"Samara",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E5-145","E5","145",2020-06-18,"Samara",NA,NA,NA,5,NA,0,5,1,"Unsprayed"
"E5-146","E5","146",2020-06-18,"Samara",NA,NA,NA,NA,NA,NA,NA,NA,"Unsprayed"
"E5-147","E5","147",2020-06-18,"Samara",NA,NA,NA,3,NA,0,2,1,"Unsprayed"
"E5-148","E5","148",2020-06-18,"Samara",NA,NA,NA,5,NA,0,6,1,"Unsprayed"
"E5-149","E5","149",2020-06-18,"Samara",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E5-150","E5","150",2020-06-18,"Samara",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E5-151","E5","151",2020-06-18,"Samara",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E5-152","E5","152",2020-06-18,"Samara",NA,NA,NA,5,NA,0,5,1,"Unsprayed"
"E5-153","E5","153",2020-06-18,"Samara",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E5-154","E5","154",2020-06-18,"Samara",NA,NA,NA,5,NA,0,1,1,"Unsprayed"
"E5-155","E5","155",2020-06-18,"Samara",NA,NA,NA,5,NA,0,5,1,"Unsprayed"
"E5-156","E5","156",2020-06-18,"Samara",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E5-157","E5","157",2020-06-18,"Samara",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E5-158","E5","158",2020-06-18,"Samara",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E5-159","E5","159",2020-06-18,"Samara",NA,NA,NA,5,NA,0,1,1,"Unsprayed"
"E5-160","E5","160",2020-06-18,"Samara",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E5-161","E5","161",2020-06-18,"Samara",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E5-162","E5","162",2020-06-18,"Samara",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E5-163","E5","163",2020-06-18,"Samara",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E5-164","E5","164",2020-06-18,"Samara",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E5-165","E5","165",2020-06-18,"Samara",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E5-166","E5","166",2020-06-18,"Samara",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E5-167","E5","167",2020-06-18,"Samara",NA,NA,NA,4,NA,0,2,1,"Unsprayed"
"E5-168","E5","168",2020-06-18,"Samara",NA,NA,NA,2,NA,0,1,1,"Unsprayed"
"E5-169","E5","169",2020-06-18,"Samara",NA,NA,NA,5,NA,0,1,1,"Unsprayed"
"E5-170","E5","170",2020-06-18,"Samara",NA,NA,NA,4,NA,0,2,1,"Unsprayed"
"E5-171","E5","171",2020-06-18,"Samara",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E5-172","E5","172",2020-06-18,"Samara",NA,NA,NA,5,NA,0,1,1,"Unsprayed"
"E5-173","E5","173",2020-06-18,"Samara",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E5-174","E5","174",2020-06-18,"Samara",NA,NA,NA,4,NA,0,2,1,"Unsprayed"
"E5-175","E5","175",2020-06-18,"Samara",NA,NA,NA,5,NA,0,1,1,"Unsprayed"
"E5-176","E5","176",2020-06-18,"Samara",NA,NA,NA,2,NA,0,3,1,"Unsprayed"
"E5-177","E5","177",2020-06-18,"Samara",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E5-178","E5","178",2020-06-18,"Samara",NA,NA,NA,4,NA,0,1,1,"Unsprayed"
"E5-179","E5","179",2020-06-18,"Samara",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E5-180","E5","180",2020-06-18,"Samara",NA,NA,NA,4,NA,0,5,1,"Unsprayed"
"E5-181","E5","181",2020-06-18,"Samara",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E5-182","E5","182",2020-06-18,"Samara",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E5-183","E5","183",2020-06-18,"Samara",NA,NA,NA,2,NA,0,4,1,"Unsprayed"
"E5-184","E5","184",2020-06-18,"Samara",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E5-185","E5","185",2020-06-18,"Samara",NA,NA,NA,5,NA,0,5,1,"Unsprayed"
"E5-186","E5","186",2020-06-18,"Samara",NA,NA,NA,3,NA,0,1,1,"Unsprayed"
"E5-187","E5","187",2020-06-18,"Samara",NA,NA,NA,3,NA,0,2,1,"Unsprayed"
"E5-188","E5","188",2020-06-18,"Samara",NA,NA,NA,3,NA,0,2,1,"Unsprayed"
"E5-189","E5","189",2020-06-18,"Samara",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E5-190","E5","190",2020-06-18,"Samara",NA,NA,NA,NA,NA,NA,NA,NA,"Unsprayed"
"E5-191","E5","191",2020-06-18,"Samara",NA,NA,NA,3,NA,0,5,1,"Unsprayed"
"E5-192","E5","192",2020-06-18,"Samara",NA,NA,NA,3,NA,0,1,1,"Unsprayed"
"E5-193","E5","193",2020-06-18,"Samara",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E5-194","E5","194",2020-06-18,"Samara",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E5-195","E5","195",2020-06-18,"Samara",NA,NA,NA,NA,NA,NA,NA,NA,"Unsprayed"
"E5-196","E5","196",2020-06-18,"Samara",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E5-197","E5","197",2020-06-18,"Samara",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E5-198","E5","198",2020-06-18,"Samara",NA,NA,NA,4,NA,0,1,1,"Unsprayed"
"E5-199","E5","199",2020-06-18,"Samara",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E5-200","E5","200",2020-06-18,"Samara",NA,NA,NA,3,NA,0,4,1,"Unsprayed"
"E6-1","E6","1",2020-06-18,"Samara",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E6-2","E6","2",2020-06-18,"Samara",NA,NA,NA,NA,NA,NA,NA,NA,"Sprayed"
"E6-3","E6","3",2020-06-18,"Samara",NA,NA,NA,0,NA,6,0,0,"Sprayed"
"E6-4","E6","4",2020-06-18,"Samara",NA,NA,NA,NA,NA,NA,NA,NA,"Sprayed"
"E6-5","E6","5",2020-06-18,"Samara",NA,NA,NA,2,NA,3,0,0,"Sprayed"
"E6-6","E6","6",2020-06-18,"Samara",NA,NA,NA,2,NA,3,0,0,"Sprayed"
"E6-7","E6","7",2020-06-18,"Samara",NA,NA,NA,2,NA,6,0,0,"Sprayed"
"E6-8","E6","8",2020-06-18,"Samara",NA,NA,NA,NA,NA,NA,NA,NA,"Sprayed"
"E6-9","E6","9",2020-06-18,"Samara",NA,NA,NA,1,NA,1,0,0,"Sprayed"
"E6-11","E6","11",2020-06-18,"Samara",NA,NA,NA,1,NA,7,0,0,"Sprayed"
"E6-12","E6","12",2020-06-18,"Samara",NA,NA,NA,0,NA,1,0,0,"Sprayed"
"E6-13","E6","13",2020-06-18,"Samara",NA,NA,NA,1,NA,5,0,0,"Sprayed"
"E6-14","E6","14",2020-06-18,"Samara",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E6-15","E6","15",2020-06-18,"Samara",NA,NA,NA,1,NA,2,0,0,"Sprayed"
"E6-16","E6","16",2020-06-18,"Samara",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E6-17","E6","17",2020-06-18,"Samara",NA,NA,NA,1,NA,5,0,0,"Sprayed"
"E6-18","E6","18",2020-06-18,"Samara",NA,NA,NA,2,NA,5,0,0,"Sprayed"
"E6-19","E6","19",2020-06-18,"Samara",NA,NA,NA,1,NA,3,0,0,"Sprayed"
"E6-20","E6","20",2020-06-18,"Samara",NA,NA,NA,1,NA,3,0,0,"Sprayed"
"E6-21","E6","21",2020-06-18,"Samara",NA,NA,NA,1,NA,5,0,0,"Sprayed"
"E6-22","E6","22",2020-06-18,"Samara",NA,NA,NA,1,NA,2,0,0,"Sprayed"
"E6-23","E6","23",2020-06-18,"Samara",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E6-24","E6","24",2020-06-18,"Samara",NA,NA,NA,2,NA,3,0,0,"Sprayed"
"E6-25","E6","25",2020-06-18,"Samara",NA,NA,NA,3,NA,1,0,0,"Sprayed"
"E6-26","E6","26",2020-06-18,"Samara",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E6-27","E6","27",2020-06-18,"Samara",NA,NA,NA,2,NA,4,0,0,"Sprayed"
"E6-28","E6","28",2020-06-18,"Samara",NA,NA,NA,0,NA,6,0,0,"Sprayed"
"E6-29","E6","29",2020-06-18,"Samara",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E6-30","E6","30",2020-06-18,"Samara",NA,NA,NA,1,NA,3,0,0,"Sprayed"
"E6-31","E6","31",2020-06-18,"Samara",NA,NA,NA,2,NA,4,0,0,"Sprayed"
"E6-32","E6","32",2020-06-18,"Samara",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E6-33","E6","33",2020-06-18,"Samara",NA,NA,NA,2,NA,2,1,0.333333333333333,"Sprayed"
"E6-34","E6","34",2020-06-18,"Samara",NA,NA,NA,1,NA,2,0,0,"Sprayed"
"E6-35","E6","35",2020-06-18,"Samara",NA,NA,NA,2,NA,4,0,0,"Sprayed"
"E6-36","E6","36",2020-06-18,"Samara",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E6-37","E6","37",2020-06-18,"Samara",NA,NA,NA,1,NA,1,0,0,"Sprayed"
"E6-38","E6","38",2020-06-18,"Samara",NA,NA,NA,1,NA,3,0,0,"Sprayed"
"E6-39","E6","39",2020-06-18,"Samara",NA,NA,NA,1,NA,3,0,0,"Sprayed"
"E6-40","E6","40",2020-06-18,"Samara",NA,NA,NA,1,NA,5,0,0,"Sprayed"
"E6-41","E6","41",2020-06-18,"Samara",NA,NA,NA,1,NA,1,0,0,"Sprayed"
"E6-42","E6","42",2020-06-18,"Samara",NA,NA,NA,1,NA,6,0,0,"Sprayed"
"E6-43","E6","43",2020-06-18,"Samara",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E6-44","E6","44",2020-06-18,"Samara",NA,NA,NA,2,NA,7,1,0.125,"Sprayed"
"E6-46","E6","46",2020-06-18,"Samara",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E6-47","E6","47",2020-06-18,"Samara",NA,NA,NA,1,NA,6,0,0,"Sprayed"
"E6-48","E6","48",2020-06-18,"Samara",NA,NA,NA,2,NA,4,0,0,"Sprayed"
"E6-49","E6","49",2020-06-18,"Samara",NA,NA,NA,1,NA,3,0,0,"Sprayed"
"E6-50","E6","50",2020-06-18,"Samara",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E6-51","E6","51",2020-06-18,"Samara",NA,NA,NA,1,NA,5,0,0,"Sprayed"
"E6-52","E6","52",2020-06-18,"Samara",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E6-53","E6","53",2020-06-18,"Samara",NA,NA,NA,1,NA,3,0,0,"Sprayed"
"E6-54","E6","54",2020-06-18,"Samara",NA,NA,NA,2,NA,2,0,0,"Sprayed"
"E6-56","E6","56",2020-06-18,"Samara",NA,NA,NA,1,NA,2,1,0.333333333333333,"Sprayed"
"E6-57","E6","57",2020-06-18,"Samara",NA,NA,NA,2,NA,2,0,0,"Sprayed"
"E6-58","E6","58",2020-06-18,"Samara",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E6-59","E6","59",2020-06-18,"Samara",NA,NA,NA,2,NA,5,0,0,"Sprayed"
"E6-60","E6","60",2020-06-18,"Samara",NA,NA,NA,1,NA,3,0,0,"Sprayed"
"E6-61","E6","61",2020-06-18,"Samara",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E6-62","E6","62",2020-06-18,"Samara",NA,NA,NA,3,NA,6,0,0,"Sprayed"
"E6-63","E6","63",2020-06-18,"Samara",NA,NA,NA,1,NA,3,1,0.25,"Sprayed"
"E6-65","E6","65",2020-06-18,"Samara",NA,NA,NA,1,NA,3,1,0.25,"Sprayed"
"E6-66","E6","66",2020-06-18,"Samara",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E6-67","E6","67",2020-06-18,"Samara",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E6-68","E6","68",2020-06-18,"Samara",NA,NA,NA,1,NA,10,0,0,"Sprayed"
"E6-69","E6","69",2020-06-18,"Samara",NA,NA,NA,1,NA,5,0,0,"Sprayed"
"E6-70","E6","70",2020-06-18,"Samara",NA,NA,NA,0,NA,1,0,0,"Sprayed"
"E6-71","E6","71",2020-06-18,"Samara",NA,NA,NA,2,NA,6,1,0.142857142857143,"Sprayed"
"E6-72","E6","72",2020-06-18,"Samara",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E6-73","E6","73",2020-06-18,"Samara",NA,NA,NA,1,NA,8,0,0,"Sprayed"
"E6-75","E6","75",2020-06-18,"Samara",NA,NA,NA,1,NA,3,0,0,"Sprayed"
"E6-76","E6","76",2020-06-18,"Samara",NA,NA,NA,0,NA,2,0,0,"Sprayed"
"E6-77","E6","77",2020-06-18,"Samara",NA,NA,NA,2,NA,9,1,0.1,"Sprayed"
"E6-78","E6","78",2020-06-18,"Samara",NA,NA,NA,1,NA,10,0,0,"Sprayed"
"E6-79","E6","79",2020-06-18,"Samara",NA,NA,NA,1,NA,12,0,0,"Sprayed"
"E6-80","E6","80",2020-06-18,"Samara",NA,NA,NA,2,NA,8,0,0,"Sprayed"
"E6-81","E6","81",2020-06-18,"Samara",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E6-82","E6","82",2020-06-18,"Samara",NA,NA,NA,2,NA,6,0,0,"Sprayed"
"E6-83","E6","83",2020-06-18,"Samara",NA,NA,NA,1,NA,15,0,0,"Sprayed"
"E6-84","E6","84",2020-06-18,"Samara",NA,NA,NA,1,NA,3,0,0,"Sprayed"
"E6-85","E6","85",2020-06-18,"Samara",NA,NA,NA,0,NA,6,0,0,"Sprayed"
"E6-86","E6","86",2020-06-18,"Samara",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E6-87","E6","87",2020-06-18,"Samara",NA,NA,NA,0,NA,6,0,0,"Sprayed"
"E6-88","E6","88",2020-06-18,"Samara",NA,NA,NA,2,NA,3,0,0,"Sprayed"
"E6-89","E6","89",2020-06-18,"Samara",NA,NA,NA,1,NA,7,0,0,"Sprayed"
"E6-91","E6","91",2020-06-18,"Samara",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E6-92","E6","92",2020-06-18,"Samara",NA,NA,NA,2,NA,5,0,0,"Sprayed"
"E6-93","E6","93",2020-06-18,"Samara",NA,NA,NA,1,NA,7,0,0,"Sprayed"
"E6-94","E6","94",2020-06-18,"Samara",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E6-95","E6","95",2020-06-18,"Samara",NA,NA,NA,0,NA,6,0,0,"Sprayed"
"E6-96","E6","96",2020-06-18,"Samara",NA,NA,NA,1,NA,7,0,0,"Sprayed"
"E6-97","E6","97",2020-06-18,"Samara",NA,NA,NA,1,NA,5,0,0,"Sprayed"
"E6-98","E6","98",2020-06-18,"Samara",NA,NA,NA,0,NA,8,0,0,"Sprayed"
"E6-99","E6","99",2020-06-18,"Samara",NA,NA,NA,1,NA,9,0,0,"Sprayed"
"E6-100","E6","100",2020-06-18,"Samara",NA,NA,NA,1,NA,5,0,0,"Sprayed"
"E6-101","E6","101",2020-06-18,"Samara",NA,NA,NA,0,NA,0,0,NA,"Sprayed"
"E6-102","E6","102",2020-06-18,"Samara",NA,NA,NA,1,NA,1,0,0,"Sprayed"
"E6-104","E6","104",2020-06-18,"Samara",NA,NA,NA,2,NA,6,0,0,"Sprayed"
"E6-105","E6","105",2020-06-18,"Samara",NA,NA,NA,1,NA,5,0,0,"Sprayed"
"E6-106","E6","106",2020-06-18,"Samara",NA,NA,NA,1,NA,5,0,0,"Sprayed"
"E6-107","E6","107",2020-06-18,"Samara",NA,NA,NA,0,NA,6,0,0,"Sprayed"
"E6-108","E6","108",2020-06-18,"Samara",NA,NA,NA,0,NA,6,0,0,"Sprayed"
"E6-109","E6","109",2020-06-18,"Samara",NA,NA,NA,2,NA,5,0,0,"Sprayed"
"E6-110","E6","110",2020-06-18,"Samara",NA,NA,NA,2,NA,5,0,0,"Sprayed"
"E6-111","E6","111",2020-06-18,"Samara",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E6-112","E6","112",2020-06-18,"Samara",NA,NA,NA,1,NA,6,0,0,"Sprayed"
"E6-113","E6","113",2020-06-18,"Samara",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E6-114","E6","114",2020-06-18,"Samara",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E6-115","E6","115",2020-06-18,"Samara",NA,NA,NA,1,NA,7,0,0,"Sprayed"
"E6-116","E6","116",2020-06-18,"Samara",NA,NA,NA,0,NA,6,0,0,"Sprayed"
"E6-117","E6","117",2020-06-18,"Samara",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E6-118","E6","118",2020-06-18,"Samara",NA,NA,NA,0,NA,6,0,0,"Sprayed"
"E6-119","E6","119",2020-06-18,"Samara",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E6-120","E6","120",2020-06-18,"Samara",NA,NA,NA,2,NA,3,0,0,"Sprayed"
"E6-121","E6","121",2020-06-18,"Samara",NA,NA,NA,3,NA,5,0,0,"Sprayed"
"E6-122","E6","122",2020-06-18,"Samara",NA,NA,NA,1,NA,5,0,0,"Sprayed"
"E6-123","E6","123",2020-06-18,"Samara",NA,NA,NA,0,NA,9,0,0,"Sprayed"
"E6-124","E6","124",2020-06-18,"Samara",NA,NA,NA,0,NA,2,0,0,"Sprayed"
"E6-125","E6","125",2020-06-18,"Samara",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E6-126","E6","126",2020-06-18,"Samara",NA,NA,NA,2,NA,2,0,0,"Sprayed"
"E6-127","E6","127",2020-06-18,"Samara",NA,NA,NA,1,NA,2,0,0,"Sprayed"
"E6-128","E6","128",2020-06-18,"Samara",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E6-130","E6","130",2020-06-18,"Samara",NA,NA,NA,1,NA,9,0,0,"Sprayed"
"E6-131","E6","131",2020-06-18,"Samara",NA,NA,NA,1,NA,5,0,0,"Sprayed"
"E6-132","E6","132",2020-06-18,"Samara",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E6-133","E6","133",2020-06-18,"Samara",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E6-135","E6","135",2020-06-18,"Samara",NA,NA,NA,0,NA,2,0,0,"Sprayed"
"E6-136","E6","136",2020-06-18,"Samara",NA,NA,NA,1,NA,6,0,0,"Sprayed"
"E6-137","E6","137",2020-06-18,"Samara",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E6-138","E6","138",2020-06-18,"Samara",NA,NA,NA,0,NA,7,0,0,"Sprayed"
"E6-140","E6","140",2020-06-18,"Samara",NA,NA,NA,1,NA,6,0,0,"Sprayed"
"E6-141","E6","141",2020-06-18,"Samara",NA,NA,NA,2,NA,5,0,0,"Sprayed"
"E6-142","E6","142",2020-06-18,"Samara",NA,NA,NA,1,NA,6,0,0,"Sprayed"
"E6-143","E6","143",2020-06-18,"Samara",NA,NA,NA,1,NA,3,0,0,"Sprayed"
"E6-144","E6","144",2020-06-18,"Samara",NA,NA,NA,2,NA,4,0,0,"Sprayed"
"E6-145","E6","145",2020-06-18,"Samara",NA,NA,NA,2,NA,9,0,0,"Sprayed"
"E6-146","E6","146",2020-06-18,"Samara",NA,NA,NA,1,NA,3,0,0,"Sprayed"
"E6-147","E6","147",2020-06-18,"Samara",NA,NA,NA,1,NA,1,0,0,"Sprayed"
"E6-148","E6","148",2020-06-18,"Samara",NA,NA,NA,1,NA,3,0,0,"Sprayed"
"E6-149","E6","149",2020-06-18,"Samara",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E6-150","E6","150",2020-06-18,"Samara",NA,NA,NA,1,NA,3,0,0,"Sprayed"
"E6-151","E6","151",2020-06-18,"Samara",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E6-152","E6","152",2020-06-18,"Samara",NA,NA,NA,2,NA,5,0,0,"Sprayed"
"E6-153","E6","153",2020-06-18,"Samara",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E6-155","E6","155",2020-06-18,"Samara",NA,NA,NA,1,NA,7,0,0,"Sprayed"
"E6-156","E6","156",2020-06-18,"Samara",NA,NA,NA,1,NA,2,0,0,"Sprayed"
"E6-157","E6","157",2020-06-18,"Samara",NA,NA,NA,1,NA,3,0,0,"Sprayed"
"E6-158","E6","158",2020-06-18,"Samara",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E6-159","E6","159",2020-06-18,"Samara",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E6-160","E6","160",2020-06-18,"Samara",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E6-161","E6","161",2020-06-18,"Samara",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E6-162","E6","162",2020-06-18,"Samara",NA,NA,NA,2,NA,1,1,0.5,"Sprayed"
"E6-163","E6","163",2020-06-18,"Samara",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E6-164","E6","164",2020-06-18,"Samara",NA,NA,NA,1,NA,3,0,0,"Sprayed"
"E6-165","E6","165",2020-06-18,"Samara",NA,NA,NA,1,NA,2,0,0,"Sprayed"
"E6-166","E6","166",2020-06-18,"Samara",NA,NA,NA,3,NA,4,0,0,"Sprayed"
"E6-167","E6","167",2020-06-18,"Samara",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E6-168","E6","168",2020-06-18,"Samara",NA,NA,NA,1,NA,6,0,0,"Sprayed"
"E6-169","E6","169",2020-06-18,"Samara",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E6-170","E6","170",2020-06-18,"Samara",NA,NA,NA,2,NA,3,0,0,"Sprayed"
"E6-171","E6","171",2020-06-18,"Samara",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E6-172","E6","172",2020-06-18,"Samara",NA,NA,NA,0,NA,6,0,0,"Sprayed"
"E6-173","E6","173",2020-06-18,"Samara",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E6-174","E6","174",2020-06-18,"Samara",NA,NA,NA,2,NA,3,0,0,"Sprayed"
"E6-175","E6","175",2020-06-18,"Samara",NA,NA,NA,2,NA,3,0,0,"Sprayed"
"E6-176","E6","176",2020-06-18,"Samara",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E6-177","E6","177",2020-06-18,"Samara",NA,NA,NA,1,NA,3,0,0,"Sprayed"
"E6-178","E6","178",2020-06-18,"Samara",NA,NA,NA,2,NA,3,0,0,"Sprayed"
"E6-179","E6","179",2020-06-18,"Samara",NA,NA,NA,1,NA,2,0,0,"Sprayed"
"E6-180","E6","180",2020-06-18,"Samara",NA,NA,NA,3,NA,4,0,0,"Sprayed"
"E6-181","E6","181",2020-06-18,"Samara",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E6-182","E6","182",2020-06-18,"Samara",NA,NA,NA,2,NA,4,0,0,"Sprayed"
"E6-183","E6","183",2020-06-18,"Samara",NA,NA,NA,0,NA,6,0,0,"Sprayed"
"E6-184","E6","184",2020-06-18,"Samara",NA,NA,NA,1,NA,5,0,0,"Sprayed"
"E6-186","E6","186",2020-06-18,"Samara",NA,NA,NA,0,NA,2,0,0,"Sprayed"
"E6-187","E6","187",2020-06-18,"Samara",NA,NA,NA,2,NA,3,0,0,"Sprayed"
"E6-188","E6","188",2020-06-18,"Samara",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E6-189","E6","189",2020-06-18,"Samara",NA,NA,NA,0,NA,4,1,0.2,"Sprayed"
"E6-190","E6","190",2020-06-18,"Samara",NA,NA,NA,3,NA,3,3,0.5,"Sprayed"
"E6-191","E6","191",2020-06-18,"Samara",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E6-192","E6","192",2020-06-18,"Samara",NA,NA,NA,1,NA,5,0,0,"Sprayed"
"E6-193","E6","193",2020-06-18,"Samara",NA,NA,NA,1,NA,5,0,0,"Sprayed"
"E6-194","E6","194",2020-06-18,"Samara",NA,NA,NA,1,NA,5,0,0,"Sprayed"
"E6-195","E6","195",2020-06-18,"Samara",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E6-196","E6","196",2020-06-18,"Samara",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E6-197","E6","197",2020-06-18,"Samara",NA,NA,NA,1,NA,5,0,0,"Sprayed"
"E6-198","E6","198",2020-06-18,"Samara",NA,NA,NA,1,NA,8,0,0,"Sprayed"
"E6-199","E6","199",2020-06-18,"Samara",NA,NA,NA,2,NA,3,0,0,"Sprayed"
"E6-200","E6","200",2020-06-18,"Samara",NA,NA,NA,2,NA,6,0,0,"Sprayed"
"E7 -1","E7","1",2020-06-18,"Damian",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E7-2","E7","2",2020-06-18,"Damian",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E7-3","E7","3",2020-06-18,"Damian",NA,NA,NA,1,NA,0,5,1,"Unsprayed"
"E7-4","E7","4",2020-06-18,"Damian",NA,NA,NA,4,NA,0,4,1,"Unsprayed"
"E7-5","E7","5",2020-06-18,"Damian",NA,NA,NA,4,NA,0,3,1,"Unsprayed"
"E7-6","E7","6",2020-06-18,"Damian",NA,NA,NA,4,NA,0,3,1,"Unsprayed"
"E7-7","E7","7",2020-06-18,"Damian",NA,NA,NA,4,NA,0,1,1,"Unsprayed"
"E7-8","E7","8",2020-06-18,"Damian",NA,NA,NA,2,NA,0,4,1,"Unsprayed"
"E7-9","E7","9",2020-06-18,"Damian",NA,NA,NA,3,NA,0,6,1,"Unsprayed"
"E7-10","E7","10",2020-06-18,"Damian",NA,NA,NA,2,NA,0,4,1,"Unsprayed"
"E7-11","E7","11",2020-06-18,"Damian",NA,NA,NA,2,NA,0,6,1,"Unsprayed"
"E7-12","E7","12",2020-06-18,"Damian",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E7-13","E7","13",2020-06-18,"Damian",NA,NA,NA,2,NA,0,1,1,"Unsprayed"
"E7-14","E7","14",2020-06-18,"Damian",NA,NA,NA,5,NA,0,1,1,"Unsprayed"
"E7-15","E7","15",2020-06-18,"Damian",NA,NA,NA,2,NA,0,4,1,"Unsprayed"
"E7-16","E7","16",2020-06-18,"Damian",NA,NA,NA,4,NA,0,1,1,"Unsprayed"
"E7-17","E7","17",2020-06-18,"Damian",NA,NA,NA,3,NA,0,3,1,"Unsprayed"
"E7-18","E7","18",2020-06-18,"Damian",NA,NA,NA,3,NA,0,2,1,"Unsprayed"
"E7-19","E7","19",2020-06-18,"Damian",NA,NA,NA,2,NA,0,3,1,"Unsprayed"
"E7-20","E7","20",2020-06-18,"Damian",NA,NA,NA,5,NA,0,1,1,"Unsprayed"
"E7-21","E7","21",2020-06-18,"Damian",NA,NA,NA,4,NA,0,4,1,"Unsprayed"
"E7-22","E7","22",2020-06-18,"Damian",NA,NA,NA,2,NA,0,1,1,"Unsprayed"
"E7-23","E7","23",2020-06-18,"Damian",NA,NA,NA,5,NA,0,1,1,"Unsprayed"
"E7-24","E7","24",2020-06-18,"Damian",NA,NA,NA,2,NA,0,1,1,"Unsprayed"
"E7-25","E7","25",2020-06-18,"Damian",NA,NA,NA,4,NA,0,3,1,"Unsprayed"
