"Ind","Block","Pos","Date","Measurer","Veg","Bud","Flr","Fert","Abt","M","S","N","round","ind_round"
"E10-183","E10","183",2022-06-08,"Abby",42,NA,NA,NA,NA,"","","","2","E10-183_2"
"E10-184","E10","184",2022-06-08,"Abby",46,NA,NA,NA,NA,"","","","2","E10-184_2"
"E10-185","E10","185",2022-06-08,"Abby",39,NA,NA,NA,NA,"","","","2","E10-185_2"
"E10-186","E10","186",2022-06-08,"Abby",49,NA,NA,NA,NA,"","","","2","E10-186_2"
"E10-187","E10","187",2022-06-08,"Abby",66,NA,NA,NA,NA,"","","","2","E10-187_2"
"E10-188","E10","188",2022-06-08,"Abby",54,NA,NA,NA,NA,"","","","2","E10-188_2"
"E10-189","E10","189",2022-06-08,"Abby",67,NA,NA,NA,NA,"","","","2","E10-189_2"
"E10-190","E10","190",2022-06-08,"Abby",47,NA,NA,NA,NA,"","","","2","E10-190_2"
"E10-191","E10","191",2022-06-08,"Abby",59,NA,NA,NA,NA,"","","","2","E10-191_2"
"E10-192","E10","192",2022-06-08,"Abby",53,NA,NA,NA,NA,"","","","2","E10-192_2"
"E10-193","E10","193",2022-06-08,"Abby",80,NA,NA,NA,NA,"","","","2","E10-193_2"
"E10-194","E10","194",2022-06-08,"Abby",82,NA,NA,NA,NA,"","","","2","E10-194_2"
"E10-195","E10","195",2022-06-08,"Abby",55,NA,NA,NA,NA,"","","","2","E10-195_2"
"E10-196","E10","196",2022-06-08,"Abby",34,NA,NA,NA,NA,"","","","2","E10-196_2"
"E10-197","E10","197",2022-06-08,"Abby",62,NA,NA,NA,NA,"","","","2","E10-197_2"
"E10-198","E10","198",2022-06-08,"Abby",67,NA,NA,NA,NA,"","","","2","E10-198_2"
"E10-199","E10","199",2022-06-08,"Abby",54,NA,NA,NA,NA,"","","","2","E10-199_2"
"E10-200","E10","200",2022-06-08,"Abby",67,NA,NA,NA,NA,"","","","2","E10-200_2"
"E10-201","E10","201",2022-06-08,"Abby",84,NA,NA,NA,NA,"","","","2","E10-201_2"
"E3-1","E3","1",2022-06-10,"Maria",84,NA,NA,NA,NA,"","","","3","E3-1_3"
"E3-2","E3","2",2022-06-10,"Maria",82,NA,NA,NA,NA,"","","","3","E3-2_3"
"E3-3","E3","3",2022-06-10,"Maria",64,NA,NA,NA,NA,"","","","3","E3-3_3"
"E3-4","E3","4",2022-06-10,"Maria",56,NA,NA,NA,NA,"","","","3","E3-4_3"
"E3-5","E3","5",2022-06-10,"Maria",41,NA,NA,NA,NA,"","","","3","E3-5_3"
"E3-6","E3","6",2022-06-10,"Maria",60,NA,NA,NA,NA,"","","","3","E3-6_3"
"E3-7","E3","7",2022-06-10,"Maria",84,NA,NA,NA,NA,"","","","3","E3-7_3"
"E3-8","E3","8",2022-06-10,"Maria",71,NA,NA,NA,NA,"","","","3","E3-8_3"
"E3-9","E3","9",2022-06-10,"Maria",75,NA,NA,NA,NA,"","","","3","E3-9_3"
"E3-10","E3","10",2022-06-10,"Maria",71,73,NA,NA,NA,"","","","3","E3-10_3"
"E3-11","E3","11",2022-06-10,"Maria",52,NA,NA,NA,NA,"","","","3","E3-11_3"
"E3-12","E3","12",2022-06-10,"Maria",65,NA,NA,NA,NA,"","","","3","E3-12_3"
"E3-13","E3","13",2022-06-10,"Maria",64.5,66,NA,NA,NA,"","","","3","E3-13_3"
"E3-14","E3","14",2022-06-10,"Maria",48,NA,NA,NA,NA,"","","","3","E3-14_3"
"E3-15","E3","15",2022-06-10,"Maria",76,NA,NA,NA,NA,"","","","3","E3-15_3"
"E3-16","E3","16",2022-06-10,"Maria",60,NA,NA,NA,NA,"","","","3","E3-16_3"
"E3-17","E3","17",2022-06-10,"Maria",71.5,73,NA,NA,NA,"","","","3","E3-17_3"
"E3-18","E3","18",2022-06-10,"Maria",39,NA,NA,NA,NA,"","","","3","E3-18_3"
"E3-19","E3","19",2022-06-10,"Maria",85,NA,NA,NA,NA,"","","","3","E3-19_3"
"E3-20","E3","20",2022-06-10,"Maria",39,NA,NA,NA,NA,"","","","3","E3-20_3"
"E3-21","E3","21",2022-06-10,"Maria",60,61.5,NA,NA,NA,"","","","3","E3-21_3"
"E3-22","E3","22",2022-06-10,"Maria",64,NA,NA,NA,NA,"","","","3","E3-22_3"
"E3-23","E3","23",2022-06-10,"Maria",87,88.5,NA,NA,NA,"","","","3","E3-23_3"
"E3-24","E3","24",2022-06-10,"Maria",62,NA,NA,NA,NA,"","","","3","E3-24_3"
"E3-25","E3","25",2022-06-10,"Maria",87,NA,NA,NA,NA,"","","","3","E3-25_3"
"E3-26","E3","26",2022-06-10,"Maria",70,NA,NA,NA,NA,"","","","3","E3-26_3"
"E3-27","E3","27",2022-06-10,"Maria",61,NA,NA,NA,NA,"","","","3","E3-27_3"
"E3-28","E3","28",2022-06-10,"Maria",74,76,NA,NA,NA,"","","","3","E3-28_3"
"E3-29","E3","29",2022-06-10,"Maria",51,NA,NA,NA,NA,"","","","3","E3-29_3"
"E3-30","E3","30",2022-06-10,"Maria",53,NA,NA,NA,NA,"","","","3","E3-30_3"
"E3-31","E3","31",2022-06-10,"Maria",69,NA,NA,NA,NA,"","","","3","E3-31_3"
"E3-32","E3","32",2022-06-10,"Maria",71,NA,NA,NA,NA,"","","","3","E3-32_3"
"E3-33","E3","33",2022-06-10,"Maria",87,NA,NA,NA,NA,"","","","3","E3-33_3"
"E3-34","E3","34",2022-06-10,"Maria",38,NA,NA,NA,NA,"","","","3","E3-34_3"
"E3-35","E3","35",2022-06-10,"Maria",51,NA,NA,NA,NA,"","","","3","E3-35_3"
"E3-36","E3","36",2022-06-10,"Maria",82,NA,NA,NA,NA,"","","","3","E3-36_3"
"E3-37","E3","37",2022-06-10,"Maria",52,NA,NA,NA,NA,"","","","3","E3-37_3"
"E3-38","E3","38",2022-06-10,"Maria",69,71,NA,NA,NA,"","","","3","E3-38_3"
"E3-39","E3","39",2022-06-10,"Maria",61,NA,NA,NA,NA,"","","","3","E3-39_3"
"E3-40","E3","40",2022-06-10,"Maria",82,NA,NA,NA,NA,"","","","3","E3-40_3"
"E3-41","E3","41",2022-06-10,"Maria",68,NA,NA,NA,NA,"","","","3","E3-41_3"
"E3-42","E3","42",2022-06-10,"Maria",71,NA,NA,NA,NA,"","","","3","E3-42_3"
"E3-43","E3","43",2022-06-10,"Maria",81,NA,NA,NA,NA,"","","","3","E3-43_3"
"E3-44","E3","44",2022-06-10,"Maria",52,NA,NA,NA,NA,"","","","3","E3-44_3"
"E3-45","E3","45",2022-06-10,"Maria",56,NA,NA,NA,NA,"","","","3","E3-45_3"
"E3-46","E3","46",2022-06-10,"Maria",52,NA,NA,NA,NA,"","","","3","E3-46_3"
"E3-47","E3","47",2022-06-10,"Maria",48.5,NA,NA,NA,NA,"","","","3","E3-47_3"
"E3-48","E3","48",2022-06-10,"Maria",48,NA,NA,NA,NA,"","","","3","E3-48_3"
"E3-49","E3","49",2022-06-10,"Maria",83,NA,NA,NA,NA,"","","","3","E3-49_3"
"E3-50","E3","50",2022-06-10,"Maria",43,NA,NA,NA,NA,"","","","3","E3-50_3"
"E3-51","E3","51",2022-06-10,"Maria",39,NA,NA,NA,NA,"","","","3","E3-51_3"
"E3-52","E3","52",2022-06-10,"Maria",89,NA,NA,NA,NA,"","","","3","E3-52_3"
"E3-53","E3","53",2022-06-10,"Maria",84,NA,NA,NA,NA,"","","","3","E3-53_3"
"E3-54","E3","54",2022-06-10,"Maria",65,NA,NA,NA,NA,"","","","3","E3-54_3"
"E3-55","E3","55",2022-06-10,"Maria",62,63.5,NA,NA,NA,"","","","3","E3-55_3"
"E3-56","E3","56",2022-06-10,"Maria",54,NA,NA,NA,NA,"","","","3","E3-56_3"
"E3-57","E3","57",2022-06-10,"Maria",41,NA,NA,NA,NA,"","","","3","E3-57_3"
"E3-58","E3","58",2022-06-10,"Maria",92,94,NA,NA,NA,"","","","3","E3-58_3"
"E3-59","E3","59",2022-06-10,"Maria",44,NA,NA,NA,NA,"","","","3","E3-59_3"
"E3-60","E3","60",2022-06-10,"Maria",69,NA,NA,NA,NA,"","","","3","E3-60_3"
"E3-61","E3","61",2022-06-10,"Maria",74,76,NA,NA,NA,"","","","3","E3-61_3"
"E3-62","E3","62",2022-06-10,"Maria",55,NA,NA,NA,NA,"","","","3","E3-62_3"
"E3-63","E3","63",2022-06-10,"Maria",78,NA,NA,NA,NA,"","","","3","E3-63_3"
"E3-64","E3","64",2022-06-10,"Maria",61,NA,NA,NA,NA,"","","","3","E3-64_3"
"E3-65","E3","65",2022-06-10,"Maria",74,NA,NA,NA,NA,"","","","3","E3-65_3"
"E3-66","E3","66",2022-06-10,"Maria",84.5,87,NA,NA,NA,"","","","3","E3-66_3"
"E3-67","E3","67",2022-06-10,"Maria",58,NA,NA,NA,NA,"","","","3","E3-67_3"
"E3-68","E3","68",2022-06-10,"Maria",56.5,51.5,NA,NA,NA,"","","","3","E3-68_3"
"E3-69","E3","69",2022-06-10,"Maria",81,NA,NA,NA,NA,"","","","3","E3-69_3"
"E3-70","E3","70",2022-06-10,"Maria",78,NA,NA,NA,NA,"","","","3","E3-70_3"
"E3-71","E3","71",2022-06-10,"Maria",58,NA,NA,NA,NA,"","","","3","E3-71_3"
"E3-72","E3","72",2022-06-10,"Maria",67,NA,NA,NA,NA,"","","","3","E3-72_3"
"E3-73","E3","73",2022-06-10,"Maria",73,NA,NA,NA,NA,"","","","3","E3-73_3"
"E3-74","E3","74",2022-06-10,"Maria",77,NA,NA,NA,NA,"","","","3","E3-74_3"
"E3-75","E3","75",2022-06-10,"Maria",58.5,NA,NA,NA,NA,"","","","3","E3-75_3"
"E3-76","E3","76",2022-06-10,"Maria",71,NA,NA,NA,NA,"","","","3","E3-76_3"
"E3-77","E3","77",2022-06-10,"Maria",73.5,NA,NA,NA,NA,"","","","3","E3-77_3"
"E3-78","E3","78",2022-06-10,"Maria",77,NA,NA,NA,NA,"","","","3","E3-78_3"
"E3-79","E3","79",2022-06-10,"Maria",65,NA,NA,NA,NA,"","","","3","E3-79_3"
"E3-80","E3","80",2022-06-10,"Maria",71,NA,NA,NA,NA,"","","","3","E3-80_3"
"E3-81","E3","81",2022-06-10,"Maria",53,NA,NA,NA,NA,"","","","3","E3-81_3"
"E3-82","E3","82",2022-06-10,"Maria",64,NA,NA,NA,NA,"","","","3","E3-82_3"
"E3-83","E3","83",2022-06-10,"Maria",59,NA,NA,NA,NA,"","","","3","E3-83_3"
"E3-84","E3","84",2022-06-10,"Maria",53,NA,NA,NA,NA,"","","","3","E3-84_3"
"E3-85","E3","85",2022-06-10,"Maria",49,NA,NA,NA,NA,"","","","3","E3-85_3"
"E3-86","E3","86",2022-06-10,"Maria",63,NA,NA,NA,NA,"","","","3","E3-86_3"
"E3-87","E3","87",2022-06-10,"Maria",65.5,NA,NA,NA,NA,"","","","3","E3-87_3"
"E3-88","E3","88",2022-06-10,"Maria",58,NA,NA,NA,NA,"","","","3","E3-88_3"
"E3-89","E3","89",2022-06-10,"Maria",NA,NA,NA,NA,NA,"","","","3","E3-89_3"
"E3-90","E3","90",2022-06-10,"Maria",65,NA,NA,NA,NA,"","","","3","E3-90_3"
"E3-91","E3","91",2022-06-10,"Maria",NA,NA,NA,NA,NA,"","","","3","E3-91_3"
"E3-92","E3","92",2022-06-10,"Maria",46,NA,NA,NA,NA,"","","","3","E3-92_3"
"E3-93","E3","93",2022-06-10,"Maria",52,NA,NA,NA,NA,"","","","3","E3-93_3"
"E3-94","E3","94",2022-06-10,"Maria",61,NA,NA,NA,NA,"","","","3","E3-94_3"
"E3-95","E3","95",2022-06-10,"Maria",60,NA,NA,NA,NA,"","","","3","E3-95_3"
"E3-96","E3","96",2022-06-10,"Maria",86,NA,NA,NA,NA,"","","","3","E3-96_3"
"E3-97","E3","97",2022-06-10,"Maria",50,NA,NA,NA,NA,"","","","3","E3-97_3"
"E3-98","E3","98",2022-06-10,"Maria",82,NA,NA,NA,NA,"","","","3","E3-98_3"
"E3-99","E3","99",2022-06-10,"Maria",58,NA,NA,NA,NA,"","","","3","E3-99_3"
"E3-100","E3","100",2022-06-10,"Maria",51,NA,NA,NA,NA,"","","","3","E3-100_3"
"E3-101","E3","101",2022-06-10,"Maria",57,NA,NA,NA,NA,"","","","3","E3-101_3"
"E3-102","E3","102",2022-06-10,"Maria",63,NA,NA,NA,NA,"","","","3","E3-102_3"
"E3-103","E3","103",2022-06-10,"Maria",83,NA,NA,NA,NA,"","","","3","E3-103_3"
"E3-104","E3","104",2022-06-10,"Maria",69,NA,NA,NA,NA,"","","","3","E3-104_3"
"E3-105","E3","105",2022-06-10,"Maria",78,NA,NA,NA,NA,"","","","3","E3-105_3"
"E3-106","E3","106",2022-06-10,"Maria",62,NA,NA,NA,NA,"","","","3","E3-106_3"
"E3-107","E3","107",2022-06-10,"Maria",33,NA,NA,NA,NA,"","","","3","E3-107_3"
"E3-108","E3","108",2022-06-10,"Maria",38,NA,NA,NA,NA,"","","","3","E3-108_3"
"E3-109","E3","109",2022-06-10,"Maria",77,NA,NA,NA,NA,"","","","3","E3-109_3"
"E3-110","E3","110",2022-06-10,"Maria",55,NA,NA,NA,NA,"","","","3","E3-110_3"
"E3-111","E3","111",2022-06-10,"Maria",69,NA,NA,NA,NA,"","","","3","E3-111_3"
"E3-112","E3","112",2022-06-10,"Maria",69,NA,NA,NA,NA,"","","","3","E3-112_3"
"E3-113","E3","113",2022-06-10,"Maria",84,NA,NA,NA,NA,"","","","3","E3-113_3"
"E3-114","E3","114",2022-06-10,"Maria",79,NA,NA,NA,NA,"","","","3","E3-114_3"
"E3-115","E3","115",2022-06-10,"Maria",78,80,NA,NA,NA,"","","","3","E3-115_3"
"E3-116","E3","116",2022-06-10,"Maria",97.5,NA,NA,NA,NA,"","","","3","E3-116_3"
"E3-117","E3","117",2022-06-10,"Maria",67,NA,NA,NA,NA,"","","","3","E3-117_3"
"E3-118","E3","118",2022-06-10,"Maria",74.5,NA,NA,NA,NA,"","","","3","E3-118_3"
"E3-119","E3","119",2022-06-10,"Maria",53,NA,NA,NA,NA,"","","","3","E3-119_3"
"E3-120","E3","120",2022-06-10,"Maria",63.5,65.5,NA,NA,NA,"","","","3","E3-120_3"
"E3-121","E3","121",2022-06-10,"Maria",80,82,NA,NA,NA,"","","","3","E3-121_3"
"E3-122","E3","122",2022-06-10,"Maria",69,NA,NA,NA,NA,"","","","3","E3-122_3"
"E3-123","E3","123",2022-06-10,"Maria",55,56,NA,NA,NA,"","","","3","E3-123_3"
"E3-124","E3","124",2022-06-10,"Maria",64,NA,NA,NA,NA,"","","","3","E3-124_3"
"E3-125","E3","125",2022-06-10,"Maria",66.5,NA,NA,NA,NA,"","","","3","E3-125_3"
"E3-126","E3","126",2022-06-10,"Maria",95,NA,NA,NA,NA,"","","","3","E3-126_3"
"E3-127","E3","127",2022-06-10,"Maria",76,NA,NA,NA,NA,"","","","3","E3-127_3"
"E3-128","E3","128",2022-06-10,"Maria",54,NA,NA,NA,NA,"","","","3","E3-128_3"
"E3-129","E3","129",2022-06-10,"Maria",83,NA,NA,NA,NA,"","","","3","E3-129_3"
"E3-130","E3","130",2022-06-10,"Maria",67,NA,NA,NA,NA,"","","","3","E3-130_3"
"E3-131","E3","131",2022-06-10,"Maria",86.5,88.5,NA,NA,NA,"","","","3","E3-131_3"
"E3-132","E3","132",2022-06-10,"Maria",62,NA,NA,NA,NA,"","","","3","E3-132_3"
"E3-133","E3","133",2022-06-10,"Maria",98,NA,NA,NA,NA,"","","","3","E3-133_3"
"E3-134","E3","134",2022-06-10,"Maria",63,65,NA,NA,NA,"","","","3","E3-134_3"
"E3-135","E3","135",2022-06-10,"Maria",74,NA,NA,NA,NA,"","","","3","E3-135_3"
"E3-136","E3","136",2022-06-10,"Maria",70,NA,NA,NA,NA,"","","","3","E3-136_3"
"E3-137","E3","137",2022-06-10,"Maria",70,NA,NA,NA,NA,"","","","3","E3-137_3"
"E3-138","E3","138",2022-06-10,"Maria",95,NA,NA,NA,NA,"","","","3","E3-138_3"
"E3-139","E3","139",2022-06-10,"Maria",81,NA,NA,NA,NA,"","","","3","E3-139_3"
"E3-140","E3","140",2022-06-10,"Maria",73.5,NA,NA,NA,NA,"","","","3","E3-140_3"
"E3-141","E3","141",2022-06-10,"Maria",83,NA,NA,NA,NA,"","","","3","E3-141_3"
"E3-142","E3","142",2022-06-10,"Maria",46,NA,NA,NA,NA,"","","","3","E3-142_3"
"E3-143","E3","143",2022-06-10,"Maria",69,NA,NA,NA,NA,"","","","3","E3-143_3"
"E3-144","E3","144",2022-06-10,"Maria",76,NA,NA,NA,NA,"","","","3","E3-144_3"
"E3-145","E3","145",2022-06-10,"Maria",65,NA,NA,NA,NA,"","","","3","E3-145_3"
"E3-146","E3","146",2022-06-10,"Maria",70,NA,NA,NA,NA,"","","","3","E3-146_3"
"E3-147","E3","147",2022-06-10,"Maria",61,NA,NA,NA,NA,"","","","3","E3-147_3"
"E3-148","E3","148",2022-06-10,"Maria",63,NA,NA,NA,NA,"","","","3","E3-148_3"
"E3-149","E3","149",2022-06-10,"Maria",66,NA,NA,NA,NA,"","","","3","E3-149_3"
"E3-150","E3","150",2022-06-10,"Maria",80.5,NA,NA,NA,NA,"","","","3","E3-150_3"
"E3-151","E3","151",2022-06-10,"Maria",81,NA,NA,NA,NA,"","","","3","E3-151_3"
"E3-152","E3","152",2022-06-10,"Maria",53,54.5,NA,NA,NA,"","","","3","E3-152_3"
"E3-153","E3","153",2022-06-10,"Maria",62,NA,NA,NA,NA,"","","","3","E3-153_3"
"E3-154","E3","154",2022-06-10,"Maria",43,NA,NA,NA,NA,"","","","3","E3-154_3"
"E3-155","E3","155",2022-06-10,"Maria",34,NA,NA,NA,NA,"","","","3","E3-155_3"
"E3-156","E3","156",2022-06-10,"Maria",82.5,NA,NA,NA,NA,"","","","3","E3-156_3"
"E3-157","E3","157",2022-06-10,"Maria",93,NA,NA,NA,NA,"","","","3","E3-157_3"
"E3-158","E3","158",2022-06-10,"Maria",72,74,NA,NA,NA,"","","","3","E3-158_3"
"E3-159","E3","159",2022-06-10,"Maria",73,NA,NA,NA,NA,"","","","3","E3-159_3"
"E3-160","E3","160",2022-06-10,"Maria",65.5,NA,NA,NA,NA,"","","","3","E3-160_3"
"E3-161","E3","161",2022-06-10,"Maria",75,NA,NA,NA,NA,"","","","3","E3-161_3"
"E3-162","E3","162",2022-06-10,"Maria",82,NA,NA,NA,NA,"","","","3","E3-162_3"
"E3-163","E3","163",2022-06-10,"Maria",99,NA,NA,NA,NA,"","","","3","E3-163_3"
"E3-164","E3","164",2022-06-10,"Maria",NA,NA,NA,NA,NA,"","","","3","E3-164_3"
"E3-165","E3","165",2022-06-10,"Maria",89,NA,NA,NA,NA,"","","","3","E3-165_3"
"E3-166","E3","166",2022-06-10,"Maria",73,NA,NA,NA,NA,"","","","3","E3-166_3"
"E3-167","E3","167",2022-06-10,"Maria",43,NA,NA,NA,NA,"","","","3","E3-167_3"
"E3-168","E3","168",2022-06-10,"Maria",57,NA,NA,NA,NA,"","","","3","E3-168_3"
"E3-169","E3","169",2022-06-10,"Maria",82,NA,NA,NA,NA,"","","","3","E3-169_3"
"E3-170","E3","170",2022-06-10,"Maria",68,NA,NA,NA,NA,"","","","3","E3-170_3"
"E3-171","E3","171",2022-06-10,"Maria",56,NA,NA,NA,NA,"","","","3","E3-171_3"
"E3-172","E3","172",2022-06-10,"Maria",79,NA,NA,NA,NA,"","","","3","E3-172_3"
"E3-173","E3","173",2022-06-10,"Maria",60,NA,NA,NA,NA,"","","","3","E3-173_3"
"E3-174","E3","174",2022-06-10,"Maria",64,NA,NA,NA,NA,"","","","3","E3-174_3"
"E3-175","E3","175",2022-06-10,"Maria",94,NA,NA,NA,NA,"","","","3","E3-175_3"
"E3-176","E3","176",2022-06-10,"Maria",68,NA,NA,NA,NA,"","","","3","E3-176_3"
"E3-177","E3","177",2022-06-10,"Maria",95.5,NA,NA,NA,NA,"","","","3","E3-177_3"
"E3-178","E3","178",2022-06-10,"Maria",50,NA,NA,NA,NA,"","","","3","E3-178_3"
"E3-179","E3","179",2022-06-10,"Maria",53,NA,NA,NA,NA,"","","","3","E3-179_3"
"E3-180","E3","180",2022-06-10,"Maria",68,69.5,NA,NA,NA,"","","","3","E3-180_3"
"E3-181","E3","181",2022-06-10,"Maria",91,NA,NA,NA,NA,"","","","3","E3-181_3"
"E3-182","E3","182",2022-06-10,"Maria",70,NA,NA,NA,NA,"","","","3","E3-182_3"
"E3-183","E3","183",2022-06-10,"Maria",65,NA,NA,NA,NA,"","","","3","E3-183_3"
"E3-184","E3","184",2022-06-10,"Maria",43,NA,NA,NA,NA,"","","","3","E3-184_3"
"E3-185","E3","185",2022-06-10,"Maria",63,NA,NA,NA,NA,"","","","3","E3-185_3"
"E3-186","E3","186",2022-06-10,"Maria",67,NA,NA,NA,NA,"","","","3","E3-186_3"
"E3-187","E3","187",2022-06-10,"Maria",72,NA,NA,NA,NA,"","","","3","E3-187_3"
"E3-188","E3","188",2022-06-10,"Maria",NA,NA,NA,NA,NA,"","","","3","E3-188_3"
"E3-189","E3","189",2022-06-10,"Maria",70,NA,NA,NA,NA,"","","","3","E3-189_3"
"E3-190","E3","190",2022-06-10,"Maria",69,NA,NA,NA,NA,"","","","3","E3-190_3"
"E3-191","E3","191",2022-06-10,"Maria",80,NA,NA,NA,NA,"","","","3","E3-191_3"
"E3-192","E3","192",2022-06-10,"Maria",60,NA,NA,NA,NA,"","","","3","E3-192_3"
"E3-193","E3","193",2022-06-10,"Maria",62.5,NA,NA,NA,NA,"","","","3","E3-193_3"
"E3-194","E3","194",2022-06-10,"Maria",55.5,NA,NA,NA,NA,"","","","3","E3-194_3"
"E3-195","E3","195",2022-06-10,"Maria",66,NA,NA,NA,NA,"","","","3","E3-195_3"
"E3-196","E3","196",2022-06-10,"Maria",64,NA,NA,NA,NA,"","","","3","E3-196_3"
"E3-197","E3","197",2022-06-10,"Maria",68,NA,NA,NA,NA,"","","","3","E3-197_3"
"E3-198","E3","198",2022-06-10,"Maria",NA,NA,NA,NA,NA,"","","","3","E3-198_3"
"E3-199","E3","199",2022-06-10,"Maria",NA,NA,NA,NA,NA,"","","","3","E3-199_3"
"E3-200","E3","200",2022-06-10,"Maria",NA,NA,NA,NA,NA,"","","","3","E3-200_3"
"E4-1","E4","1",2022-06-10,"Maria",NA,NA,NA,NA,NA,"","","","3","E4-1_3"
"E4-2","E4","2",2022-06-10,"Maria",NA,NA,NA,NA,NA,"","","","3","E4-2_3"
"E4-3","E4","3",2022-06-10,"Maria",51,NA,NA,NA,NA,"","","","3","E4-3_3"
"E4-4","E4","4",2022-06-10,"Maria",62,NA,NA,NA,NA,"","","","3","E4-4_3"
"E4-5","E4","5",2022-06-10,"Maria",51,NA,NA,NA,NA,"","","","3","E4-5_3"
"E4-6","E4","6",2022-06-10,"Maria",31,NA,NA,NA,NA,"","","","3","E4-6_3"
"E4-7","E4","7",2022-06-10,"Maria",61,NA,NA,NA,NA,"","","","3","E4-7_3"
"E4-8","E4","8",2022-06-10,"Maria",43,NA,NA,NA,NA,"","","","3","E4-8_3"
"E4-9","E4","9",2022-06-10,"Maria",34,NA,NA,NA,NA,"","","","3","E4-9_3"
"E4-10","E4","10",2022-06-10,"Maria",48,NA,NA,NA,NA,"","","","3","E4-10_3"
"E4-11","E4","11",2022-06-10,"Maria",39,NA,NA,NA,NA,"","","","3","E4-11_3"
"E4-12","E4","12",2022-06-10,"Maria",77,NA,NA,NA,NA,"","","","3","E4-12_3"
"E4-13","E4","13",2022-06-10,"Maria",58,NA,NA,NA,NA,"","","","3","E4-13_3"
"E4-14","E4","14",2022-06-10,"Maria",45.5,NA,NA,NA,NA,"","","","3","E4-14_3"
"E4-15","E4","15",2022-06-10,"Maria",43,NA,NA,NA,NA,"","","","3","E4-15_3"
"E4-16","E4","16",2022-06-10,"Maria",63,NA,NA,NA,NA,"","","","3","E4-16_3"
"E4-17","E4","17",2022-06-10,"Maria",50,NA,NA,NA,NA,"","","","3","E4-17_3"
"E4-18","E4","18",2022-06-10,"Maria",62,NA,NA,NA,NA,"","","","3","E4-18_3"
"E4-19","E4","19",2022-06-10,"Maria",40,NA,NA,NA,NA,"","","","3","E4-19_3"
"E4-20","E4","20",2022-06-10,"Maria",50,NA,NA,NA,NA,"","","","3","E4-20_3"
"E4-21","E4","21",2022-06-10,"Maria",41,NA,NA,NA,NA,"","","","3","E4-21_3"
"E4-22","E4","22",2022-06-10,"Maria",28,NA,NA,NA,NA,"","","","3","E4-22_3"
"E4-23","E4","23",2022-06-10,"Maria",26,NA,NA,NA,NA,"","","","3","E4-23_3"
"E4-24","E4","24",2022-06-10,"Maria",49,NA,NA,NA,NA,"","","","3","E4-24_3"
"E4-25","E4","25",2022-06-10,"Maria",46,NA,NA,NA,NA,"","","","3","E4-25_3"
"E4-26","E4","26",2022-06-10,"Maria",44,NA,NA,NA,NA,"","","","3","E4-26_3"
"E4-27","E4","27",2022-06-10,"Maria",69,NA,NA,NA,NA,"","","","3","E4-27_3"
"E4-28","E4","28",2022-06-10,"Maria",67,NA,NA,NA,NA,"","","","3","E4-28_3"
"E4-29","E4","29",2022-06-10,"Maria",55,NA,NA,NA,NA,"","","","3","E4-29_3"
"E4-30","E4","30",2022-06-10,"Maria",77,NA,NA,NA,NA,"","","","3","E4-30_3"
"E4-31","E4","31",2022-06-10,"Maria",41,NA,NA,NA,NA,"","","","3","E4-31_3"
"E4-32","E4","32",2022-06-10,"Maria",65,NA,NA,NA,NA,"","","","3","E4-32_3"
"E4-33","E4","33",2022-06-10,"Maria",83,NA,NA,NA,NA,"","","","3","E4-33_3"
"E4-34","E4","34",2022-06-10,"Maria",81,NA,NA,NA,NA,"","","","3","E4-34_3"
"E4-35","E4","35",2022-06-10,"Maria",71,NA,NA,NA,NA,"","","","3","E4-35_3"
"E4-36","E4","36",2022-06-10,"Maria",79,NA,NA,NA,NA,"","","","3","E4-36_3"
"E4-37","E4","37",2022-06-10,"Maria",58,NA,NA,NA,NA,"","","","3","E4-37_3"
"E4-38","E4","38",2022-06-10,"Maria",74,NA,NA,NA,NA,"","","","3","E4-38_3"
"E4-39","E4","39",2022-06-10,"Maria",32,NA,NA,NA,NA,"","","","3","E4-39_3"
"E4-40","E4","40",2022-06-10,"Maria",38,NA,NA,NA,NA,"","","","3","E4-40_3"
"E4-41","E4","41",2022-06-10,"Maria",49,51,NA,NA,NA,"","","","3","E4-41_3"
"E4-42","E4","42",2022-06-10,"Maria",62,NA,NA,NA,NA,"","","","3","E4-42_3"
"E4-43","E4","43",2022-06-10,"Maria",59,NA,NA,NA,NA,"","","","3","E4-43_3"
"E4-44","E4","44",2022-06-10,"Maria",51,NA,NA,NA,NA,"","","","3","E4-44_3"
"E4-45","E4","45",2022-06-10,"Maria",44,NA,NA,NA,NA,"","","","3","E4-45_3"
"E4-46","E4","46",2022-06-10,"Maria",89,NA,NA,NA,NA,"","","","3","E4-46_3"
"E4-47","E4","47",2022-06-10,"Maria",53,NA,NA,NA,NA,"","","","3","E4-47_3"
"E4-48","E4","48",2022-06-10,"Maria",65,NA,NA,NA,NA,"","","","3","E4-48_3"
"E4-49","E4","49",2022-06-10,"Maria",54,NA,NA,NA,NA,"","","","3","E4-49_3"
"E4-50","E4","50",2022-06-10,"Maria",46,NA,NA,NA,NA,"","","","3","E4-50_3"
"E4-51","E4","51",2022-06-10,"Maria",49,NA,NA,NA,NA,"","","","3","E4-51_3"
"E4-52","E4","52",2022-06-10,"Maria",63,NA,NA,NA,NA,"","","","3","E4-52_3"
"E4-53","E4","53",2022-06-10,"Maria",52,NA,NA,NA,NA,"","","","3","E4-53_3"
