"Ind","Block","Pos","Date","Measurer","Veg","Bud","Flr","Fert","Abt","M","S","N","X","round","ind_round"
"E5-199","E5","199",2021-06-22,"Diego",14,NA,NA,NA,NA,"",NA,"","","6","E5-199_6"
"E5-200","E5","200",2021-06-22,"Diego",32,NA,NA,NA,NA,"",NA,"","","6","E5-200_6"
"E6-1","E6","1",2021-06-22,"Diego",36,NA,NA,NA,NA,"",NA,"","","6","E6-1_6"
"E6-2","E6","2",2021-06-22,"Diego",22,NA,NA,NA,NA,"",NA,"","","6","E6-2_6"
"E6-3","E6","3",2021-06-22,"Diego",36,NA,NA,NA,NA,"",NA,"","","6","E6-3_6"
"E6-4","E6","4",2021-06-22,"Diego",23,NA,NA,NA,NA,"",NA,"","","6","E6-4_6"
"E6-5","E6","5",2021-06-22,"Diego",39,NA,NA,NA,NA,"",NA,"","","6","E6-5_6"
"E6-6","E6","6",2021-06-22,"Diego",30,NA,NA,NA,NA,"",NA,"","","6","E6-6_6"
"E6-7","E6","7",2021-06-22,"Diego",26,NA,NA,NA,NA,"",NA,"","","6","E6-7_6"
"E6-8","E6","8",2021-06-22,"Diego",28,NA,NA,NA,NA,"",NA,"","","6","E6-8_6"
"E6-9","E6","9",2021-06-22,"Diego",29.5,NA,NA,NA,NA,"",NA,"","","6","E6-9_6"
"E6-10","E6","10",2021-06-22,"Diego",16,NA,NA,NA,NA,"",NA,"","","6","E6-10_6"
"E6-11","E6","11",2021-06-22,"Diego",29,NA,NA,NA,NA,"",NA,"","","6","E6-11_6"
"E6-12","E6","12",2021-06-22,"Diego",26,NA,NA,NA,NA,"",NA,"","","6","E6-12_6"
"E6-13","E6","13",2021-06-22,"Diego",26,NA,NA,NA,NA,"",NA,"","","6","E6-13_6"
"E6-14","E6","14",2021-06-22,"Diego",39,NA,NA,NA,NA,"",NA,"","","6","E6-14_6"
"E6-15","E6","15",2021-06-22,"Diego",37,NA,NA,NA,NA,"",NA,"","","6","E6-15_6"
"E6-16","E6","16",2021-06-22,"Diego",53,NA,NA,NA,NA,"",NA,"","","6","E6-16_6"
"E6-17","E6","17",2021-06-22,"Diego",51,NA,NA,NA,NA,"",NA,"","","6","E6-17_6"
"E6-18","E6","18",2021-06-22,"Diego",34,NA,NA,NA,NA,"",NA,"","","6","E6-18_6"
"E6-19","E6","19",2021-06-22,"Diego",39,NA,NA,NA,NA,"",NA,"","","6","E6-19_6"
"E6-20","E6","20",2021-06-22,"Diego",27,NA,NA,NA,NA,"",NA,"","","6","E6-20_6"
"E6-21","E6","21",2021-06-22,"Diego",46,NA,NA,NA,NA,"",NA,"","","6","E6-21_6"
"E6-22","E6","22",2021-06-22,"Diego",32,NA,NA,NA,NA,"",NA,"","","6","E6-22_6"
"E6-23","E6","23",2021-06-22,"Diego",44,NA,NA,NA,NA,"",NA,"","","6","E6-23_6"
"E6-24","E6","24",2021-06-22,"Diego",32,NA,NA,NA,NA,"",NA,"","","6","E6-24_6"
"E6-25","E6","25",2021-06-22,"Diego",33,NA,NA,NA,NA,"",NA,"","","6","E6-25_6"
"E6-26","E6","26",2021-06-22,"Diego",27,NA,NA,NA,NA,"",NA,"","","6","E6-26_6"
"E6-27","E6","27",2021-06-22,"Diego",19,NA,NA,NA,NA,"",NA,"","","6","E6-27_6"
"E6-28","E6","28",2021-06-22,"Diego",36,NA,NA,NA,NA,"",NA,"","","6","E6-28_6"
"E6-29","E6","29",2021-06-22,"Diego",35,NA,NA,NA,NA,"",NA,"","","6","E6-29_6"
"E6-30","E6","30",2021-06-22,"Diego",30,NA,NA,NA,NA,"",NA,"","","6","E6-30_6"
"E6-31","E6","31",2021-06-22,"Diego",35,NA,NA,NA,NA,"",NA,"","","6","E6-31_6"
"E6-32","E6","32",2021-06-22,"Diego",37,NA,NA,NA,NA,"",NA,"","","6","E6-32_6"
"E6-33","E6","33",2021-06-22,"Diego",32,NA,NA,NA,NA,"",NA,"","","6","E6-33_6"
"E6-34","E6","34",2021-06-22,"Diego",15,NA,NA,NA,NA,"",NA,"","","6","E6-34_6"
"E6-35","E6","35",2021-06-22,"Diego",53,NA,NA,NA,NA,"",NA,"","","6","E6-35_6"
"E6-36","E6","36",2021-06-22,"Diego",46,NA,NA,NA,NA,"",NA,"","","6","E6-36_6"
"E6-37","E6","37",2021-06-22,"Diego",36,NA,NA,NA,NA,"",NA,"","","6","E6-37_6"
"E6-38","E6","38",2021-06-22,"Diego",38,NA,NA,NA,NA,"",NA,"","","6","E6-38_6"
"E6-39","E6","39",2021-06-22,"Diego",27,NA,NA,NA,NA,"",NA,"","","6","E6-39_6"
"E6-40","E6","40",2021-06-22,"Diego",34,NA,NA,NA,NA,"",NA,"","","6","E6-40_6"
"E6-41","E6","41",2021-06-22,"Diego",26,NA,NA,NA,NA,"",NA,"","","6","E6-41_6"
"E6-42","E6","42",2021-06-22,"Diego",31,NA,NA,NA,NA,"",NA,"","","6","E6-42_6"
"E6-43","E6","43",2021-06-22,"Diego",44,NA,NA,NA,NA,"",NA,"","","6","E6-43_6"
"E6-44","E6","44",2021-06-22,"Diego",25,NA,NA,NA,NA,"",NA,"","","6","E6-44_6"
"E6-45","E6","45",2021-06-22,"Diego",31,NA,NA,NA,NA,"",NA,"","","6","E6-45_6"
"E6-46","E6","46",2021-06-22,"Diego",32,NA,NA,NA,NA,"",NA,"","","6","E6-46_6"
"E6-47","E6","47",2021-06-22,"Diego",26,NA,NA,NA,NA,"",NA,"","","6","E6-47_6"
"E6-48","E6","48",2021-06-22,"Diego",35,NA,NA,NA,NA,"",NA,"","","6","E6-48_6"
"E6-49","E6","49",2021-06-22,"Diego",34,NA,NA,NA,NA,"",NA,"","","6","E6-49_6"
"E6-50","E6","50",2021-06-22,"Diego",35,NA,NA,NA,NA,"",NA,"","","6","E6-50_6"
"E6-51","E6","51",2021-06-22,"Diego",32,NA,NA,NA,NA,"",NA,"","","6","E6-51_6"
"E6-52","E6","52",2021-06-22,"Diego",33.5,NA,NA,NA,NA,"",NA,"","","6","E6-52_6"
"E6-53","E6","53",2021-06-22,"Diego",26.5,NA,NA,NA,NA,"",NA,"","","6","E6-53_6"
"E6-54","E6","54",2021-06-22,"Diego",30,NA,NA,NA,NA,"",NA,"","","6","E6-54_6"
"E6-55","E6","55",2021-06-22,"Diego",33,NA,NA,NA,NA,"",NA,"","","6","E6-55_6"
"E6-56","E6","56",2021-06-22,"Diego",28,NA,NA,NA,NA,"",NA,"","","6","E6-56_6"
"E6-57","E6","57",2021-06-22,"Diego",28,NA,NA,NA,NA,"",NA,"","","6","E6-57_6"
"E6-58","E6","58",2021-06-22,"Diego",38,NA,NA,NA,NA,"",NA,"","","6","E6-58_6"
"E6-59","E6","59",2021-06-22,"Diego",33,NA,NA,NA,NA,"",NA,"","","6","E6-59_6"
"E6-60","E6","60",2021-06-22,"Diego",29,NA,NA,NA,NA,"",NA,"","","6","E6-60_6"
"E6-61","E6","61",2021-06-22,"Diego",37,NA,NA,NA,NA,"",NA,"","","6","E6-61_6"
"E6-62","E6","62",2021-06-22,"Diego",54,NA,NA,NA,NA,"",NA,"","","6","E6-62_6"
"E6-63","E6","63",2021-06-22,"Diego",46,NA,NA,NA,NA,"",NA,"","","6","E6-63_6"
"E6-64","E6","64",2021-06-22,"Diego",18,NA,NA,NA,NA,"",NA,"","","6","E6-64_6"
"E6-65","E6","65",2021-06-22,"Diego",29,NA,NA,NA,NA,"",NA,"","","6","E6-65_6"
"E6-66","E6","66",2021-06-22,"Diego",32,NA,NA,NA,NA,"",NA,"","","6","E6-66_6"
"E6-67","E6","67",2021-06-22,"Diego",29.5,NA,NA,NA,NA,"",NA,"","","6","E6-67_6"
"E6-68","E6","68",2021-06-22,"Diego",30,NA,NA,NA,NA,"",NA,"","","6","E6-68_6"
"E6-69","E6","69",2021-06-22,"Diego",37,NA,NA,NA,NA,"",NA,"","","6","E6-69_6"
"E6-70","E6","70",2021-06-22,"Diego",32,NA,NA,NA,NA,"",NA,"","","6","E6-70_6"
"E6-71","E6","71",2021-06-22,"Diego",31,NA,NA,NA,NA,"",NA,"","","6","E6-71_6"
"E6-72","E6","72",2021-06-22,"Diego",27,NA,NA,NA,NA,"",NA,"","","6","E6-72_6"
"E6-73","E6","73",2021-06-22,"Diego",41,NA,NA,NA,NA,"",NA,"","","6","E6-73_6"
"E6-74","E6","74",2021-06-22,"Diego",29,NA,NA,NA,NA,"",NA,"","","6","E6-74_6"
"E6-75","E6","75",2021-06-22,"Diego",30,NA,NA,NA,NA,"",NA,"","","6","E6-75_6"
"E6-76","E6","76",2021-06-22,"Diego",29,NA,NA,NA,NA,"",NA,"","","6","E6-76_6"
"E6-77","E6","77",2021-06-22,"Diego",34,NA,NA,NA,NA,"",NA,"","","6","E6-77_6"
"E6-78","E6","78",2021-06-22,"Diego",33,NA,NA,NA,NA,"",NA,"","","6","E6-78_6"
"E6-79","E6","79",2021-06-22,"Diego",30,NA,NA,NA,NA,"",NA,"","","6","E6-79_6"
"E6-80","E6","80",2021-06-22,"Diego",34,NA,NA,NA,NA,"",NA,"","","6","E6-80_6"
"E6-81","E6","81",2021-06-22,"Diego",35,NA,NA,NA,NA,"",NA,"","","6","E6-81_6"
"E6-82","E6","82",2021-06-22,"Diego",30,NA,NA,NA,NA,"",NA,"","","6","E6-82_6"
"E6-83","E6","83",2021-06-22,"Diego",30,NA,NA,NA,NA,"",NA,"","","6","E6-83_6"
"E6-84","E6","84",2021-06-22,"Diego",33,NA,NA,NA,NA,"",NA,"","","6","E6-84_6"
"E6-85","E6","85",2021-06-22,"Diego",32,NA,NA,NA,NA,"",NA,"","","6","E6-85_6"
"E6-86","E6","86",2021-06-22,"Diego",43,NA,NA,NA,NA,"",NA,"","","6","E6-86_6"
"E6-87","E6","87",2021-06-22,"Diego",33,NA,NA,NA,NA,"",NA,"","","6","E6-87_6"
"E6-88","E6","88",2021-06-22,"Diego",40,NA,NA,NA,NA,"",NA,"","","6","E6-88_6"
"E6-89","E6","89",2021-06-22,"Diego",45,NA,NA,NA,NA,"",NA,"","","6","E6-89_6"
"E6-90","E6","90",2021-06-22,"Diego",33.5,NA,NA,NA,NA,"",NA,"","","6","E6-90_6"
"E6-91","E6","91",2021-06-22,"Diego",34,NA,NA,NA,NA,"",NA,"","","6","E6-91_6"
"E6-92","E6","92",2021-06-22,"Diego",33,NA,NA,NA,NA,"",NA,"","","6","E6-92_6"
"E6-93","E6","93",2021-06-22,"Diego",19,NA,NA,NA,NA,"",NA,"","","6","E6-93_6"
"E6-94","E6","94",2021-06-22,"Diego",25,NA,NA,NA,NA,"",NA,"","","6","E6-94_6"
"E6-95","E6","95",2021-06-22,"Diego",43,NA,NA,NA,NA,"",NA,"","","6","E6-95_6"
"E6-96","E6","96",2021-06-22,"Diego",39,NA,NA,NA,NA,"",NA,"","","6","E6-96_6"
"E6-97","E6","97",2021-06-22,"Diego",35,NA,NA,NA,NA,"",NA,"","","6","E6-97_6"
"E6-98","E6","98",2021-06-22,"Diego",38,NA,NA,NA,NA,"",NA,"","","6","E6-98_6"
"E6-99","E6","99",2021-06-22,"Diego",34,NA,NA,NA,NA,"",NA,"","","6","E6-99_6"
"E6-100","E6","100",2021-06-22,"Diego",28,NA,NA,NA,NA,"",NA,"","","6","E6-100_6"
"E6-101","E6","101",2021-06-22,"Diego",39,NA,NA,NA,NA,"",NA,"","","6","E6-101_6"
"E6-102","E6","102",2021-06-22,"Diego",37,NA,NA,NA,NA,"",NA,"","","6","E6-102_6"
"E6-103","E6","103",2021-06-22,"Diego",21,NA,NA,NA,NA,"",NA,"","","6","E6-103_6"
"E6-104","E6","104",2021-06-22,"Diego",41,NA,NA,NA,NA,"",NA,"","","6","E6-104_6"
"E6-105","E6","105",2021-06-22,"Diego",34,NA,NA,NA,NA,"",NA,"","","6","E6-105_6"
"E6-106","E6","106",2021-06-22,"Diego",26,NA,NA,NA,NA,"",NA,"","","6","E6-106_6"
"E6-107","E6","107",2021-06-22,"Diego",45,NA,NA,NA,NA,"",NA,"","","6","E6-107_6"
"E6-108","E6","108",2021-06-22,"Diego",37,NA,NA,NA,NA,"",NA,"","","6","E6-108_6"
"E6-109","E6","109",2021-06-22,"Diego",28,NA,NA,NA,NA,"",NA,"","","6","E6-109_6"
"E6-110","E6","110",2021-06-22,"Diego",35,NA,NA,NA,NA,"",NA,"","","6","E6-110_6"
"E6-111","E6","111",2021-06-22,"Diego",32,NA,NA,NA,NA,"",NA,"","","6","E6-111_6"
"E6-112","E6","112",2021-06-22,"Diego",33,NA,NA,NA,NA,"",NA,"","","6","E6-112_6"
"E6-113","E6","113",2021-06-22,"Diego",27,NA,NA,NA,NA,"",NA,"","","6","E6-113_6"
"E6-114","E6","114",2021-06-22,"Diego",31,NA,NA,NA,NA,"",NA,"","","6","E6-114_6"
"E6-115","E6","115",2021-06-22,"Diego",33,NA,NA,NA,NA,"",NA,"","","6","E6-115_6"
"E6-116","E6","116",2021-06-22,"Diego",32,NA,NA,NA,NA,"",NA,"","","6","E6-116_6"
"E6-117","E6","117",2021-06-22,"Diego",25,NA,NA,NA,NA,"",NA,"","","6","E6-117_6"
"E6-118","E6","118",2021-06-22,"Diego",27,NA,NA,NA,NA,"",NA,"","","6","E6-118_6"
"E6-119","E6","119",2021-06-22,"Diego",30,NA,NA,NA,NA,"",NA,"","","6","E6-119_6"
"E6-120","E6","120",2021-06-22,"Diego",40,NA,NA,NA,NA,"",NA,"","","6","E6-120_6"
"E6-121","E6","121",2021-06-22,"Diego",28,NA,NA,NA,NA,"",NA,"","","6","E6-121_6"
"E6-122","E6","122",2021-06-22,"Diego",26,NA,NA,NA,NA,"",NA,"","","6","E6-122_6"
"E6-123","E6","123",2021-06-22,"Diego",29,NA,NA,NA,NA,"",NA,"","","6","E6-123_6"
"E6-124","E6","124",2021-06-22,"Diego",31,NA,NA,NA,NA,"",NA,"","","6","E6-124_6"
"E6-125","E6","125",2021-06-22,"Diego",35,NA,NA,NA,NA,"",NA,"","","6","E6-125_6"
"E6-126","E6","126",2021-06-22,"Diego",19,NA,NA,NA,NA,"",NA,"","","6","E6-126_6"
"E6-127","E6","127",2021-06-22,"Diego",29,NA,NA,NA,NA,"",NA,"","","6","E6-127_6"
"E6-128","E6","128",2021-06-22,"Diego",34,NA,NA,NA,NA,"",NA,"","","6","E6-128_6"
"E6-129","E6","129",2021-06-22,"Diego",23,NA,NA,NA,NA,"",NA,"","","6","E6-129_6"
"E6-130","E6","130",2021-06-22,"Diego",42,NA,NA,NA,NA,"",NA,"","","6","E6-130_6"
"E6-131","E6","131",2021-06-22,"Diego",43,NA,NA,NA,NA,"",NA,"","","6","E6-131_6"
"E6-132","E6","132",2021-06-22,"Diego",33,NA,NA,NA,NA,"",NA,"","","6","E6-132_6"
"E6-133","E6","133",2021-06-22,"Diego",34,NA,NA,NA,NA,"",NA,"","","6","E6-133_6"
"E6-134","E6","134",2021-06-22,"Diego",11,NA,NA,NA,NA,"",NA,"","","6","E6-134_6"
"E6-135","E6","135",2021-06-22,"Diego",33,NA,NA,NA,NA,"",NA,"","","6","E6-135_6"
"E6-136","E6","136",2021-06-22,"Diego",38,NA,NA,NA,NA,"",NA,"","","6","E6-136_6"
"E6-137","E6","137",2021-06-22,"Diego",28,NA,NA,NA,NA,"",NA,"","","6","E6-137_6"
"E6-138","E6","138",2021-06-22,"Diego",32,NA,NA,NA,NA,"",NA,"","","6","E6-138_6"
"E6-139","E6","139",2021-06-22,"Diego",18,NA,NA,NA,NA,"",NA,"","","6","E6-139_6"
"E6-140","E6","140",2021-06-22,"Diego",25,NA,NA,NA,NA,"",NA,"","","6","E6-140_6"
"E6-141","E6","141",2021-06-22,"Diego",35,NA,NA,NA,NA,"",NA,"","","6","E6-141_6"
"E6-142","E6","142",2021-06-22,"Diego",29,NA,NA,NA,NA,"",NA,"","","6","E6-142_6"
"E6-143","E6","143",2021-06-22,"Diego",37,NA,NA,NA,NA,"",NA,"","","6","E6-143_6"
"E6-144","E6","144",2021-06-22,"Diego",35,NA,NA,NA,NA,"",NA,"","","6","E6-144_6"
"E6-145","E6","145",2021-06-22,"Diego",32,NA,NA,NA,NA,"",NA,"","","6","E6-145_6"
"E6-146","E6","146",2021-06-22,"Diego",28,NA,NA,NA,NA,"",NA,"","","6","E6-146_6"
"E6-147","E6","147",2021-06-22,"Diego",31,NA,NA,NA,NA,"",NA,"","","6","E6-147_6"
"E6-148","E6","148",2021-06-22,"Diego",33,NA,NA,NA,NA,"",NA,"","","6","E6-148_6"
"E6-149","E6","149",2021-06-22,"Diego",18,NA,NA,NA,NA,"",NA,"","","6","E6-149_6"
"E6-150","E6","150",2021-06-22,"Diego",34,NA,NA,NA,NA,"",NA,"","","6","E6-150_6"
"E6-151","E6","151",2021-06-22,"Diego",23,NA,NA,NA,NA,"",NA,"","","6","E6-151_6"
"E6-152","E6","152",2021-06-22,"Diego",49,NA,NA,NA,NA,"",NA,"","","6","E6-152_6"
"E6-153","E6","153",2021-06-22,"Diego",38,NA,NA,NA,NA,"",NA,"","","6","E6-153_6"
"E6-154","E6","154",2021-06-22,"Diego",17,NA,NA,NA,NA,"",NA,"","","6","E6-154_6"
"E6-155","E6","155",2021-06-22,"Diego",44,NA,NA,NA,NA,"",NA,"","","6","E6-155_6"
"E6-156","E6","156",2021-06-22,"Diego",45,NA,NA,NA,NA,"",NA,"","","6","E6-156_6"
"E6-157","E6","157",2021-06-22,"Diego",33,NA,NA,NA,NA,"",NA,"","","6","E6-157_6"
"E6-158","E6","158",2021-06-22,"Diego",37,NA,NA,NA,NA,"",NA,"","","6","E6-158_6"
"E6-159","E6","159",2021-06-22,"Diego",43,NA,NA,NA,NA,"",NA,"","","6","E6-159_6"
"E6-160","E6","160",2021-06-22,"Diego",36,NA,NA,NA,NA,"",NA,"","","6","E6-160_6"
"E6-161","E6","161",2021-06-22,"Diego",30,NA,NA,NA,NA,"",NA,"","","6","E6-161_6"
"E6-162","E6","162",2021-06-22,"Diego",39,NA,NA,NA,NA,"",NA,"","","6","E6-162_6"
"E6-163","E6","163",2021-06-22,"Diego",40,NA,NA,NA,NA,"",NA,"","","6","E6-163_6"
"E6-164","E6","164",2021-06-22,"Diego",30,NA,NA,NA,NA,"",NA,"","","6","E6-164_6"
"E6-165","E6","165",2021-06-22,"Diego",44,NA,NA,NA,NA,"",NA,"","","6","E6-165_6"
"E6-166","E6","166",2021-06-22,"Diego",45,NA,NA,NA,NA,"",NA,"","","6","E6-166_6"
"E6-167","E6","167",2021-06-22,"Diego",30,NA,NA,NA,NA,"",NA,"","","6","E6-167_6"
"E6-168","E6","168",2021-06-22,"Diego",27,NA,NA,NA,NA,"",NA,"","","6","E6-168_6"
"E6-169","E6","169",2021-06-22,"Diego",36,NA,NA,NA,NA,"",NA,"","","6","E6-169_6"
"E6-170","E6","170",2021-06-22,"Diego",30,NA,NA,NA,NA,"",NA,"","","6","E6-170_6"
"E6-171","E6","171",2021-06-22,"Diego",32,NA,NA,NA,NA,"",NA,"","","6","E6-171_6"
"E6-172","E6","172",2021-06-22,"Diego",41,NA,NA,NA,NA,"",NA,"","","6","E6-172_6"
"E6-173","E6","173",2021-06-22,"Diego",42,NA,NA,NA,NA,"",NA,"","","6","E6-173_6"
"E6-174","E6","174",2021-06-22,"Diego",34,NA,NA,NA,NA,"",NA,"","","6","E6-174_6"
"E6-175","E6","175",2021-06-22,"Diego",45.5,NA,NA,NA,NA,"",NA,"","","6","E6-175_6"
"E6-176","E6","176",2021-06-22,"Diego",23,NA,NA,NA,NA,"",NA,"","","6","E6-176_6"
"E6-177","E6","177",2021-06-22,"Diego",37,NA,NA,NA,NA,"",NA,"","","6","E6-177_6"
"E6-178","E6","178",2021-06-22,"Diego",33,NA,NA,NA,NA,"",NA,"","","6","E6-178_6"
"E6-179","E6","179",2021-06-22,"Diego",24,NA,NA,NA,NA,"",NA,"","","6","E6-179_6"
"E6-180","E6","180",2021-06-22,"Diego",25.5,NA,NA,NA,NA,"",NA,"","","6","E6-180_6"
"E6-181","E6","181",2021-06-22,"Diego",30,NA,NA,NA,NA,"",NA,"","","6","E6-181_6"
"E6-182","E6","182",2021-06-22,"Diego",42,NA,NA,NA,NA,"",NA,"","","6","E6-182_6"
"E6-183","E6","183",2021-06-22,"Diego",37,NA,NA,NA,NA,"",NA,"","","6","E6-183_6"
"E6-184","E6","184",2021-06-22,"Diego",32,NA,NA,NA,NA,"",NA,"","","6","E6-184_6"
"E6-185","E6","185",2021-06-22,"Diego",33,NA,NA,NA,NA,"",NA,"","","6","E6-185_6"
"E6-186","E6","186",2021-06-22,"Diego",50,NA,NA,NA,NA,"",NA,"","","6","E6-186_6"
"E6-187","E6","187",2021-06-22,"Diego",27,NA,NA,NA,NA,"",NA,"","","6","E6-187_6"
"E6-188","E6","188",2021-06-22,"Diego",50,NA,NA,NA,NA,"",NA,"","","6","E6-188_6"
"E6-189","E6","189",2021-06-22,"Diego",42,NA,NA,NA,NA,"",NA,"","","6","E6-189_6"
"E6-190","E6","190",2021-06-22,"Diego",34,NA,NA,NA,NA,"",NA,"","","6","E6-190_6"
"E6-191","E6","191",2021-06-22,"Diego",30,NA,NA,NA,NA,"",NA,"","","6","E6-191_6"
"E6-192","E6","192",2021-06-22,"Diego",44,NA,NA,NA,NA,"",NA,"","","6","E6-192_6"
"E6-193","E6","193",2021-06-22,"Diego",30,NA,NA,NA,NA,"",NA,"","","6","E6-193_6"
"E6-194","E6","194",2021-06-22,"Diego",38,NA,NA,NA,NA,"",NA,"","","6","E6-194_6"
"E6-195","E6","195",2021-06-22,"Diego",41,NA,NA,NA,NA,"",NA,"","","6","E6-195_6"
"E6-196","E6","196",2021-06-22,"Diego",33,NA,NA,NA,NA,"",NA,"","","6","E6-196_6"
"E6-197","E6","197",2021-06-22,"Diego",48,NA,NA,NA,NA,"",NA,"","","6","E6-197_6"
"E6-198","E6","198",2021-06-22,"Diego",36,NA,NA,NA,NA,"",NA,"","","6","E6-198_6"
"E6-199","E6","199",2021-06-22,"Diego",35,NA,NA,NA,NA,"",NA,"","","6","E6-199_6"
"E6-200","E6","200",2021-06-22,"Diego",41.5,NA,NA,NA,NA,"",NA,"","","6","E6-200_6"
"E9-1","E9","1",2021-06-22,"Maya ",22,NA,NA,NA,NA,"",NA,"","","6","E9-1_6"
"E9-2","E9","2",2021-06-22,"Maya ",40,NA,NA,NA,NA,"",NA,"","","6","E9-2_6"
"E9-3","E9","3",2021-06-22,"Maya ",29,NA,NA,NA,NA,"",NA,"","","6","E9-3_6"
"E9-4","E9","4",2021-06-22,"Maya ",32,NA,NA,NA,NA,"",NA,"","","6","E9-4_6"
"E9-5","E9","5",2021-06-22,"Maya ",38,NA,NA,NA,NA,"",NA,"","","6","E9-5_6"
"E9-6","E9","6",2021-06-22,"Maya ",25,NA,NA,NA,NA,"",NA,"","","6","E9-6_6"
"E9-7","E9","7",2021-06-22,"Maya ",31,NA,NA,NA,NA,"",NA,"","","6","E9-7_6"
"E9-8","E9","8",2021-06-22,"Maya ",38,NA,NA,NA,NA,"",NA,"","","6","E9-8_6"
"E9-9","E9","9",2021-06-22,"Maya ",20,NA,NA,NA,NA,"",NA,"","","6","E9-9_6"
"E9-10","E9","10",2021-06-22,"Maya ",39,NA,NA,NA,NA,"",NA,"","","6","E9-10_6"
"E9-11","E9","11",2021-06-22,"Maya ",33,NA,NA,NA,NA,"",NA,"","","6","E9-11_6"
"E9-12","E9","12",2021-06-22,"Maya ",27,NA,NA,NA,NA,"",NA,"","","6","E9-12_6"
"E9-13","E9","13",2021-06-22,"Maya ",20,NA,NA,NA,NA,"",NA,"","","6","E9-13_6"
"E9-14","E9","14",2021-06-22,"Maya ",30,NA,NA,NA,NA,"",NA,"","","6","E9-14_6"
"E9-15","E9","15",2021-06-22,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","6","E9-15_6"
"E9-16","E9","16",2021-06-22,"Maya ",28,NA,NA,NA,NA,"",NA,"","","6","E9-16_6"
"E9-17","E9","17",2021-06-22,"Maya ",38,NA,NA,NA,NA,"",NA,"","","6","E9-17_6"
"E9-18","E9","18",2021-06-22,"Maya ",29,NA,NA,NA,NA,"",NA,"","","6","E9-18_6"
"E9-19","E9","19",2021-06-22,"Maya ",22,NA,NA,NA,NA,"",NA,"","","6","E9-19_6"
"E9-20","E9","20",2021-06-22,"Maya ",23,NA,NA,NA,NA,"",NA,"","","6","E9-20_6"
"E9-21","E9","21",2021-06-22,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","6","E9-21_6"
"E9-22","E9","22",2021-06-22,"Maya ",29,NA,NA,NA,NA,"",NA,"","","6","E9-22_6"
"E9-23","E9","23",2021-06-22,"Maya ",28,NA,NA,NA,NA,"",NA,"","","6","E9-23_6"
"E9-24","E9","24",2021-06-22,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","6","E9-24_6"
"E9-25","E9","25",2021-06-22,"Maya ",18,NA,NA,NA,NA,"",NA,"","","6","E9-25_6"
"E9-26","E9","26",2021-06-22,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","6","E9-26_6"
"E9-27","E9","27",2021-06-22,"Maya ",18,NA,NA,NA,NA,"",NA,"","","6","E9-27_6"
"E9-28","E9","28",2021-06-22,"Maya ",29,NA,NA,NA,NA,"",NA,"","","6","E9-28_6"
"E9-29","E9","29",2021-06-22,"Maya ",19,NA,NA,NA,NA,"",NA,"","","6","E9-29_6"
"E9-30","E9","30",2021-06-22,"Maya ",19,NA,NA,NA,NA,"",NA,"","","6","E9-30_6"
"E9-31","E9","31",2021-06-22,"Maya ",25,NA,NA,NA,NA,"",NA,"","","6","E9-31_6"
"E9-32","E9","32",2021-06-22,"Maya ",22,NA,NA,NA,NA,"",NA,"","","6","E9-32_6"
"E9-33","E9","33",2021-06-22,"Maya ",25,NA,NA,NA,NA,"",NA,"","","6","E9-33_6"
"E9-34","E9","34",2021-06-22,"Maya ",19,NA,NA,NA,NA,"",NA,"","","6","E9-34_6"
"E9-35","E9","35",2021-06-22,"Maya ",15,NA,NA,NA,NA,"",NA,"","","6","E9-35_6"
"E9-36","E9","36",2021-06-22,"Maya ",22,NA,NA,NA,NA,"",NA,"","","6","E9-36_6"
"E9-37","E9","37",2021-06-22,"Maya ",23,NA,NA,NA,NA,"",NA,"","","6","E9-37_6"
"E9-38","E9","38",2021-06-22,"Maya ",26,NA,NA,NA,NA,"",NA,"","","6","E9-38_6"
"E9-39","E9","39",2021-06-22,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","6","E9-39_6"
"E9-40","E9","40",2021-06-22,"Maya ",16,NA,NA,NA,NA,"",NA,"","","6","E9-40_6"
"E9-41","E9","41",2021-06-22,"Maya ",15,NA,NA,NA,NA,"",NA,"","","6","E9-41_6"
"E9-42","E9","42",2021-06-22,"Maya ",14,NA,NA,NA,NA,"",NA,"","","6","E9-42_6"
"E9-43","E9","43",2021-06-22,"Maya ",11,NA,NA,NA,NA,"",NA,"","","6","E9-43_6"
"E9-44","E9","44",2021-06-22,"Maya ",14,NA,NA,NA,NA,"",NA,"","","6","E9-44_6"
"E9-45","E9","45",2021-06-22,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","6","E9-45_6"
"E9-46","E9","46",2021-06-22,"Maya ",13,NA,NA,NA,NA,"",NA,"","","6","E9-46_6"
"E9-47","E9","47",2021-06-22,"Maya ",22,NA,NA,NA,NA,"",NA,"","","6","E9-47_6"
"E9-48","E9","48",2021-06-22,"Maya ",14,NA,NA,NA,NA,"",NA,"","","6","E9-48_6"
"E9-49","E9","49",2021-06-22,"Maya ",14,NA,NA,NA,NA,"",NA,"","","6","E9-49_6"
"E9-50","E9","50",2021-06-22,"Maya ",13,NA,NA,NA,NA,"",NA,"","","6","E9-50_6"
