Block,Position,Date,Measurer,Veg,Bud,Flr,Frt,Abt,M,S,N
E9,30,19-Jun,Emily,60,,,,,,,
E9,31,19-Jun,Emily,46,,,,,,,
E9,32,19-Jun,Emily,48,,,,,,,
E9,33,19-Jun,Emily,71.5,,,,,,,
E9,34,19-Jun,Emily,79,,,,,,,
E9,35,19-Jun,Emily,32,,,,,,,
E9,36,19-Jun,Emily,76,,,,,,,
E9,37,19-Jun,Emily,NA, , , , , , , 
E9,38,19-Jun,Emily,62,,,,,,,
E9,39,19-Jun,Emily,NA, , , , , , , 
E9,40,19-Jun,Emily,59.5,,,,,,,
E9,41,19-Jun,Emily,65,,,,,,,
E9,42,19-Jun,Emily,46,,,,,,,
E9,43,19-Jun,Emily,42,,,,,,,
E9,44,19-Jun,Emily,49,,,,,,,
E9,45,19-Jun,Emily,NA, , , , , , , 
E9,46,19-Jun,Emily,44,,,,,,,
E9,47,19-Jun,Emily,64,,,,,,,
E9,48,19-Jun,Emily,86,,,,,,,
E9,49,19-Jun,Emily,55,,,,,,,
E9,50,19-Jun,Emily,72,,,,,,,
E9,51,19-Jun,Emily,67,,,,,,,
E9,52,19-Jun,Emily,64,,,,,,,
E9,53,19-Jun,Emily,36,,,,,,,
E9,54,19-Jun,Emily,62,,,,,,,
E9,55,19-Jun,Emily,60,,,,,,,
E9,56,19-Jun,Emily,57.5,,,,,,,
E9,57,19-Jun,Emily,20,,,,,,,
E9,58,19-Jun,Emily,NA, , , , , , , 
E9,59,19-Jun,Emily,94.5,,,,,,,
E9,60,19-Jun,Emily,82.5,,,,,,,
E9,61,19-Jun,Emily,74,,,,,,,
E9,62,19-Jun,Emily,61,,,,,,,
E9,63,19-Jun,Emily,71,,,,,,,
E9,64,19-Jun,Emily,60,,,,,,,
E9,65,19-Jun,Emily,65,,,,,,,
E9,66,19-Jun,Emily,NA, , , , , , , 
E9,67,19-Jun,Emily,53,,,,,,,
E9,68,19-Jun,Emily,61,,,,,,,
E9,69,19-Jun,Emily,27,,,,,,,
E9,70,19-Jun,Emily,62.5,,,,,,,
E9,71,19-Jun,Emily,60,,,,,,,
E9,72,19-Jun,Emily,NA, , , , , , , 
E9,73,19-Jun,Emily,67,,,,,,,
E9,74,19-Jun,Emily,116,,,,,,,
E9,75,19-Jun,Emily,NA, , , , , , , 
E9,76,19-Jun,Emily,NA, , , , , , , 
E9,77,19-Jun,Emily,58.5,,,,,,,
E9,78,19-Jun,Emily,74.5,,,,,,,
E9,79,19-Jun,Emily,NA, , , , , , , 
E9,80,19-Jun,Emily,46,,,,,,,
E9,81,19-Jun,Emily,51,,,,,,,
E9,82,19-Jun,Emily,NA, , , , , , , 
E9,83,19-Jun,Emily,45.5,,,,,,,
E9,84,19-Jun,Emily,50,,,,,,,
E9,85,19-Jun,Emily,51,,,,,,,
E9,86,19-Jun,Emily,77,,,,,,,
E9,87,19-Jun,Emily,79,,,,,,,
E9,88,19-Jun,Emily,71,,,,,,,
E9,89,19-Jun,Emily,81,,,,,,,
E9,90,19-Jun,Emily,59,,,,,,,
E9,91,19-Jun,Emily,83,,,,,,,
E9,92,19-Jun,Emily,45,,,,,,,
E9,93,19-Jun,Emily,60,,,,,,,
E9,94,19-Jun,Emily,86,,,,,,,
E9,95,19-Jun,Emily,51,,,,,,,
E9,96,19-Jun,Emily,73,,,,,,,
E9,97,19-Jun,Emily,78,,,,,,,
E9,98,19-Jun,Emily,82,,,,,,,
E9,99,19-Jun,Emily,51,,,,,,,
E9,100,19-Jun,Emily,86,,,,,,,
E9,101,20-Jun,Emily,49,,,,,,,
E9,102,20-Jun,Emily,55,,,,,,,
E9,103,20-Jun,Emily,89,,,,,,,
E9,104,20-Jun,Emily,65,,,,,,,
E9,105,20-Jun,Emily,54,,,,,,,
E9,106,20-Jun,Emily,59,,,,,,,
E9,107,20-Jun,Emily,57,,,,,,,
E9,108,20-Jun,Emily,71,,,,,,,Y
E9,109,20-Jun,Emily,86,,,,,,,
E9,110,20-Jun,Emily,56,,,,,,,
E9,111,20-Jun,Emily,55,,,,,,,
E9,112,20-Jun,Emily,43.5,,,,,,,
E9,113,20-Jun,Emily,86,,,,,,,
E9,114,20-Jun,Emily,53,,,,,,,
E9,115,20-Jun,Emily,60,,,,,,,
E9,116,20-Jun,Emily,28,,,,,,,
E9,117,20-Jun,Emily,70,,,,,,,
E9,118,20-Jun,Emily,63,,,,,,,
E9,119,20-Jun,Emily,NA, , , , , , , 
E9,120,20-Jun,Emily,50,,,,,,,
E9,121,20-Jun,Emily,47.5,,,,,,,
E9,122,20-Jun,Emily,33,,,,,,,Y
E9,123,20-Jun,Emily,82,,,,,,,
E9,124,20-Jun,Emily,47.5,,,,,,,
E9,125,20-Jun,Emily,35,,,,,,,
E9,126,20-Jun,Emily,40,,,,,,,
E9,127,20-Jun,Emily,64.5,,,,,,,
E9,128,20-Jun,Emily,91,,,,,,,
E9,129,20-Jun,Emily,59,,,,,,,
E9,130,20-Jun,Emily,60,,,,,,,
E9,131,20-Jun,Emily,69,,,,,,,Y
E9,132,20-Jun,Emily,84.5,,,,,,,
E9,133,20-Jun,Emily,NA, , , , , , , 
E9,134,20-Jun,Emily,NA, , , , , , , 
E9,135,20-Jun,Emily,NA, , , , , , , 
E9,136,20-Jun,Emily,54.5,,,,,,,Y
E9,137,20-Jun,Emily,NA, , , , , , , 
E9,138,20-Jun,Emily,47,,,,,,,
E9,139,20-Jun,Emily,NA, , , , , , , 
E9,140,20-Jun,Emily,88,,,,,,,
E9,141,20-Jun,Emily,NA, , , , , , , 
E9,142,20-Jun,Emily,NA, , , , , , , 
E9,143,20-Jun,Emily,61,,,,,,,
E9,144,20-Jun,Emily,85,,,,,,,
E9,145,20-Jun,Emily,69,,,,,,,Y
E9,146,20-Jun,Emily,61,,,,,,,
E9,147,20-Jun,Emily,42,,,,,,,
E9,148,20-Jun,Emily,NA, , , , , , , 
E9,149,20-Jun,Emily,44.5,,,,,,,
E9,150,20-Jun,Emily,57,,,,,,,
E9,151,20-Jun,Emily,61,,,,,,,
E9,152,20-Jun,Emily,34.5,,,,,,,
E9,153,20-Jun,Emily,69,,,,,,,
E9,154,20-Jun,Emily,51,,,,,,,
E9,155,20-Jun,Emily,52,,,,,,,
E9,156,20-Jun,Emily,58,,,,,,,
E9,157,20-Jun,Emily,NA, , , , , , , 
E9,158,20-Jun,Emily,69,,,,,,,
E9,159,20-Jun,Emily,NA, , , , , , , 
E9,160,20-Jun,Emily,56,,,,,,,
E9,161,20-Jun,Emily,60,,,,,,,
E9,162,20-Jun,Emily,33.5,,,,,,,
E9,163,20-Jun,Emily,29,,,,,,,
E9,164,20-Jun,Emily,60.5,,,,,,,
E9,165,20-Jun,Emily,87.5,,,,,,,
E9,166,20-Jun,Emily,52.5,,,,,,,
E9,167,20-Jun,Emily,47,,,,,,,
E9,168,20-Jun,Emily,63.5,,,,,,,
E9,169,20-Jun,Emily,40,,,,,,,
E9,170,20-Jun,Emily,45,,,,,,,
E9,171,20-Jun,Emily,26.5,,,,,,,
E9,172,20-Jun,Emily,60,,,,,,,
E9,173,20-Jun,Emily,78,,,,,,,
E9,174,20-Jun,Emily,43.5,,,,,,,
E9,175,20-Jun,Emily,73,,,,,,,
E9,176,20-Jun,Emily,NA, , , , , , , 
E9,177,20-Jun,Emily,57.5,,,,,,,
E9,178,20-Jun,Emily,62,,,,,,,
E9,179,20-Jun,Emily,48,,,,,,,
E9,180,20-Jun,Emily,83,,,,,,,
E9,181,20-Jun,Emily,69.5,,,,,,,
E9,182,20-Jun,Emily,45,,,,,,,
E9,183,20-Jun,Emily,75,,,,,,,Y
E9,184,20-Jun,Emily,80.5,,,,,,,
E9,185,20-Jun,Emily,50.5,,,,,,,
E9,186,20-Jun,Emily,68,,,,,,,
E9,187,20-Jun,Emily,55,,,,,,,
E9,188,20-Jun,Emily,48,,,,,,,
E9,189,20-Jun,Emily,56,,,,,,,
E9,190,20-Jun,Emily,53,,,,,,,
E9,191,20-Jun,Emily,NA, , , , , , , 
E9,192,20-Jun,Emily,55,,,,,,,
E9,193,20-Jun,Emily,82,,,,,,,
E9,194,20-Jun,Emily,NA, , , , , , , 
E9,195,20-Jun,Emily,62,,,,,,,
E9,196,20-Jun,Emily,74,,,,,,,
E9,197,20-Jun,Emily,35,,,,,,,
E9,198,20-Jun,Emily,69,,,,,,,
E9,199,20-Jun,Emily,37,,,,,,,
E9,200,20-Jun,Emily,47,,,,,,,
E9,201,20-Jun,Emily,95,,,,,,,
E9,202,20-Jun,Emily,69.5,,,,,,,
E10,1,20-Jun,Mia ,72,,,,,,,Y
E10,2,20-Jun,Mia ,60.5,,,,,,,
E10,3,20-Jun,Mia ,75,,,,,,,Y
E10,4,20-Jun,Mia ,61,,,,,,,
E10,5,20-Jun,Mia ,57,,,,,,,
E10,6,20-Jun,Mia ,53,,,,,,,
E10,7,20-Jun,Mia ,73,,,,,,,Y
E10,8,20-Jun,Mia ,59,,,,,,,
E10,9,20-Jun,Mia ,41,,,,,,,
E10,10,20-Jun,Mia ,73,,,,,,,
E10,11,20-Jun,Mia ,72,,,,,,,
E10,12,20-Jun,Mia ,NA,,,,,,,
E10,13,20-Jun,Mia ,81,,,,,,,
E10,14,20-Jun,Mia ,61,,,,,,,
E10,15,20-Jun,Mia ,60.5,,,,,,,Y
E10,16,20-Jun,Mia ,69,,,,,,,
E10,17,20-Jun,Mia ,53,,,,,,,
E10,18,20-Jun,Mia ,63,,,,,,,
E10,19,20-Jun,Mia ,81,,,,,,,
E10,20,20-Jun,Mia ,58,,,,,,,Y
E10,21,20-Jun,Mia ,69,,,,,,,
E10,22,20-Jun,Mia ,72,,,,,,,
E10,23,20-Jun,Mia ,66,,,,,,,
E10,24,20-Jun,Mia ,66,,,,,,,
E10,25,20-Jun,Mia ,63,,,,,,,
E10,26,20-Jun,Mia ,30,,,,,,,
E10,27,20-Jun,Mia ,73,,,,,,,
E10,28,20-Jun,Mia ,79,,,,,,,
E10,29,20-Jun,Mia ,44,,,,,,,
E10,30,20-Jun,Mia ,65,,,,,,,
E10,31,20-Jun,Mia ,59,,,,,,,
E10,32,20-Jun,Mia ,65,,,,,,,
E10,33,20-Jun,Mia ,76,,,,,,,Y
E10,34,20-Jun,Mia ,61,,,,,,,
E10,35,20-Jun,Mia ,86,,,,,,,
E10,36,20-Jun,Mia ,61,,,,,,,
E10,37,20-Jun,Mia ,56,,,,,,,
E10,38,20-Jun,Mia ,73.5,,,,,,,
E10,39,20-Jun,Mia ,56,,,,,,,
E10,40,20-Jun,Mia ,57,,,,,,,
E10,41,20-Jun,Mia ,88,,,,,,,
E10,42,20-Jun,Mia ,76,,,,,,,
E10,43,20-Jun,Mia ,55,,,,,,,
E10,44,20-Jun,Mia ,52,,,,,,,
E10,45,20-Jun,Mia ,86,,,,,,,
E10,46,20-Jun,Mia ,76,,,,,,,
E10,47,20-Jun,Mia ,75,,,,,,,
E10,48,20-Jun,Mia ,106,,,,,,,
E10,49,20-Jun,Mia ,78,,,,,,,
E10,50,20-Jun,Mia ,64,,,,,,,
E10,51,20-Jun,Mia ,95,,,,,,,
E10,52,20-Jun,Mia ,75,,,,,,,
E10,53,20-Jun,Mia ,62,,,,,,,
E10,54,20-Jun,Mia ,64,,,,,,,
E10,55,20-Jun,Mia ,70,,,,,,,
E10,56,20-Jun,Mia ,76,,,,,,,
E10,57,20-Jun,Mia ,77,,,,,,,
E10,58,20-Jun,Mia ,65,,,,,,,
E10,59,20-Jun,Mia ,94,,,,,,,
E10,60,20-Jun,Mia ,57,,,,,,,
E10,61,20-Jun,Mia ,63,,,,,,,
E10,62,20-Jun,Mia ,67,,,,,,,
E10,63,20-Jun,Mia ,75,,,,,,,
E10,64,20-Jun,Mia,76,,,,,,,
E10,65,20-Jun,Mia,88.5,,,,,,,
E10,66,20-Jun,Mia,59,,,,,,,
E10,67,20-Jun,Mia,84.5,,,,,,,
E10,68,20-Jun,Mia,57.5,,,,,,,
E10,69,20-Jun,Mia,40,,,,,,,Y
E10,70,20-Jun,Mia,68,,,,,,,
E10,71,20-Jun,Mia,64,,,,,,,
E10,72,20-Jun,Mia,58.5,,,,,,,
E10,73,20-Jun,Mia,81.5,,,,,,,
E10,74,20-Jun,Mia,94.5,,,,,,,
E10,75,20-Jun,Mia,68,,,,,,,
E10,76,20-Jun,Mia,75,,,,,,,
E10,77,20-Jun,Mia,36,,,,,,,
E10,78,20-Jun,Mia,87.5,,,,,,,
E10,79,20-Jun,Mia,39,,,,,,,
E10,80,20-Jun,Mia,75.5,,,,,,,
E10,81,20-Jun,Mia,64,,,,,,,
E10,82,20-Jun,Mia,74,,,,,,,
E10,83,20-Jun,Mia,81.5,,,,,,,
E10,84,20-Jun,Mia,71.5,,,,,,,
E10,85,20-Jun,Mia,80,,,,,,,Y
E10,86,20-Jun,Mia,79.5,,,,,,,
E10,87,20-Jun,Mia,80,,,,,,,
E10,88,20-Jun,Mia,68.5,,,,,,,Y
E10,89,20-Jun,Mia,108.5,,,,,,,
E10,90,20-Jun,Mia,75,,,,,,,
E10,91,20-Jun,Mia,110,,,,,,,
E10,92,20-Jun,Mia,68.5,,,,,,,
E10,93,20-Jun,Mia,84.5,,,,,,,
E10,94,20-Jun,Mia,84,,,,,,,
E10,95,20-Jun,Mia,86,,,,,,,
E10,96,20-Jun,Mia,74,,,,,,,
E10,97,20-Jun,Mia,895,,,,,,,
E10,98,20-Jun,Mia,80,,,,,,,
E10,99,20-Jun,Mia,72,,,,,,,
E10,100,20-Jun,Mia,53,,,,,,,
E10,101,20-Jun,Mia,98,,,,,,,Y
E10,102,20-Jun,Mia,63,,,,,,,
E10,103,20-Jun,Mia,110,,,,,,,
E10,104,20-Jun,Mia,88,,,,,,,
E10,105,20-Jun,Mia,79,,,,,,,
E10,106,20-Jun,Mia,82,,,,,,,Y
E10,107,20-Jun,Mia,67,,,,,,,
E10,108,20-Jun,Mia,94,,,,,,,
E10,109,20-Jun,Mia,68,,,,,,,Y
E10,110,20-Jun,Mia,67,,,,,,,Y
E10,111,20-Jun,Mia,89,,,,,,,
E10,112,20-Jun,Mia,79.5,,,,,,,
E10,113,20-Jun,Mia,67,,,,,,,
E10,114,20-Jun,Mia,81,,,,,,,
E10,115,20-Jun,Mia,69,,,,,,,
E10,116,20-Jun,Mia,87,,,,,,,
E10,117,20-Jun,Mia,89.5,,,,,,,
E10,118,20-Jun,Mia,78,,,,,,,
E10,119,20-Jun,Mia,86,,,,,,,
E10,120,20-Jun,Mia,77,,,,,,,Y
E10,121,20-Jun,Mia,86,,,,,,,Y
E10,122,20-Jun,Mia,86.5,,,,,,,
E10,123,20-Jun,Mia,107,,,,,,,Y
E10,124,20-Jun,Mia,120.5,,,,,,,
E10,125,20-Jun,Mia,84,,,,,,,
E10,126,20-Jun,Mia,119,,,,,,,
E10,127,20-Jun,Mia,59,,,,,,,
E10,128,20-Jun,Mia,66,,,,,,,Y
E10,129,20-Jun,Mia,74,,,,,,,
E10,130,20-Jun,Mia,80.5,,,,,,,
E10,131,20-Jun,Mia,80,,,,,,,
E10,132,20-Jun,Mia,81.5,,,,,,,Y
E10,133,20-Jun,Mia,100.5,,,,,,,Y
E10,134,20-Jun,Mia,62,,,,,,,Y
E10,135,20-Jun,Mia,108.5,,,,,,,
E10,136,20-Jun,Mia,64.5,,,,,,,
E10,137,20-Jun,Mia,74,,,,,,,
E10,138,20-Jun,Mia,83,,,,,,,
E10,139,20-Jun,Mia,105,,,,,,,
E10,140,20-Jun,Mia,56.5,,,,,,,
E10,141,20-Jun,Mia,76.5,,,,,,,Y
E10,142,20-Jun,Mia,84,,,,,,,
E10,143,20-Jun,Mia,64,,,,,,,Y
E10,144,20-Jun,Mia,64,,,,,,,
E10,145,20-Jun,Mia,94.5,,,,,,,Y
E10,146,20-Jun,Mia,78,,,,,,,
E10,147,20-Jun,Mia,99.5,,,,,,,Y
E10,148,20-Jun,Mia,72,,,,,,,
E10,149,20-Jun,Mia,59,,,,,,,
E10,150,20-Jun,Mia,57,,,,,,,
E10,151,20-Jun,Mia,91.5,,,,,,,
E10,152,20-Jun,Mia,64,,,,,,,
E10,153,20-Jun,Mia,86,,,,,,,
E10,154,20-Jun,Mia,69.5,,,,,,,
E10,155,20-Jun,Mia,85,,,,,,,
E10,156,20-Jun,Mia,64,,,,,,,
E10,157,20-Jun,Mia,63.5,,,,,,,
E10,158,20-Jun,Mia,79,,,,,,,
E10,159,20-Jun,Mia,69,70,,,,,,
E10,160,20-Jun,Mia,64,,,,,,,
E10,161,20-Jun,Mia,88,,,,,,,
E10,162,20-Jun,Mia,72,,,,,,,
E10,163,20-Jun,Mia,92,,,,,,,
E10,164,20-Jun,Mia,74,,,,,,,
E10,165,20-Jun,Mia,67,,,,,,,
E10,166,20-Jun,Mia,79,,,,,,,Y
E10,167,20-Jun,Mia,65.5,,,,,,,Y
E10,168,20-Jun,Mia,63,,,,,,,
E10,169,20-Jun,Mia,55,,,,,,,
E10,170,20-Jun,Mia,54.5,,,,,,,
E10,171,20-Jun,Mia,54,,,,,,,
E10,172,20-Jun,Mia,NA, , , , , , , 
E10,173,20-Jun,Mia,93,,,,,,,
E10,174,20-Jun,Mia,75,,,,,,,
E10,175,20-Jun,Mia,59,,,,,,,
E10,176,20-Jun,Mia,71.5,,,,,,,
E10,177,20-Jun,Mia,55,,,,,,,
E10,178,20-Jun,Mia,81,,,,,,,
E10,179,20-Jun,Mia,78,,,,,,,
E10,180,20-Jun,Mia,48,,,,,,,
E10,181,20-Jun,Mia,87,,,,,,,
E10,182,20-Jun,Mia,47,,,,,,,
E10,183,20-Jun,Mia,65,,,,,,,
E10,184,20-Jun,Mia,70,72.5,,,,,,
E10,185,20-Jun,Mia,53,,,,,,,
E10,186,20-Jun,Mia,74,,,,,,,
E10,187,20-Jun,Mia,85.5,,,,,,,
E10,188,20-Jun,Mia,71,,,,,,,
E10,189,20-Jun,Mia,52,,,,,,,
E10,190,20-Jun,Mia,46,,,,,,,
E10,191,20-Jun,Mia,63,,,,,,,
E10,192,20-Jun,Mia,71,,,,,,,Y
E10,193,20-Jun,Mia,87,,,,,,,Y
E10,194,20-Jun,Mia,90,,,,,,,
E10,195,20-Jun,Mia,48,,,,,,,
E10,196,20-Jun,Mia,43,,,,,,,
E10,197,20-Jun,Mia,66.5,,,,,,,
E10,198,20-Jun,Mia,62,,,,,,,
E10,199,20-Jun,Mia,72,,,,,,,
E10,200,20-Jun,Mia,67,,,,,,,Y
E10,201,20-Jun,Mia,71,,,,,,,Y
E3,1,27-Jun,Matt,108,116,,,,,,
E3,2,27-Jun,Matt,93,,,,,,,
E3,3,27-Jun,Matt,93,,,,,,,
E3,4,27-Jun,Matt,96.5,,,,,,,
E3,5,27-Jun,Matt,74.5,,,,,,,
E3,6,27-Jun,Matt,NA,,,,,,,
E3,7,27-Jun,Matt,89,,,,,,,
E3,8,27-Jun,Matt,79,,,,,,,
E3,9,27-Jun,Matt,85,,,,,,,
E3,10,27-Jun,Matt,89,,,,,,,
E3,11,27-Jun,Matt,39,,,,,,,
E3,12,27-Jun,Matt,NA,,,,,,,
E3,13,27-Jun,Matt,76,,,,,,,
E3,14,27-Jun,Matt,54,,,,,,,
E3,15,27-Jun,Matt,77,,,,,,,
E3,16,27-Jun,Matt,66,,,,,,,
E3,17,27-Jun,Matt,84,,,,,,,
E3,18,27-Jun,Matt,90,,,,,,,
E3,19,27-Jun,Matt,79,,,,,,,
E3,20,27-Jun,Matt,85,,,,,,,
E3,21,27-Jun,Matt,30,,,,,,,
E3,22,27-Jun,Matt,84,,,,,,,
E3,23,27-Jun,Matt,84,86.5,,,,,,Y
E3,24,27-Jun,Matt,81,,,,,,,
E3,25,27-Jun,Matt,98.5,,,,,,,
E3,26,27-Jun,Matt,70,,,,,,,
E3,27,27-Jun,Matt,63,,,,,,,Y
E3,28,27-Jun,Matt,71,85,,,,,,
E3,29,27-Jun,Matt,88,,,,,,,
E3,30,27-Jun,Matt,81.5,,,,,,,
E3,31,27-Jun,Matt,83,,,,,,,
E3,32,27-Jun,Matt,84,,,,,,,
E3,33,27-Jun,Matt,85,,,,,,,
E3,34,27-Jun,Matt,57,,,,,,,
E3,35,27-Jun,Matt,53,,,,,,,
E3,36,27-Jun,Matt,80,,,,,,,
E3,37,27-Jun,Matt,49,,,,,,,
E3,38,27-Jun,Matt,75,,,,,,,
E3,39,27-Jun,Matt,61,,,,,,,
E3,40,27-Jun,Matt,89,,,,,,,
E3,41,27-Jun,Matt,50,,,,,,,
E3,42,27-Jun,Matt,84,,,,,,,
E3,43,27-Jun,Matt,17,,,,,,,
E3,44,27-Jun,Matt,66,,,,,,,
E3,45,27-Jun,Matt,80,,,,,,,
E3,46,27-Jun,Matt,60,,,,,,,
E3,47,27-Jun,Matt,NA,,,,,,,
E3,48,27-Jun,Matt,52,,,,,,,
E3,49,27-Jun,Matt,77.5,,,,,,,
E3,50,27-Jun,Matt,54,,,,,,,
E3,51,27-Jun,Matt,77,,,,,,,
E3,52,27-Jun,Matt,86,,,,,,,
E3,53,27-Jun,Matt,87,,,,,,,
E3,54,27-Jun,Matt,83.5,,,,,,,
E3,55,27-Jun,Matt,64,,,,,,,
E3,56,27-Jun,Matt,74,,,,,,,
E3,57,27-Jun,Matt,64,,,,,,,
E3,58,27-Jun,Matt,111,,,,,,,
E3,59,27-Jun,Matt,53,,,,,,,
E3,60,27-Jun,Matt,68,,,,,,,
E3,61,27-Jun,Matt,90,,,,,,,
E3,62,27-Jun,Matt,69,,,,,,,
E3,63,27-Jun,Matt,52,,,,,,,
E3,64,27-Jun,Matt,56,,,,,,,
E3,65,27-Jun,Matt,92.3,,,,,,,
E3,66,27-Jun,Matt,86.5,,,,,,,
E3,67,27-Jun,Matt,27,,,,,,,
E3,68,27-Jun,Matt,56,,,,,,,
E3,69,27-Jun,Matt,78,,,,,,,
E3,70,27-Jun,Matt,98,,,,,,,
E3,71,27-Jun,Matt,50,,,,,,,
E3,72,27-Jun,Matt,39,,,,,,,
E3,73,27-Jun,Matt,68,,,,,,,
E3,74,27-Jun,Matt,83,,,,,,,
E3,75,27-Jun,Matt,66,,,,,,,
E3,76,27-Jun,Matt,70.5,,,,,,,
E3,77,27-Jun,Matt,72.5,,,,,,,
E3,78,27-Jun,Matt,70,,,,,,,
E3,79,27-Jun,Matt,65,,,,,,,
E3,80,27-Jun,Matt,81,,,,,,,
E3,81,27-Jun,Matt,68.5,,,,,,,
E3,82,27-Jun,Matt,72,,,,,,,
E3,83,27-Jun,Matt,87,,,,,,,
E3,84,27-Jun,Matt,33,,,,,,,
E3,85,27-Jun,Matt,58,,,,,,,
E3,86,27-Jun,Matt,58,,,,,,,
E3,87,27-Jun,Matt,84,,,,,,,
E3,88,27-Jun,Matt,59,,,,,,,
E3,89,27-Jun,Matt,69,,,,,,,
E3,90,27-Jun,Matt,65,,,,,,,
E3,91,27-Jun,Matt,NA,,,,,,,
E3,92,27-Jun,Matt,68,,,,,,,
E3,93,27-Jun,Matt,59,,,,,,,
E3,94,27-Jun,Matt,59,,,,,,,
E3,95,27-Jun,Matt,85,,,,,,,
E3,96,27-Jun,Matt,105,,,,,,,
E3,97,27-Jun,Matt,NA,,,,,,,
E3,98,27-Jun,Matt,70,,,,,,,
E3,99,27-Jun,Matt,75,72,,,,,,
E3,100,27-Jun,Matt,75,,,,,,,
E3,101,27-Jun,Matt,69.5,,,,,,,
E3,102,27-Jun,Matt,101,,,,,,,
E3,103,27-Jun,Matt,91,,,,,,,
E3,104,27-Jun,Matt,74,,,,,,,
E3,105,27-Jun,Matt,81,,,,,,,
E3,106,27-Jun,Matt,75,,,,,,,
E3,107,27-Jun,Matt,80,,,,,,,
E3,108,27-Jun,Matt,79.5,,,,,,,
E3,109,27-Jun,Matt,96,,,,,,,
E3,110,27-Jun,Matt,55,,,,,,,
E3,111,27-Jun,Matt,66,,,,,,,
E3,112,27-Jun,Matt,89,,,,,,,
E3,113,27-Jun,Matt,88,,,,,,,
E3,114,27-Jun,Matt,66,,,,,,,
E3,115,27-Jun,Matt,99,,,,,,,
E3,116,27-Jun,Matt,NA,,,,,,,
E3,117,27-Jun,Matt,61,,,,,,,
E3,118,27-Jun,Matt,52,,,,,,,
E3,119,27-Jun,Matt,78,82,,,,,,
E3,120,27-Jun,Matt,70.5,72,,,,,,
E3,121,27-Jun,Matt,90.5,,,,,,,
E3,122,27-Jun,Matt,71,,,,,,,
E3,123,27-Jun,Matt,54.5,,,,,,,
E3,124,27-Jun,Matt,58,,,,,,,Y
E3,125,27-Jun,Matt,72,,,,,,,
E3,126,27-Jun,Matt,81,,,,,,,
E3,127,27-Jun,Matt,76,,,,,,,
E3,128,27-Jun,Matt,68,,,,,,,
E3,129,27-Jun,Matt,83,,,,,,,
E3,130,27-Jun,Matt,80.5,,,,,,,
E3,131,27-Jun,Matt,110.5,113.5,,,,,,
E3,132,27-Jun,Matt,NA,,,,,,,
E3,133,27-Jun,Matt,80.5,,,,,,,
E3,134,27-Jun,Matt,71,,,,,,,
E3,135,27-Jun,Matt,79,,,,,,,
E3,136,27-Jun,Matt,84,,,,,,,
E3,137,27-Jun,Matt,79,,,,,,,
E3,138,27-Jun,Matt,73,,,,,,,
E3,139,27-Jun,Matt,84,,,,,,,
E3,140,27-Jun,Matt,77,,,,,,,
E3,141,27-Jun,Matt,86,,,,,,,
E3,142,27-Jun,Matt,64.5,,,,,,,
E3,143,27-Jun,Matt,55.5,,,,,,,
E3,144,27-Jun,Matt,81,,,,,,,
E3,145,27-Jun,Matt,70.5,,,,,,,
E3,146,27-Jun,Matt,68,,,,,,,
E3,147,27-Jun,Matt,70.5,,,,,,,
E3,148,27-Jun,Matt,64,,,,,,,
E3,149,27-Jun,Matt,65,,,,,,,
E3,150,27-Jun,Matt,90,,,,,,,
E3,151,27-Jun,Matt,114,,,,,,,
E3,152,27-Jun,Matt,43,,,,,,,
E3,153,27-Jun,Matt,66,,,,,,,
E3,154,27-Jun,Matt,65,,,,,,,
E3,155,27-Jun,Matt,57,,,,,,,
E3,156,27-Jun,Matt,85,,,,,,,
E3,157,27-Jun,Matt,100.5,,,,,,,
E3,158,27-Jun,Matt,89,87,,,,,,Y
E3,159,27-Jun,Matt,88,,,,,,,
E3,160,27-Jun,Matt,69,,,,,,,
E3,161,27-Jun,Matt,93,,,,,,,
E3,162,27-Jun,Matt,63,,,,,,,
E3,163,27-Jun,Matt,67,,,,,,,
E3,164,27-Jun,Matt,61.5,,,,,,,
E3,165,27-Jun,Matt,84,,,,,,,
E3,166,27-Jun,Matt,85.5,,,,,,,
E3,167,27-Jun,Matt,39,,,,,,,
E3,168,27-Jun,Matt,73,,,,,,,
E3,169,27-Jun,Matt,82,,,,,,,
E3,170,27-Jun,Matt,61.5,,,,,,,
E3,171,27-Jun,Matt,82.5,,,,,,,
E3,172,27-Jun,Matt,73,,,,,,,
E3,173,27-Jun,Matt,83.5,,,,,,,
E3,174,27-Jun,Matt,61,,,,,,,
E3,175,27-Jun,Matt,87,,,,,,,
E3,176,27-Jun,Matt,50.5,,,,,,,
E3,177,27-Jun,Matt,NA,,,,,,,
E3,178,27-Jun,Matt,106,,,,,,,
E3,179,27-Jun,Matt,87.5,91.5,,,,,,
E3,180,27-Jun,Matt,94,,,,,,,
E3,181,27-Jun,Matt,61,65,,,,,,
E3,182,27-Jun,Matt,NA,,,,,,,
E3,183,27-Jun,Matt,63,,,,,,,
E3,184,27-Jun,Matt,81,,,,,,,
E3,185,27-Jun,Matt,74,,,,,,,
E3,186,27-Jun,Matt,54,,,,,,,
E3,187,27-Jun,Matt,76.5,,,,,,,
E3,188,27-Jun,Matt,NA,,,,,,,
E3,189,27-Jun,Matt,81,,,,,,,
E3,190,27-Jun,Matt,60,,,,,,,
