Block,Pos,Date,Measurer,Egg,Larv,Adt,Wvl,OH,U,D
E2,48,01-Jul,Darcey,,,,5,,0,2
E2,49,01-Jul,Darcey,YES,YES,YES,5,,0,4
E2,50,01-Jul,Darcey,YES,YES,YES,5,,0,4
E2,51,01-Jul,Darcey,YES,,YES,5,,0,7
E2,52,01-Jul,Darcey,,,,5,,0,3
E2,53,01-Jul,Darcey,YES,YES,YES,5,,0,4
E2,54,01-Jul,Darcey,,,YES,5,,0,5
E2,55,01-Jul,Darcey,YES,,YES,5,,0,7
E2,56,01-Jul,Darcey,,,,5,,0,1
E2,57,01-Jul,Darcey,YES,,YES,5,,0,3
E2,58,01-Jul,Darcey,YES,,YES,5,,0,8
E2,59,01-Jul,Darcey,,,YES,5,,0,2
E2,60,01-Jul,Darcey,,YES,YES,5,,0,5
E2,61,01-Jul,Darcey,,,YES,5,,0,3
E2,62,01-Jul,Darcey,,,YES,5,,0,7
E2,63,01-Jul,Darcey,,,YES,5,,0,6
E2,64,01-Jul,Darcey,YES,,YES,5,,0,3
E2,65,01-Jul,Darcey,YES,,,5,,0,8
E2,66,01-Jul,Darcey,NA,NA,NA,NA,NA,NA,NA
E2,67,01-Jul,Darcey,,,YES,5,,0,1
E2,68,01-Jul,Darcey,,,YES,5,,0,3
E2,69,01-Jul,Darcey,YES,,YES,5,,0,4
E2,70,01-Jul,Darcey,,,,5,,0,3
E2,71,01-Jul,Darcey,,,YES,5,,0,4
E2,72,01-Jul,Darcey,YES,,,5,,0,3
E2,73,01-Jul,Darcey,YES,YES,YES,5,,0,10
E2,74,01-Jul,Darcey,,,YES,5,,0,5
E2,75,01-Jul,Darcey,,,,5,,0,3
E2,76,01-Jul,Darcey,YES,,YES,5,,0,5
E2,77,01-Jul,Darcey,,,,5,,0,2
E2,78,01-Jul,Darcey,,,YES,5,,0,7
E2,79,01-Jul,Darcey,YES,,YES,5,,0,4
E2,80,01-Jul,Darcey,,,,5,,0,1
E2,81,01-Jul,Darcey,YES,,,5,,0,10
E2,82,01-Jul,Darcey,,,YES,5,,0,6
E2,83,01-Jul,Darcey,YES,YES,YES,5,,0,11
E2,84,01-Jul,Darcey,,,,5,,0,2
E2,85,01-Jul,Darcey,YES,,,5,,0,8
E2,86,01-Jul,Darcey,YES,YES,YES,5,,0,6
E2,87,01-Jul,Darcey,,,YES,5,,0,2
E2,88,01-Jul,Darcey,,,,5,,0,1
E2,89,01-Jul,Darcey,YES,,YES,5,,0,3
E2,90,01-Jul,Darcey,,,YES,5,,0,5
E2,91,01-Jul,Darcey,,,,5,,0,3
E2,92,01-Jul,Darcey,YES,YES,YES,5,,0,9
E2,93,01-Jul,Darcey,,,,5,,0,4
E2,94,01-Jul,Darcey,NA,NA,NA,NA,NA,NA,NA
E2,95,01-Jul,Darcey,,,,5,,0,2
E2,96,01-Jul,Darcey,NA,NA,NA,NA,NA,NA,NA
E2,97,01-Jul,Darcey,,,YES,5,,0,3
E2,98,01-Jul,Darcey,YES,,YES,5,,0,10
E2,99,01-Jul,Darcey,YES,,YES,5,,0,3
E2,100,01-Jul,Darcey,YES,,YES,5,,0,4
E2,101,01-Jul,Darcey,NA,NA,NA,NA,NA,NA,NA
E2,102,01-Jul,Darcey,NA,NA,NA,NA,NA,NA,NA
E2,103,01-Jul,Darcey,YES,,,5,,0,10
E2,104,01-Jul,Darcey,NA,NA,NA,NA,NA,NA,NA
E2,105,01-Jul,Darcey,NA,NA,NA,NA,NA,NA,NA
E2,106,01-Jul,Darcey,NA,NA,NA,NA,NA,NA,NA
E2,107,01-Jul,Darcey,NA,NA,NA,NA,NA,NA,NA
E2,108,01-Jul,Darcey,YES,,,5,,0,8
E2,109,01-Jul,Darcey,YES,,,5,,0,4
E2,110,01-Jul,Darcey,NA,NA,NA,NA,NA,NA,NA
E2,111,01-Jul,Darcey,YES,,YES,5,,0,2
E2,112,01-Jul,Darcey,,,YES,5,,0,3
E2,113,01-Jul,Darcey,YES,YES,YES,5,,0,4
E2,114,01-Jul,Darcey,,,YES,5,,0,3
E2,115,01-Jul,Darcey,YES,YES,YES,5,,0,5
E2,116,01-Jul,Darcey,YES,YES,YES,5,,0,7
E2,117,01-Jul,Darcey,YES,YES,YES,5,,0,6
E2,118,01-Jul,Darcey,YES,,YES,5,,0,2
E2,119,01-Jul,Darcey,,,YES,5,,0,2
E2,120,01-Jul,Darcey,YES,,YES,5,,0,7
E2,121,01-Jul,Darcey,,,,5,,0,1
E2,122,01-Jul,Darcey,,,,5,,0,4
E2,123,01-Jul,Darcey,,,YES,5,,0,6
E2,124,01-Jul,Darcey,,,YES,5,,0,5
E2,125,01-Jul,Darcey,YES,,YES,5,,0,4
E2,126,01-Jul,Darcey,,,YES,5,,0,5
E2,127,01-Jul,Darcey,,,,5,,0,4
E2,128,01-Jul,Darcey,,,YES,5,,0,6
E2,129,01-Jul,Darcey,YES,,YES,5,,0,2
E2,130,01-Jul,Darcey,,,,5,,0,5
E2,131,01-Jul,Darcey,,,,5,,0,3
E2,132,01-Jul,Darcey,YES,,YES,5,,0,4
E2,133,01-Jul,Darcey,,,,5,,0,2
E2,134,01-Jul,Darcey,,,YES,5,,0,3
E2,135,01-Jul,Darcey,YES,,YES,5,,0,8
E2,136,01-Jul,Darcey,,,,5,,0,2
E2,137,01-Jul,Darcey,YES,YES,YES,5,,0,7
E2,138,01-Jul,Darcey,,,,5,,0,1
E2,139,01-Jul,Darcey,,,,5,,0,1
E2,140,01-Jul,Darcey,,,YES,5,,0,3
E2,141,01-Jul,Darcey,,,,5,,0,1
E2,142,01-Jul,Darcey,,,,5,,0,3
E2,143,01-Jul,Darcey,,,,5,,0,1
E2,144,01-Jul,Darcey,YES,,,5,,0,4
E2,145,01-Jul,Darcey,,,,5,,0,1
E2,146,01-Jul,Darcey,YES,,,5,,0,1
E2,147,01-Jul,Darcey,YES,,YES,5,,0,5
E2,148,01-Jul,Darcey,YES,,YES,5,,0,3
E2,149,01-Jul,Darcey,,,YES,5,,0,4
E2,150,01-Jul,Darcey,,,,5,,0,1
E2,151,01-Jul,Darcey,,,,5,,0,4
E2,152,01-Jul,Darcey,YES,,YES,5,,0,5
E2,153,01-Jul,Darcey,,,,5,,0,2
E2,154,01-Jul,Darcey,,,YES,5,,0,3
E2,155,01-Jul,Darcey,,,,5,,0,2
E2,156,01-Jul,Darcey,,,,5,,0,1
E2,157,01-Jul,Darcey,YES,,YES,5,,0,4
E2,158,01-Jul,Darcey,,,YES,5,,0,2
E2,159,01-Jul,Darcey,,,YES,5,,0,1
E2,160,01-Jul,Darcey,,,,5,,0,3
E2,161,01-Jul,Darcey,YES,,,5,,0,6
E2,162,01-Jul,Darcey,,,,5,,0,7
E2,163,01-Jul,Darcey,,,,5,,0,0
E2,164,01-Jul,Darcey,YES,,YES,5,,0,5
E2,165,01-Jul,Darcey,YES,,,5,,0,5
E2,166,01-Jul,Darcey,,,,5,,0,2
E2,167,01-Jul,Darcey,,,YES,5,,0,2
E2,168,01-Jul,Darcey,,,,5,,0,2
E2,169,01-Jul,Darcey,YES,,YES,5,,0,3
E2,170,01-Jul,Darcey,,,YES,5,,0,6
E2,171,01-Jul,Darcey,,,,5,,0,4
E2,172,01-Jul,Darcey,,,,5,,0,4
E2,173,01-Jul,Darcey,,,,5,,0,1
E2,174,01-Jul,Darcey,YES,,,5,,0,4
E2,175,01-Jul,Darcey,,,,5,,0,3
E2,176,01-Jul,Darcey,,,,5,,0,2
E2,177,01-Jul,Darcey,YES,,YES,5,,0,5
E2,178,01-Jul,Darcey,YES,,,5,,0,5
E2,179,01-Jul,Darcey,,,,5,,0,4
E2,180,01-Jul,Darcey,,,,5,,0,6
E2,181,01-Jul,Darcey,,,YES,5,,0,6
E2,182,01-Jul,Darcey,,,YES,5,,0,7
E2,183,01-Jul,Darcey,,,YES,5,,0,1
E2,184,01-Jul,Darcey,,,YES,5,,0,2
E2,185,01-Jul,Darcey,,,YES,5,,0,3
E2,186,01-Jul,Darcey,,,,5,,0,4
E2,187,01-Jul,Darcey,,,,5,,0,2
E2,188,01-Jul,Darcey,,,YES,5,,0,3
E2,189,01-Jul,Darcey,,,,5,,0,1
E2,190,01-Jul,Darcey,YES,,YES,5,,0,2
E2,191,01-Jul,Darcey,,,,5,,0,2
E2,192,01-Jul,Darcey,,,,5,,0,2
E2,193,01-Jul,Darcey,YES,,YES,5,,0,6
E2,194,01-Jul,Darcey,,,,5,,0,1
E2,195,01-Jul,Darcey,YES,,YES,5,,0,5
E2,196,01-Jul,Darcey,,,,5,,0,2
E2,197,01-Jul,Darcey,,,YES,5,,0,5
E2,198,01-Jul,Darcey,,,,5,,0,0
E2,199,01-Jul,Darcey,,,,5,,0,2
E2,200,01-Jul,Darcey,,,,5,,0,1
E2,201,01-Jul,Darcey,YES,YES,YES,5,,0,9
E2,202,01-Jul,Darcey,YES,YES,YES,5,,0,3
E2,203,01-Jul,Darcey,YES,,YES,5,,0,4
E2,204,01-Jul,Darcey,YES,,YES,5,,0,2
E2,205,01-Jul,Darcey,YES,,YES,5,,0,3
E3,1,01-Jul,Darcey,,,,0,,10,0
E3,2,01-Jul,Darcey,,,,1,,7,0
E3,3,01-Jul,Darcey,,,,0,,2,0
E3,4,01-Jul,Darcey,,,,1,,4,0
E3,5,01-Jul,Darcey,,,,1,,5,0
E3,6,01-Jul,Darcey,,,,0,,1,0
E3,7,01-Jul,Darcey,,,,0,,2,0
E3,8,01-Jul,Darcey,,,,0,,15,0
E3,9,01-Jul,Darcey,,,,0,,3,0
E3,10,01-Jul,Darcey,,,,1,,2,0
E3,11,01-Jul,Darcey,,,,0,,3,0
E3,12,01-Jul,Darcey,,,,0,,3,0
E3,13,01-Jul,Darcey,,,,0,,6,0
E3,14,01-Jul,Darcey,,,,0,,7,0
E3,15,01-Jul,Darcey,,,,0,,7,0
E3,16,01-Jul,Darcey,,,,0,,4,0
E3,17,01-Jul,Darcey,,,,0,,2,0
E3,18,01-Jul,Darcey,,,,0,,5,0
E3,19,01-Jul,Darcey,,,,0,,6,0
E3,20,01-Jul,Darcey,,,YES,0,,8,0
E3,21,01-Jul,Darcey,,,,0,,4,0
E3,22,01-Jul,Darcey,,,,0,,4,0
E3,23,01-Jul,Darcey,,,,0,,6,0
E3,24,01-Jul,Darcey,,,,0,,3,0
E3,25,01-Jul,Darcey,,,,0,,8,0
E3,26,01-Jul,Darcey,,,,0,,11,0
E3,27,01-Jul,Darcey,,,,0,,6,0
E3,28,01-Jul,Darcey,,,,0,,6,0
E3,29,01-Jul,Darcey,,,,0,,2,0
E3,30,01-Jul,Darcey,,,,0,,4,0
E3,31,01-Jul,Darcey,,,,0,,5,0
E3,32,01-Jul,Darcey,,,,0,,6,0
E3,33,01-Jul,Darcey,,,,0,,8,0
E3,34,01-Jul,Darcey,,,,0,,3,0
E3,35,01-Jul,Darcey,,,,0,,4,0
E3,36,01-Jul,Darcey,,,,0,,7,0
E3,37,01-Jul,Darcey,,,,0,,2,0
E3,38,01-Jul,Darcey,,,,0,,6,0
E3,39,01-Jul,Darcey,,,,0,,7,0
E3,40,01-Jul,Darcey,,,,0,,10,0
E3,41,01-Jul,Darcey,,,,0,,4,0
E3,42,01-Jul,Darcey,,,,0,,10,0
E3,43,01-Jul,Darcey,,,,0,,2,0
E3,44,01-Jul,Darcey,,,,0,,3,0
E3,45,01-Jul,Darcey,,,,0,,3,0
E3,46,01-Jul,Darcey,,,,0,,4,0
E3,47,01-Jul,Darcey,,,,0,,10,0
E3,48,01-Jul,Darcey,,,,0,,7,0
E3,49,01-Jul,Darcey,,,,0,,4,0
E3,50,01-Jul,Darcey,,,,0,,2,0
E3,51,01-Jul,Darcey,,,,0,,3,0
E3,52,01-Jul,Darcey,,,,0,,7,0
E3,53,01-Jul,Darcey,,,,1,,6,0
E3,54,01-Jul,Darcey,,,,0,,12,0
E3,55,01-Jul,Darcey,,,,0,,4,0
E3,56,01-Jul,Darcey,,,,0,,5,0
E3,57,01-Jul,Darcey,,,,0,,3,0
E3,58,01-Jul,Darcey,,,,0,,19,0
E3,59,01-Jul,Darcey,,,,0,,2,0
E3,60,01-Jul,Darcey,,,,0,,6,0
E3,61,01-Jul,Darcey,,,,0,,5,0
E3,62,01-Jul,Darcey,,,,0,,5,0
E3,63,01-Jul,Darcey,,,,0,,10,0
E3,64,01-Jul,Darcey,,,,0,,6,0
E3,65,01-Jul,Darcey,,,,0,,5,0
E3,66,01-Jul,Darcey,,,,0,,5,0
E3,67,01-Jul,Darcey,,,,0,,1,0
E3,68,01-Jul,Darcey,,,,0,,3,0
E3,69,01-Jul,Darcey,,,,0,,7,0
E3,70,01-Jul,Darcey,,,,0,,4,0
E3,71,01-Jul,Darcey,,,,0,,2,0
E3,72,01-Jul,Darcey,,,,0,,1,0
E3,73,01-Jul,Darcey,,,,0,,4,0
E3,74,01-Jul,Darcey,,,,0,,3,0
E3,75,01-Jul,Darcey,,,,0,,3,0
E3,76,01-Jul,Darcey,,,,0,,5,0
E3,77,01-Jul,Darcey,,,,0,,2,0
E3,78,01-Jul,Darcey,,,,0,,5,0
E3,79,01-Jul,Darcey,,,,0,,3,0
E3,80,01-Jul,Darcey,,,,0,,10,0
E3,81,01-Jul,Darcey,,,,0,,2,0
E3,82,01-Jul,Darcey,,,,0,,1,0
E3,83,01-Jul,Darcey,,,,0,,7,0
E3,84,01-Jul,Darcey,,,,0,,3,0
E3,85,01-Jul,Darcey,,,,0,,4,0
E3,86,01-Jul,Darcey,,,,0,,4,0
E3,87,01-Jul,Darcey,,,,1,,1,0
E3,88,01-Jul,Darcey,,,,0,,3,0
E3,89,01-Jul,Darcey,,,,0,,3,0
E3,90,01-Jul,Darcey,,,,0,,7,0
E3,91,01-Jul,Darcey,NA,NA,NA,NA,NA,NA,NA
E3,92,01-Jul,Darcey,,,,0,,4,0
E3,93,01-Jul,Darcey,,,,0,,5,0
E3,94,01-Jul,Darcey,,,,1,,2,0
E3,95,01-Jul,Darcey,,,YES,1,,6,0
E3,96,01-Jul,Darcey,,,,1,,8,0
E3,97,01-Jul,Darcey,,,,0,,2,0
E3,98,01-Jul,Darcey,,,,0,,7,0
E3,99,01-Jul,Darcey,,,,0,,3,0
E3,100,01-Jul,Darcey,,,,0,,7,0
E3,101,01-Jul,Darcey,,,YES,0,,7,0
E3,102,01-Jul,Darcey,NA,NA,NA,NA,NA,NA,NA
E3,103,01-Jul,Darcey,,,,0,,9,0
E3,104,01-Jul,Darcey,,,,1,,4,0
E3,105,01-Jul,Darcey,,,,0,,6,0
E3,106,01-Jul,Darcey,,,,0,,5,0
E3,107,01-Jul,Darcey,,,,0,,7,0
E3,108,01-Jul,Darcey,NA,NA,NA,NA,NA,NA,NA
E3,109,01-Jul,Darcey,,,,0,,4,0
E3,110,01-Jul,Darcey,,,,0,,5,0
E3,111,01-Jul,Darcey,,,,0,,7,0
E3,112,01-Jul,Darcey,,,,0,,3,0
E3,113,01-Jul,Darcey,,,,0,,4,0
E3,114,01-Jul,Darcey,,,,0,,2,0
E3,115,01-Jul,Darcey,,,,0,,1,0
E3,116,01-Jul,Darcey,,,,0,,4,0
E3,117,01-Jul,Darcey,,,,0,,3,0
E3,118,01-Jul,Darcey,,,,0,,4,0
E3,119,01-Jul,Darcey,NA,NA,NA,NA,NA,NA,NA
E3,120,01-Jul,Darcey,,,,0,,1,0
E3,121,01-Jul,Darcey,,,,0,,5,0
E3,122,01-Jul,Darcey,,,,0,,5,0
E3,123,01-Jul,Darcey,,,,0,,1,0
E3,124,01-Jul,Darcey,,,,0,,3,0
E3,125,01-Jul,Darcey,,,,0,,5,0
E3,126,01-Jul,Darcey,,,YES,1,,6,0
E3,127,01-Jul,Darcey,,,,0,,3,0
E3,128,01-Jul,Darcey,,,,0,,6,0
E3,129,01-Jul,Darcey,,,,0,,3,0
E3,130,01-Jul,Darcey,,,,0,,4,0
E3,131,01-Jul,Darcey,,,,0,,5,0
E3,132,01-Jul,Darcey,NA,NA,NA,NA,NA,NA,NA
E3,133,01-Jul,Darcey,,,,0,,4,0
E3,134,01-Jul,Darcey,,,,0,,2,0
E3,135,01-Jul,Darcey,,,,1,,10,0
E3,136,01-Jul,Darcey,,,,0,,5,0
E3,137,01-Jul,Darcey,,,,0,,3,0
E3,138,01-Jul,Darcey,,,,0,,3,0
E3,139,01-Jul,Darcey,,,,0,,2,0
E3,140,01-Jul,Darcey,,,,0,,3,0
E3,141,01-Jul,Darcey,,,,0,,6,0
E3,142,01-Jul,Darcey,NA,NA,NA,NA,NA,NA,NA
E3,143,01-Jul,Darcey,,,,0,,8,0
E3,144,01-Jul,Darcey,,,,0,,7,0
E3,145,01-Jul,Darcey,,,,1,,9,0
E3,146,01-Jul,Darcey,,,,0,,3,0
E3,147,01-Jul,Darcey,,,,0,,1,0
E3,148,01-Jul,Darcey,,,,1,,6,0
E3,149,01-Jul,Darcey,,,,0,,3,0
E3,150,01-Jul,Darcey,,,YES,1,,4,0
E3,151,01-Jul,Darcey,,,,1,,3,0
E3,152,01-Jul,Darcey,,,,0,,2,0
E3,153,01-Jul,Darcey,,,,0,,5,0
E3,154,01-Jul,Darcey,,,,0,,1,0
E3,155,01-Jul,Darcey,NA,NA,NA,NA,NA,NA,NA
E3,156,01-Jul,Darcey,,,YES,0,,11,0
E3,157,01-Jul,Darcey,,,,0,,2,0
E3,158,01-Jul,Darcey,,,,0,,5,0
E3,159,01-Jul,Darcey,,,YES,0,,3,0
E3,160,01-Jul,Darcey,,,,0,,2,0
E3,161,01-Jul,Darcey,,,,1,,19,0
E3,162,01-Jul,Darcey,,,,0,,4,0
E3,163,01-Jul,Darcey,,,,0,,6,0
E3,164,01-Jul,Darcey,,,,0,,5,0
E3,165,01-Jul,Darcey,,,,0,,7,0
E3,166,01-Jul,Darcey,,,YES,0,,7,0
E3,167,01-Jul,Darcey,,,,0,,2,0
E3,168,01-Jul,Darcey,,,,0,,3,0
E3,169,01-Jul,Darcey,,,,0,,1,0
E3,170,01-Jul,Darcey,,,,0,,2,0
E3,171,01-Jul,Darcey,,,,0,,9,0
E3,172,01-Jul,Darcey,,,,0,,6,0
E3,173,01-Jul,Darcey,,,,2,,7,0
E3,174,01-Jul,Darcey,,,,0,,2,0
E3,175,01-Jul,Darcey,,,,0,,4,0
E3,176,01-Jul,Darcey,,,,0,,5,0
E3,177,01-Jul,Darcey,,,,1,,1,0
E3,178,01-Jul,Darcey,,,YES,0,,5,0
E3,179,01-Jul,Darcey,,,,0,,2,0
E3,180,01-Jul,Darcey,,,,1,,7,0
E3,181,01-Jul,Darcey,,,,1,,5,0
E3,182,01-Jul,Darcey,,,,0,,3,0
E3,183,01-Jul,Darcey,,,,0,,8,0
E3,184,01-Jul,Darcey,,,YES,0,,5,0
E3,185,01-Jul,Darcey,,,,0,,5,0
E3,186,01-Jul,Darcey,,,YES,0,,3,0
E3,187,01-Jul,Darcey,,,,0,,9,0
E3,188,01-Jul,Darcey,,,,0,,1,0
E3,189,01-Jul,Darcey,,,,0,,3,0
E3,190,01-Jul,Darcey,,,,0,,9,0
E3,191,01-Jul,Darcey,,,,0,,1,0
E3,192,01-Jul,Darcey,,,,0,,5,0
E3,193,01-Jul,Darcey,,,,1,,3,1
E3,194,01-Jul,Darcey,,,,0,,5,0
E3,195,01-Jul,Darcey,,,YES,1,,5,0
E3,196,01-Jul,Darcey,,,YES,1,,10,0
E3,197,01-Jul,Darcey,,,YES,1,,8,0
E3,198,01-Jul,Darcey,,,YES,1,,5,0
E3,199,01-Jul,Darcey,,,YES,1,,10,0
E3,200,01-Jul,Darcey,,,YES,1,,5,0
E4,1,01-Jul,Damian,NA,NA,NA,NA,NA,NA,NA
E4,2,01-Jul,Damian,NA,NA,NA,NA,NA,NA,NA
E4,3,01-Jul,Damian,,,,5,,0,7
E4,4,01-Jul,Damian,,,YES,5,,0,5
E4,5,01-Jul,Damian,,,YES,5,,0,3
E4,6,01-Jul,Damian,YES,,,5,,0,2
E4,7,01-Jul,Damian,,,,5,,0,3
E4,8,01-Jul,Damian,,,,5,,0,4
E4,9,01-Jul,Damian,,,,5,,0,3
E4,10,01-Jul,Damian,,,,5,,0,4
E4,11,01-Jul,Damian,,,,5,,0,3
E4,12,01-Jul,Damian,,,,5,,0,2
E4,13,01-Jul,Damian,,YES,YES,5,,0,10
E4,14,01-Jul,Damian,,,,5,,0,5
E4,15,01-Jul,Damian,,,,5,,0,4
E4,16,01-Jul,Damian,,,,5,,0,3
E4,17,01-Jul,Damian,,YES,YES,5,,0,4
E4,18,01-Jul,Damian,,YES,YES,5,,0,9
E4,19,01-Jul,Damian,,,,5,,0,4
E4,20,01-Jul,Damian,,,,5,,0,4
E4,21,01-Jul,Damian,,,,5,,0,5
E4,22,01-Jul,Damian,,,,5,,0,3
E4,23,01-Jul,Damian,,YES,,5,,0,4
E4,24,01-Jul,Damian,,YES,,5,,0,2
E4,25,01-Jul,Damian,,,,5,,0,5
E4,26,01-Jul,Damian,,,,5,,0,1
E4,27,01-Jul,Damian,,,,5,,0,2
E4,28,01-Jul,Damian,,,,5,,0,2
E4,29,01-Jul,Damian,,,,5,,0,2
E4,30,01-Jul,Damian,,,,5,,0,1
E4,31,01-Jul,Damian,,,,5,,0,1
E4,32,01-Jul,Damian,,,YES,5,,0,3
E4,33,01-Jul,Damian,,,,5,,0,6
E4,34,01-Jul,Damian,,,YES,5,,0,6
E4,35,01-Jul,Damian,,,,5,,0,7
E4,36,01-Jul,Damian,,,,5,,0,3
E4,37,01-Jul,Damian,,,,5,,0,4
E4,38,01-Jul,Damian,,,,5,,0,5
E4,39,01-Jul,Damian,,,,5,,0,2
E4,40,01-Jul,Damian,,,,5,,0,4
E4,41,01-Jul,Damian,,,,5,,0,11
E4,42,01-Jul,Damian,NA,NA,NA,NA,NA,NA,NA
E4,43,01-Jul,Damian,,,,5,,0,1
E4,44,01-Jul,Damian,,,,5,,0,2
E4,45,01-Jul,Damian,,,,5,,0,4
E4,46,01-Jul,Damian,,,,5,,0,5
E4,47,01-Jul,Damian,NA,NA,NA,NA,NA,NA,NA
E4,48,01-Jul,Damian,,,,5,,0,2
E4,49,01-Jul,Damian,,,,5,,0,3
E4,50,01-Jul,Damian,,,,5,,0,2
E4,51,01-Jul,Damian,,,,5,,0,2
E4,52,01-Jul,Damian,,,YES,5,,0,8
E4,53,01-Jul,Damian,,,,5,,0,5
E4,54,01-Jul,Damian,,,,5,,0,5
E4,55,01-Jul,Damian,,,,5,,0,6
E4,56,01-Jul,Damian,,,YES,5,,0,3
E4,57,01-Jul,Damian,,,,5,,0,4
E4,58,01-Jul,Damian,,,,5,,0,2
E4,59,01-Jul,Damian,NA,NA,NA,NA,NA,NA,NA
E4,60,01-Jul,Damian,,,,5,,0,3
E4,61,01-Jul,Damian,,,YES,5,,0,7
E4,62,01-Jul,Damian,,,,5,,0,3
E4,63,01-Jul,Damian,,,,5,,0,8
E4,64,01-Jul,Damian,,YES,,5,,0,5
E4,65,01-Jul,Damian,,,,5,,0,3
E4,66,01-Jul,Damian,,YES,,5,,0,4
E4,67,01-Jul,Damian,,,,5,,0,1
E4,68,01-Jul,Damian,,,,5,,0,3
E4,69,01-Jul,Damian,,,,5,,0,2
E4,70,01-Jul,Damian,,,,5,,0,2
E4,71,01-Jul,Damian,,,,5,,0,3
E4,72,01-Jul,Damian,,,,5,,0,3
E4,73,01-Jul,Damian,,,,5,,0,2
E4,74,01-Jul,Damian,,,,5,,0,3
E4,75,01-Jul,Damian,,,,5,,0,2
E4,76,01-Jul,Damian,,,,5,,0,1
E4,77,01-Jul,Damian,,,,5,,0,1
E4,78,01-Jul,Damian,,,,5,,0,3
E4,79,01-Jul,Damian,,,,5,,0,2
E4,80,01-Jul,Damian,,,,5,,0,1
E4,81,01-Jul,Damian,,,YES,5,,0,3
E4,82,01-Jul,Damian,,,,5,,0,1
E4,83,01-Jul,Damian,,,,5,,0,2
E4,84,01-Jul,Damian,,,,5,,0,2
E4,85,01-Jul,Damian,NA,NA,NA,NA,NA,NA,NA
E4,86,01-Jul,Damian,,,YES,5,,0,4
E4,87,01-Jul,Damian,,,,5,,0,1
E4,88,01-Jul,Damian,,,,5,,0,3
E4,89,01-Jul,Damian,,,,5,,0,3
E4,90,01-Jul,Damian,,,,5,,0,1
E4,91,01-Jul,Damian,,,,5,,0,4
E4,92,01-Jul,Damian,,,YES,5,,0,7
E4,93,01-Jul,Damian,,,,5,,0,2
E4,94,01-Jul,Damian,,,,5,,0,4
E4,95,01-Jul,Damian,,,,5,,0,2
E4,96,01-Jul,Damian,,,,5,,0,4
E4,97,01-Jul,Damian,,,,5,,0,2
E4,98,01-Jul,Damian,,,,5,,0,1
E4,99,01-Jul,Damian,,YES,,5,,0,8
E4,100,01-Jul,Damian,,YES,YES,5,,0,8
E4,101,01-Jul,Damian,,,,5,,0,4
E4,102,01-Jul,Damian,,,YES,5,,0,4
E4,103,01-Jul,Damian,,,YES,5,,0,5
E4,104,01-Jul,Damian,,,YES,5,,0,3
E4,105,01-Jul,Damian,,,YES,5,,0,4
E4,106,01-Jul,Damian,,,YES,5,,0,6
E4,107,01-Jul,Damian,,,,5,,0,2
E4,108,01-Jul,Damian,,,YES,5,,0,4
E4,109,01-Jul,Damian,,,,5,,0,2
E4,110,01-Jul,Damian,,,,5,,0,2
E4,111,01-Jul,Damian,,,,5,,0,2
E4,112,01-Jul,Damian,,,,5,,0,6
E4,113,01-Jul,Damian,,,YES,5,,0,6
E4,114,01-Jul,Damian,,,,5,,0,3
E4,115,01-Jul,Damian,,,YES,5,,0,5
E4,116,01-Jul,Damian,,,,5,,0,3
E4,117,01-Jul,Damian,,,YES,5,,0,2
E4,118,01-Jul,Damian,,,,5,,0,6
E4,119,01-Jul,Damian,,,YES,5,,0,1
E4,120,01-Jul,Damian,,,,5,,0,3
E4,121,01-Jul,Damian,,,YES,5,,0,4
E4,122,01-Jul,Damian,,,,5,,0,2
E4,123,01-Jul,Damian,,,YES,5,,0,1
E4,124,01-Jul,Damian,,,,5,,0,6
E4,125,01-Jul,Damian,,,,5,,0,2
E4,126,01-Jul,Damian,,,YES,5,,0,2
E4,127,01-Jul,Damian,,,YES,5,,0,4
E4,128,01-Jul,Damian,,,YES,5,,0,3
E4,129,01-Jul,Damian,,,YES,5,,0,4
E4,130,01-Jul,Damian,,,,5,,0,5
E4,131,01-Jul,Damian,,,,5,,0,3
E4,132,01-Jul,Damian,,,,5,,0,1
E4,133,01-Jul,Damian,,,,5,,0,2
E4,134,01-Jul,Damian,,,,5,,0,2
E4,135,01-Jul,Damian,,,,5,,0,4
E4,136,01-Jul,Damian,,,,5,,0,7
E4,137,01-Jul,Damian,,,,5,,0,2
E4,138,01-Jul,Damian,,,,5,,0,2
E4,139,01-Jul,Damian,,,,5,,0,3
E4,140,01-Jul,Damian,,,,5,,0,5
E4,141,01-Jul,Damian,,,,5,,0,4
E4,142,01-Jul,Damian,,,,5,,0,2
E4,143,01-Jul,Damian,,,YES,5,,0,6
E4,144,01-Jul,Damian,,,,5,,0,1
E4,145,01-Jul,Damian,,,,5,,0,3
E4,146,01-Jul,Damian,,,,5,,0,3
E4,147,01-Jul,Damian,,,,5,,0,4
E4,148,01-Jul,Damian,,,YES,5,,0,4
E4,149,01-Jul,Damian,,,,5,,0,5
E4,150,01-Jul,Damian,,,,5,,0,1
E4,151,01-Jul,Damian,,,,5,,0,4
E4,152,01-Jul,Damian,,,,5,,0,3
E4,153,01-Jul,Damian,,,,5,,0,5
E4,154,01-Jul,Damian,,,,5,,0,1
E4,155,01-Jul,Damian,,,,5,,0,5
E4,156,01-Jul,Damian,,,,5,,0,1
E4,157,01-Jul,Damian,,,,5,,0,5
E4,158,01-Jul,Damian,,,,5,,0,1
