block ,individual,date,surveyor,stem_length,bud_length,flower_length,fruit_length,note,stem_switch
E10,78,28/6/2018,claire,91,97.5,,,,
E10,79,28/6/2018,claire,91,95,,,,
E10,80,28/6/2018,claire,84,,,,,
E10,81,28/6/2018,claire,74,86.5,77.5,,,
E10,82,28/6/2018,claire,67.5,68,,,,
E10,83,28/6/2018,claire,99,119,110,,,
E10,84,28/6/2018,claire,82,93,,,,
E10,85,28/6/2018,claire,97.5,98,,,,
E10,86,28/6/2018,claire,79,84,,,,
E10,87,28/6/2018,claire,77,78,,,,
E10,88,28/6/2018,claire,78.5,,,,,
E10,89,28/6/2018,claire,98,102.5,,,,
E10,90,28/6/2018,claire,88,90,,,,
E10,91,28/6/2018,claire,117,119.5,,,,
E10,92,28/6/2018,claire,101.5,106.5,,,,
E10,93,28/6/2018,claire,82.5,90.5,,,,
E10,94,28/6/2018,claire,77.5,78,,,,
E10,95,28/6/2018,claire,78,93.5,83.5,,,
E10,96,28/6/2018,claire,96,106,,,,
E10,97,28/6/2018,claire,93,100,,,,
E10,98,28/6/2018,claire,88,92.5,,,,
E10,99,28/6/2018,claire,85,,,,,
E10,100,28/6/2018,claire,63.5,78,72,,,
E10,101,28/6/2018,claire,108,111,,,,
E10,102,28/6/2018,claire,76.5,84,,,,
E10,103,28/6/2018,claire,86,90,,,,
E10,104,28/6/2018,claire,71,,,,,
E10,105,28/6/2018,claire,123,127,,,,
E10,106,28/6/2018,claire,48.5,,,,,
E10,107,28/6/2018,claire,81,87,,,,
E10,108,28/6/2018,claire,120,,,,,
E10,109,28/6/2018,claire,98,111.5,103,,,
E10,110,28/6/2018,claire,79,86,,,,
E10,111,28/6/2018,claire,97,,,,,
E10,112,28/6/2018,claire,84,94.5,,,,
E10,113,28/6/2018,claire,102.5,111,,,,
E10,114,28/6/2018,claire,84,89.5,,,,
E10,115,28/6/2018,claire,78,91,78.5,,,
E10,116,28/6/2018,claire,107.5,116,,,,
E10,117,28/6/2018,claire,106,110,,,,
E10,118,28/6/2018,claire,97.5,104,,,,
E10,119,28/6/2018,claire,103,106,,,,
E10,120,28/6/2018,claire,83.5,,,,,
E10,121,28/6/2018,claire,89,,,,,
E10,122,28/6/2018,claire,103,,,,,
E10,123,28/6/2018,claire,103,,,,,
E10,124,28/6/2018,claire,77,,,,,
E10,125,28/6/2018,claire,106,113,,,,
E10,126,28/6/2018,claire,110,,,,,
E10,127,28/6/2018,claire,123,128,,,,
E10,128,28/6/2018,claire,66.5,91.5,83.5,,,
E10,129,28/6/2018,claire,81,,,,,
E10,130,28/6/2018,claire,100,112,,,,
E10,131,28/6/2018,claire,93,95,,,,
E10,132,28/6/2018,claire,120,123.5,,,,
E10,133,28/6/2018,claire,105,105.5,,,,
E10,134,28/6/2018,claire,92,96,,,,
E10,135,28/6/2018,claire,112,122.5,,,,
E10,136,28/6/2018,claire,94.5,105,97,,,
E10,137,28/6/2018,claire,117,124,,,,
E10,138,28/6/2018,claire,93.5,98,,,,
E10,139,28/6/2018,claire,105.5,106,,,,
E10,140,28/6/2018,claire,107,121,109,,,
E10,141,28/6/2018,claire,91,92.5,,,,
E10,142,28/6/2018,claire,82.5,83,,,,
E10,143,28/6/2018,claire,90.5,98.5,,,,
E10,144,28/6/2018,claire,70,,,,,
E10,145,28/6/2018,claire,100,105.5,,,,
E10,146,28/6/2018,claire,109,120,,,,
E10,147,28/6/2018,claire,89,,,,,
E10,148,28/6/2018,claire,107,126.5,114,,,
E10,149,28/6/2018,claire,85,88,,,,
E10,150,28/6/2018,claire,76,109,90.5,,,
E10,151,28/6/2018,claire,89,109,100.5,,,
E10,152,28/6/2018,claire,98.5,99.5,,,,
E10,153,28/6/2018,claire,97,97.5,,,,
E10,154,28/6/2018,claire,88,91.5,,,,
E10,155,28/6/2018,claire,79,84,,,,
E10,156,28/6/2018,claire,100,104,,,,
E10,157,28/6/2018,claire,83,,,,,
E10,158,28/6/2018,claire,73,94.5,85.5,,,
E10,159,28/6/2018,claire,62,82,74.5,,,
E10,160,28/6/2018,claire,123,130,,,,
E10,161,28/6/2018,claire,90,90.5,,,,
E10,162,28/6/2018,claire,113,122,,,,
E10,163,28/6/2018,claire,82,86,,,,
E10,164,28/6/2018,claire,96,102,,,,
E10,165,28/6/2018,claire,82,86,,,,
E10,166,28/6/2018,claire,112.5,114,,,,
E10,167,28/6/2018,claire,95,98,,,,
E10,168,28/6/2018,claire,66,75,,,,
E10,169,28/6/2018,claire,85.5,88,,,,
E10,170,28/6/2018,claire,60.5,94,84,,,
E10,171,28/6/2018,claire,55,75.5,68.5,,,
E10,172,28/6/2018,claire,79.5,87,,,,
E10,173,28/6/2018,claire,96,107.5,100.5,,,
E10,174,28/6/2018,claire,86,88,,,,
E10,175,28/6/2018,claire,87,,,,,
E10,176,28/6/2018,claire,78,84,,,,
E10,177,28/6/2018,claire,92.5,103,,,,
E10,178,28/6/2018,claire,81,,,,,
E10,179,28/6/2018,claire,87,,,,,
E10,180,28/6/2018,claire,61.5,95,85.5,,,
E10,181,28/6/2018,claire,96.5,97,,,,
E10,182,28/6/2018,claire,78.5,108.5,100,,,
E10,183,28/6/2018,claire,104,110,,,,
E10,184,28/6/2018,claire,73,83.5,78,,,
E10,185,28/6/2018,claire,87.5,108.5,99.5,,,
E10,186,28/6/2018,claire,92.5,98,,,,
E10,187,28/6/2018,claire,95,98,,,,
E10,188,28/6/2018,claire,78,80,,,,
E10,189,28/6/2018,claire,85,88.5,,,,
E10,190,28/6/2018,claire,90,102,94,,,
E10,191,28/6/2018,claire,74,78,,,,
E10,192,28/6/2018,claire,78.5,79,,,,
E10,193,28/6/2018,claire,100.5,,,,,
E10,194,28/6/2018,claire,93,,,,,
E10,195,28/6/2018,claire,103.5,111,,,,
E10,196,28/6/2018,claire,85.5,95,,,,
E10,197,28/6/2018,claire,92,92.5,,,,
E10,198,28/6/2018,claire,109,125,118,,,
E10,199,28/6/2018,claire,94,98,,,,
E10,200,28/6/2018,claire,69,70,,,,
E10,201,28/6/2018,claire,107,,,,,
E2,1,28/06/2018,Claire,86,87,,,,
E2,2,28/06/2018,Claire,90,92,,,,
E2,3,28/06/2018,Claire,101,104.5,,,,
E2,4,28/06/2018,Claire,72,72.5,,,,
E2,5,28/06/2018,Claire,63.5,64,,,,
E2,6,28/06/2018,Claire,106,111.5,,,,
E2,7,28/06/2018,Claire,101,104.5,,,,
E2,8,28/06/2018,Claire,86,88,,,,
E2,9,28/06/2018,Claire,86,89,,,,
E2,10,28/06/2018,Claire,98,,,,,
E2,11,28/06/2018,Claire,62,,,,,
E2,12,28/06/2018,Claire,89,95.5,,,,
E2,13,28/06/2018,Claire,70,75,,,,
E2,14,28/06/2018,Claire,87,89.5,,,,
E2,15,28/06/2018,Claire,66,69,,,,
E2,16,28/06/2018,Claire,114,,,,,
E2,17,28/06/2018,Claire,77,83.5,,,,
E2,18,28/06/2018,Claire,56,82,74,,,
E2,19,28/06/2018,Claire,90,,,,,
E2,20,28/06/2018,Claire,76,79.5,,,,
E2,21,28/06/2018,Claire,109.5,,,,,
E2,22,28/06/2018,Claire,110,115,,,,
E2,23,28/06/2018,Claire,99,,,,,
E2,24,28/06/2018,Claire,86.5,109,99,,,
E2,25,28/06/2018,Claire,117,,,,,
E2,26,28/06/2018,Claire,102,112,,,,
E2,27,28/06/2018,Claire,81,82.5,,,,
E2,28,28/06/2018,Claire,92,,,,,
E2,29,28/06/2018,Claire,101,112.5,,,,
E2,30,28/06/2018,Claire,57,57.5,,,,
E2,31,28/06/2018,Claire,95,107,,,,
E2,32,28/06/2018,Claire,108.5,111.5,,,,
E2,33,28/06/2018,Claire,116,117.5,,,,
E2,34,28/06/2018,Claire,97,109.5,,,,
E2,35,28/06/2018,Claire,81.5,,,,,
E2,36,28/06/2018,Claire,58.5,,,,,
E2,37,28/06/2018,Claire,70,,,,,
E2,38,28/06/2018,Claire,100,103,,,,
E2,39,28/06/2018,Claire,97,98.5,,,,
E2,40,28/06/2018,Claire,34,,,,,
E2,41,28/06/2018,Claire,99.5,107,,,,
E2,42,28/06/2018,Claire,91,92,,,,
E2,43,28/06/2018,Claire,97,,,,,
E2,44,28/06/2018,Claire,96,,,,,
E2,45,28/06/2018,Claire,92.5,93,,,,
E2,46,28/06/2018,Claire,69.5,,,,,
E2,47,28/06/2018,Claire,61,,,,,
E2,48,28/06/2018,Claire,81.5,,,,,
E2,49,28/06/2018,Claire,50.5,,,,,
E2,50,28/06/2018,Claire,64,,,,,
E2,51,28/06/2018,Claire,80,,,,,
E2,52,28/06/2018,Claire,61,,,,,
E2,53,28/06/2018,Claire,103.5,,,,,
E2,54,28/06/2018,Claire,90,91.5,,,,
E2,55,28/06/2018,Claire,86,,,,,
E2,56,28/06/2018,Claire,84,89.5,,,,
E2,57,28/06/2018,Claire,104,118,110,,,
E2,58,28/06/2018,Claire,65,,,,,
E2,59,28/06/2018,Claire,81,,,,,
E2,60,28/06/2018,Claire,71,,,,,
E2,61,28/06/2018,Claire,98,,,,,
E2,62,28/06/2018,Claire,61,,,,,
E2,63,28/06/2018,Claire,88,,,,,
E2,64,28/06/2018,Claire,64,,,,,
E2,65,28/06/2018,Claire,99.5,,,,,
E2,66,28/06/2018,Claire,49.5,,,,,
E2,67,28/06/2018,Claire,52.5,,,,,
E2,68,28/06/2018,Claire,94,,,,,
E2,69,28/06/2018,Claire,97.5,,,,,
E2,70,28/06/2018,Claire,75,,,,,
E2,71,28/06/2018,Claire,95,96,,,,
E2,72,28/06/2018,Claire,83.5,,,,,
E2,73,28/06/2018,Claire,77,79.5,,,,
E2,74,28/06/2018,Claire,99,,,,,
E2,75,28/06/2018,Claire,92,,,,,
E2,76,28/06/2018,Claire,96,,,,,
E2,77,28/06/2018,Claire,64,,,,,
E2,78,28/06/2018,Claire,76,,,,,
E2,79,28/06/2018,Claire,97,106,,,,
E2,80,28/06/2018,Claire,78,79.5,,,,
E2,81,28/06/2018,Claire,104.5,105.5,,,,
E2,82,28/06/2018,Claire,95.5,100,,,,
E2,83,28/06/2018,Claire,97,97.5,,,,
E2,84,28/06/2018,Claire,51,51.5,,,,
E2,85,28/06/2018,Claire,57,,,,,
E2,86,28/06/2018,Claire,79,,,,,
E2,87,28/06/2018,Claire,80.5,89,,,,
E2,88,28/06/2018,Claire,53,,,,,
E2,89,28/06/2018,Claire,47,47.5,,,,
E2,90,28/06/2018,Claire,95,,,,,
E2,91,28/06/2018,Claire,109,,,,,
E2,92,28/06/2018,Claire,87,,,,,
E2,93,28/06/2018,Claire,65,,,,,
E2,94,28/06/2018,Claire,68.5,,,,,
E2,95,28/06/2018,Claire,77,,,,,
E2,96,28/06/2018,Claire,missing,,,,,
E2,97,28/06/2018,Claire,99.5,,,,,
E2,98,28/06/2018,Claire,104,,,,,
E2,99,28/06/2018,Claire,87,,,,,
E2,100,28/06/2018,Claire,125.5,,,,,
E2,101,28/06/2018,Claire,missing,,,,,
E2,102,28/06/2018,Claire,missing,,,,,
E2,103,28/06/2018,Claire,109.5,,,,,
E2,104,28/06/2018,Claire,missing,,,,,
E2,105,28/06/2018,Claire,missing,,,,,
E2,106,28/06/2018,Claire,missing,,,,,
E2,107,28/06/2018,Claire,missing,,,,,
E2,108,28/06/2018,Claire,85,89,,,,
E2,109,28/06/2018,Claire,101,,,,,
E2,110,28/06/2018,Claire,missing,,,,,
E2,111,28/06/2018,Claire,93,93.5,,,,
E2,112,28/06/2018,Claire,54.5,,,,,
E2,113,28/06/2018,Claire,99,,,,,
E2,114,28/06/2018,Claire,74,,,,,
E2,115,28/06/2018,Claire,48,,,,,
E2,116,28/06/2018,Claire,100,102,,,,
E2,117,28/06/2018,Claire,74,76,,,,
E2,118,28/06/2018,Claire,81.5,,,,,
E2,119,28/06/2018,Claire,30.5,,,,,
E2,120,28/06/2018,Claire,68,,,,,
E2,121,28/06/2018,Claire,107.5,115.5,,,,
E2,122,28/06/2018,Claire,73,,,,,
E2,123,28/06/2018,Claire,92,,,,,
E2,124,28/06/2018,Claire,94.5,97,,,,
E2,125,28/06/2018,Claire,97,,,,,
E2,126,28/06/2018,Claire,72,72.5,,,,
E2,127,28/06/2018,Claire,79.5,,,,,
E2,128,28/06/2018,Claire,119,121,,,,
E2,129,28/06/2018,Claire,62.5,,,,,
E2,130,28/06/2018,Claire,84,,,,,
E2,131,28/06/2018,Claire,102,103,,,,
E2,132,28/06/2018,Claire,77,,,,,
E2,133,28/06/2018,Claire,56,,,,,
E2,134,28/06/2018,Claire,79,,,,,
E2,135,28/06/2018,Claire,116,,,,,
E2,136,28/06/2018,Claire,83,,,,,
E2,137,28/06/2018,Claire,66.5,,,,,
E2,138,28/06/2018,Claire,84,85,,,,
E2,139,28/06/2018,Claire,80,,,,,
E2,140,28/06/2018,Claire,80,90.5,85,,,
E2,141,28/06/2018,Claire,45,,,,,
E2,142,28/06/2018,Claire,114,115,,,,
E2,143,28/06/2018,Claire,128,,,,,
E2,144,28/06/2018,Claire,79,80,,,,
E2,145,28/06/2018,Claire,99,106.5,,,,
E2,146,28/06/2018,Claire,83,,,,,
E2,147,28/06/2018,Claire,87.5,,,,,
E2,148,28/06/2018,Claire,117.5,124,,,,
E2,149,28/06/2018,Claire,104.5,105,,,,
E2,150,28/06/2018,Claire,54,,,,,
E2,151,28/06/2018,Claire,114,116,,,,
E2,152,28/06/2018,Claire,110,,,,,
E2,153,28/06/2018,Claire,76,,,,,
E2,154,28/06/2018,Claire,115.5,116.5,,,,
E2,155,28/06/2018,Claire,97,123,115,,,
E2,156,28/06/2018,Claire,73,,,,,
E2,157,28/06/2018,Claire,71.5,,,,,
E2,158,28/06/2018,Claire,79,84,,,,
E2,159,28/06/2018,Claire,62,,,,,
E2,160,28/06/2018,Claire,88,,,,,
E2,161,28/06/2018,Claire,87,88.5,,,,
E2,162,28/06/2018,Claire,69,,,,,
E2,163,28/06/2018,Claire,90.5,,,,,
E2,164,28/06/2018,Claire,77,,,,,
E2,165,28/06/2018,Claire,101,,,,,
E2,166,28/06/2018,Claire,55,,,,,
E2,167,28/06/2018,Claire,87,,,,,
E2,168,28/06/2018,Claire,71,82,,,,
E2,169,28/06/2018,Claire,64,64.5,,,,
E2,170,28/06/2018,Claire,66,,,,,
E2,171,28/06/2018,Claire,73,73.5,,,,
E2,172,28/06/2018,Claire,62,,,,,
E2,173,28/06/2018,Claire,85,,,,,
E2,174,28/06/2018,Claire,84,,,,,
E2,175,28/06/2018,Claire,92,,,,,
E2,176,28/06/2018,Claire,76.5,,,,,
E2,177,28/06/2018,Claire,84,,,,,
E2,178,28/06/2018,Claire,77,86.5,,,,
E2,179,28/06/2018,Claire,45,,,,,
E2,180,28/06/2018,Claire,59.5,73.5,59.5,,,
E2,181,28/06/2018,Claire,69,70,,,,
E2,182,28/06/2018,Claire,69,71,,,,
E2,183,28/06/2018,Claire,105,107.5,,,,
E2,184,28/06/2018,Claire,59,,,,,
E2,185,28/06/2018,Claire,95,,,,,
E2,186,28/06/2018,Claire,51,,,,,
E2,187,28/06/2018,Claire,25,,,,,
E2,188,28/06/2018,Claire,104.5,111.5,,,,
E2,189,28/06/2018,Claire,88,,,,,
E2,190,28/06/2018,Claire,75,83,,,,
E2,191,28/06/2018,Claire,66,,,,,
E2,192,28/06/2018,Claire,86,,,,,
E2,193,28/06/2018,Claire,88,89,,,,
E2,194,28/06/2018,Claire,59,60,,,,
E2,195,28/06/2018,Claire,66,,,,,
E2,196,28/06/2018,Claire,57.5,58.5,,,,
E2,197,28/06/2018,Claire,79,,,,,
E2,198,28/06/2018,Claire,49,,,,,
E2,199,28/06/2018,Claire,84,,,,,
E2,200,28/06/2018,Claire,90,92.5,,,,
E2,201,28/06/2018,Claire,115,,,,,
E2,202,28/06/2018,Claire,62,,,,,
E2,203,28/06/2018,Claire,71,72,,,,
E2,204,28/06/2018,Claire,85,86,,,,
E2,205,28/06/2018,Claire,100,109,,,,
E1,1,28/06/2018,Jamie,62,63,78,,,
E1,2,28/06/2018,Jamie,75,92,,,,
E1,3,28/06/2018,Jamie,86,87,,,,
E1,4,28/06/2018,Jamie,104.5,105,,,,
E1,5,28/06/2018,Jamie,89.5,93.5,,,,
E1,6,28/06/2018,Jamie,123,125,,,,
E1,7,28/06/2018,Jamie,72.5,77,,,,
E1,8,28/06/2018,Jamie,77.5,80,,,,
E1,9,28/06/2018,Jamie,115.5,123.5,,,,
E1,10,28/06/2018,Jamie,98,,,,,
E1,11,28/06/2018,Jamie,87.5,91,,,,
E1,12,28/06/2018,Jamie,93.5,97.5,,,,
E1,13,28/06/2018,Jamie,86,94,,,,
E1,14,28/06/2018,Jamie,71,,,,,
E1,15,28/06/2018,Jamie,89.5,91,,,,
E1,16,28/06/2018,Jamie,80,,,,,
E1,17,28/06/2018,Jamie,91.5,100,,,,
E1,18,28/06/2018,Jamie,90,108.5,96,,,
E1,19,28/06/2018,Jamie,94,,,,,
E1,20,28/06/2018,Jamie,91.5,112,105.5,,,
E1,21,28/06/2018,Jamie,111,112.5,,,,
E1,22,28/06/2018,Jamie,90,,,,,
E1,23,28/06/2018,Jamie,75.5,97,90,,,
E1,24,28/06/2018,Jamie,94,98,,,,
E1,25,28/06/2018,Jamie,84,86,,,,
E1,26,28/06/2018,Jamie,109.5,,,,,
E1,27,28/06/2018,Jamie,102,113,,,,
E1,28,28/06/2018,Jamie,95,108.5,98,,,
E1,29,28/06/2018,Jamie,110,111.5,,,,
E1,30,28/06/2018,Jamie,91,92.5,,,,
E1,31,28/06/2018,Jamie,118,131,,,,
E1,32,28/06/2018,Jamie,92,95.5,,,,
E1,33,28/06/2018,Jamie,83.5,86,,,,
E1,34,28/06/2018,Jamie,84,,,,,
E1,35,28/06/2018,Jamie,97,98,,,,
E1,36,28/06/2018,Jamie,117,123,,,,
E1,37,28/06/2018,Jamie,92.5,100,,,,
E1,38,28/06/2018,Jamie,99,100.5,,,,
E1,39,28/06/2018,Jamie,63,88.5,80,,,
E1,40,28/06/2018,Jamie,104.5,110.5,,,,
E1,41,28/06/2018,Jamie,88,112,103,,,
E1,42,28/06/2018,Jamie,82,84,,,,
E1,43,28/06/2018,Jamie,101,105.5,,,,
E1,44,28/06/2018,Jamie,93,,,,,
E1,45,28/06/2018,Jamie,92.5,94,,,,
E1,46,28/06/2018,Jamie,85.5,104.5,95,,,
E1,47,28/06/2018,Jamie,81,,,,,
E1,48,28/06/2018,Jamie,94,95,,,,
E1,49,28/06/2018,Jamie,96,108.5,,,,
E1,50,28/06/2018,Jamie,82,,,,,
E1,51,28/06/2018,Jamie,103,,,,,
E1,52,28/06/2018,Jamie,80,81.5,,,,
E1,53,28/06/2018,Jamie,96,104,96,,,
E1,54,28/06/2018,Jamie,94.5,96,,,,
E1,55,28/06/2018,Jamie,83,94.5,,,,
E1,56,28/06/2018,Jamie,82,83,,,,
E1,57,28/06/2018,Jamie,105.5,,,,,
E1,58,28/06/2018,Jamie,87,90.5,,,,
E1,59,28/06/2018,Jamie,67,69.5,,,,
E1,60,28/06/2018,Jamie,127,131.5,,,,
E1,61,28/06/2018,Jamie,101,103.5,,,,
E1,62,28/06/2018,Jamie,117,,,,,
E1,63,28/06/2018,Jamie,missing,,,,,
E1,64,28/06/2018,Jamie,85.5,90,,,,
E1,65,28/06/2018,Jamie,103,105.5,,,,
E1,66,28/06/2018,Jamie,112.5,118,,,,
E1,67,28/06/2018,Jamie,93,98,,,,
E1,68,28/06/2018,Jamie,108,115,,,,
E1,69,28/06/2018,Jamie,97.5,103,,,,
E1,70,28/06/2018,Jamie,114.5,130,,,,
E1,71,28/06/2018,Jamie,121.5,,,,,
E1,72,28/06/2018,Jamie,102,104,,,,
E1,73,28/06/2018,Jamie,113,116.5,,,,
E1,74,28/06/2018,Jamie,88,,,,,
E1,75,28/06/2018,Jamie,117,120.5,,,,
E1,76,28/06/2018,Jamie,128.5,133,,,,
E1,77,28/06/2018,Jamie,102,103.5,,,,
E1,78,28/06/2018,Jamie,95,98,,,,
E1,79,28/06/2018,Jamie,90,92,,,,
E1,80,28/06/2018,Jamie,101,102,,,,
E1,81,28/06/2018,Jamie,98,100,,,,
E1,82,28/06/2018,Jamie,89,,,,,
E1,83,28/06/2018,Jamie,99,110,,,,
E1,84,28/06/2018,Jamie,104,105,,,,
E1,85,28/06/2018,Jamie,72,,,,,
E1,86,28/06/2018,Jamie,92,94.5,,,,
E1,87,28/06/2018,Jamie,100,102,,,,
E1,88,28/06/2018,Jamie,96,104,,,,
E1,89,28/06/2018,Jamie,71.5,72.5,,,,
E1,90,28/06/2018,Jamie,87.5,92,,,,
E1,91,28/06/2018,Jamie,17,,,,,
E1,92,28/06/2018,Jamie,72,75,,,,
E1,93,28/06/2018,Jamie,105.5,113,,,,
E1,94,28/06/2018,Jamie,116,117,,,,
E1,95,28/06/2018,Jamie,77,,,,,
E1,96,28/06/2018,Jamie,92,,,,,
E1,97,28/06/2018,Jamie,93.5,,,,,
E1,98,28/06/2018,Jamie,120,128,,,,
E1,99,28/06/2018,Jamie,96.5,97,,,,
E1,100,28/06/2018,Jamie,101,104,,,,
E1,101,28/06/2018,Jamie,108.5,109.5,,,,
E1,102,28/06/2018,Jamie,115,116.5,,,,
E1,103,28/06/2018,Jamie,109,,,,,
E1,104,28/06/2018,Jamie,94,,,,,
E1,105,28/06/2018,Jamie,115,121.5,,,,
E1,106,28/06/2018,Jamie,101,103,,,,
E1,107,28/06/2018,Jamie,98,99.5,,,,
E1,108,28/06/2018,Jamie,97,98,,,,
E1,109,28/06/2018,Jamie,110.5,112,,,,
E1,110,28/06/2018,Jamie,110,114,,,,
E1,111,28/06/2018,Jamie,86,87.5,,,,
E1,112,28/06/2018,Jamie,119,122.5,,,,
E1,113,28/06/2018,Jamie,114,115,,,,
E1,114,28/06/2018,Jamie,94.5,95.5,,,,
E1,115,28/06/2018,Jamie,139,,,,,
E1,116,28/06/2018,Jamie,91,93,,,,
E1,117,28/06/2018,Jamie,91,,,,,
E1,118,28/06/2018,Jamie,99,100,,,,
E1,119,28/06/2018,Jamie,59,,,,,
E1,120,28/06/2018,Jamie,108.5,110.5,,,,
E1,121,28/06/2018,Jamie,93,94,,,,
E1,122,28/06/2018,Jamie,73.5,75,,,,
E1,123,28/06/2018,Jamie,80,,,,,
E1,124,28/06/2018,Jamie,77,,,,,
E1,125,28/06/2018,Jamie,120,121,,,,
E1,126,28/06/2018,Jamie,74,,,,,
E1,127,28/06/2018,Jamie,64,65,,,,
E1,128,28/06/2018,Jamie,71,91,82,,,
E1,129,28/06/2018,Jamie,80.5,,,,,
E1,130,28/06/2018,Jamie,100,102.5,,,,
E1,131,28/06/2018,Jamie,75,78.5,,,,
E1,132,28/06/2018,Jamie,89,,,,,
E1,133,28/06/2018,Jamie,104,110,,,,
E1,134,28/06/2018,Jamie,109.5,111.5,,,,
E1,135,28/06/2018,Jamie,106,108,,,,
E1,136,28/06/2018,Jamie,113.5,124.5,,,,
E1,137,28/06/2018,Jamie,71.5,84,76,,,
E1,138,28/06/2018,Jamie,91,,,,,
E1,139,28/06/2018,Jamie,92,95.5,,,,
E1,140,28/06/2018,Jamie,95.5,96.5,,,,
E1,141,28/06/2018,Jamie,112,,,,,
E1,142,28/06/2018,Jamie,108.5,119,,,,
E1,143,28/06/2018,Jamie,109,110,,,,
E1,144,28/06/2018,Jamie,127,132,,,,
E1,145,28/06/2018,Jamie,127,130.5,,,,
E1,146,28/06/2018,Jamie,101.5,103,,,,
E1,147,28/06/2018,Jamie,71,,,,,
E1,148,28/06/2018,Jamie,117,120.5,,,,
E1,149,28/06/2018,Jamie,113,114,,,,
E1,150,28/06/2018,Jamie,91,,,,,
E1,151,28/06/2018,Jamie,89,,,,,
E1,152,28/06/2018,Jamie,107.5,113,,,,
E1,153,28/06/2018,Jamie,83,,,,,
E1,154,28/06/2018,Jamie,87,,,,,
E1,155,28/06/2018,Jamie,92.5,93.5,,,,
E1,156,28/06/2018,Jamie,41,,,,,
E1,157,28/06/2018,Jamie,89,93.5,,,,
E1,158,28/06/2018,Jamie,97,99.5,,,,
E1,159,28/06/2018,Jamie,89,,,,,
E1,160,28/06/2018,Jamie,102,104,,,,
E1,161,28/06/2018,Jamie,73.5,76.5,,,,
E1,162,28/06/2018,Jamie,76,,,,,
E1,163,28/06/2018,Jamie,86,112,101.5,,,
E1,164,28/06/2018,Jamie,66,,,,,
E1,165,28/06/2018,Jamie,93,98,,,,
E1,166,28/06/2018,Jamie,77,,,,,
E1,167,28/06/2018,Jamie,64,,,,,
E1,168,28/06/2018,Jamie,123.5,131,,,,
E1,169,28/06/2018,Jamie,108,109.5,,,,
E1,170,28/06/2018,Jamie,103,110,,,,
E1,171,28/06/2018,Jamie,70.5,,,,,
E1,172,28/06/2018,Jamie,79.5,83,,,,
E1,173,28/06/2018,Jamie,108.5,126,108.5,,,
E1,174,28/06/2018,Jamie,70,,,,,
E1,175,28/06/2018,Jamie,73.5,77.5,,,,
E1,176,28/06/2018,Jamie,84,85,,,,
E1,177,28/06/2018,Jamie,94.5,,,,,
E1,178,28/06/2018,Jamie,84.5,113,103.5,,,
E1,179,28/06/2018,Jamie,94,96,,,,
E1,180,28/06/2018,Jamie,109,110.5,,,,
E1,181,28/06/2018,Jamie,104,107,,,,
E1,182,28/06/2018,Jamie,79.5,,,,,
E1,183,28/06/2018,Jamie,85.5,114.5,103,,,
E1,184,28/06/2018,Jamie,101,105,,,,
E1,185,28/06/2018,Jamie,96,100,,,,
E1,186,28/06/2018,Jamie,110.5,113.5,,,,
E1,187,28/06/2018,Jamie,76,,,,,
E1,188,28/06/2018,Jamie,109,132,120,,,
E1,189,28/06/2018,Jamie,90,91.5,,,,
E1,190,28/06/2018,Jamie,102.5,,,,,
E1,191,28/06/2018,Jamie,88,,,,,
E1,192,28/06/2018,Jamie,75.5,,,,,
E1,193,28/06/2018,Jamie,88.5,107.5,99,,,
E1,194,28/06/2018,Jamie,73,,,,,
E1,195,28/06/2018,Jamie,89,91,,,,
E1,196,28/06/2018,Jamie,93,95,,,,
E1,197,28/06/2018,Jamie,88,90,,,,
E1,198,28/06/2018,Jamie,92,102,,,,
E1,199,28/06/2018,Jamie,67,,,,,
E1,200,28/06/2018,Jamie,114.5,138,129.5,,,
E9,1,28/06/2018,Jamie,84,87,,,,
E9,2,28/06/2018,Jamie,112.5,116.5,,,,
E9,3,28/06/2018,Jamie,97.5,103.5,,,,
E9,4,28/06/2018,Jamie,66,67,,,,
E9,5,28/06/2018,Jamie,82.5,86,,,,
E9,6,28/06/2018,Jamie,57.5,,,,,
E9,7,28/06/2018,Jamie,62,,,,,
E9,8,28/06/2018,Jamie,88,98.5,,,,
E9,9,28/06/2018,Jamie,64,,,,,
E9,10,28/06/2018,Jamie,77,,,,,
E9,11,28/06/2018,Jamie,71,72.5,,,,
E9,12,28/06/2018,Jamie,54,56,,,,
E9,13,28/06/2018,Jamie,60,,,,,
E9,14,28/06/2018,Jamie,68.5,,,,,
E9,15,28/06/2018,Jamie,56.5,74,63,,,
E9,16,28/06/2018,Jamie,90.5,,,,,
E9,17,28/06/2018,Jamie,84,,,,,
E9,18,28/06/2018,Jamie,83,84.5,,,,
E9,19,28/06/2018,Jamie,65.5,,,,,
E9,20,28/06/2018,Jamie,87.5,,,,,
E9,21,28/06/2018,Jamie,missing,,,,,
E9,22,28/06/2018,Jamie,82,84,,,,
E9,23,28/06/2018,Jamie,69,101,90,,,
E9,24,28/06/2018,Jamie,61,61.5,,,,
E9,25,28/06/2018,Jamie,57.5,,,,,
E9,26,28/06/2018,Jamie,39,,,,,
E9,27,28/06/2018,Jamie,61,,,,,
E9,28,28/06/2018,Jamie,77.5,,,,,
E9,29,28/06/2018,Jamie,98,101.5,,,,
E9,30,28/06/2018,Jamie,93,101.5,,,,
