date,measurer,block,pos,dmg.score,egg,larvae,adult,weevil,other.herb,undamaged.stems,damaged.stems,total.stems,focal.dam,notes
19-Jun-19,Mia,E9,107,2,1,0,0,NA,NA,6,1,7,0,
19-Jun-19,Mia,E9,108,3,1,0,0,NA,NA,8,1,9,0,
19-Jun-19,Mia,E9,109,2,1,0,0,NA,NA,6,2,8,0,
19-Jun-19,Mia,E9,110,2,1,0,0,NA,NA,6,0,6,0,
19-Jun-19,Mia,E9,111,3,1,0,0,NA,NA,5,0,5,1,
19-Jun-19,Mia,E9,112,1,0,0,0,NA,NA,14,0,14,0,
19-Jun-19,Mia,E9,113,2,1,0,0,NA,NA,7,2,9,0,
19-Jun-19,Mia,E9,114,1,1,0,0,NA,NA,9,0,9,0,
19-Jun-19,Mia,E9,115,1,1,0,0,NA,NA,8,2,10,0,
19-Jun-19,Mia,E9,116,3,1,0,0,NA,NA,2,1,3,1,
19-Jun-19,Mia,E9,117,1,1,0,0,NA,NA,10,1,11,0,
19-Jun-19,Mia,E9,118,2,0,0,0,NA,NA,8,2,10,0,
19-Jun-19,Mia,E9,119,2,1,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E9,120,1,1,0,0,NA,NA,7,2,9,0,
19-Jun-19,Mia,E9,121,1,0,0,0,NA,NA,8,1,9,1,
19-Jun-19,Mia,E9,122,2,1,0,0,NA,NA,15,0,15,0,
19-Jun-19,Mia,E9,123,2,1,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E9,124,1,1,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E9,125,3,1,0,0,NA,NA,2,1,3,0,
19-Jun-19,Mia,E9,126,2,0,0,0,NA,NA,1,3,4,1,
19-Jun-19,Mia,E9,127,2,1,0,0,NA,NA,11,0,11,0,
19-Jun-19,Mia,E9,128,2,1,0,0,NA,NA,14,0,14,0,
19-Jun-19,Mia,E9,129,1,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E9,130,2,1,0,0,NA,NA,9,0,9,0,
19-Jun-19,Mia,E9,131,3,1,0,0,NA,NA,7,0,7,0,
19-Jun-19,Mia,E9,132,2,1,0,0,NA,NA,13,0,13,0,
19-Jun-19,Mia,E9,133,1,0,0,0,NA,NA,11,0,11,0,
19-Jun-19,Mia,E9,134,1,1,0,0,NA,NA,10,0,10,0,
19-Jun-19,Mia,E9,135,2,1,0,0,NA,NA,3,0,3,0,
19-Jun-19,Mia,E9,136,2,1,0,0,NA,NA,7,0,7,0,
19-Jun-19,Mia,E9,137,2,1,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E9,138,2,1,0,0,NA,NA,13,1,14,0,
19-Jun-19,Mia,E9,139,2,1,0,0,NA,NA,8,0,8,0,
19-Jun-19,Mia,E9,140,2,1,0,0,NA,NA,10,0,10,0,
19-Jun-19,Mia,E9,141,2,1,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E9,142,1,0,0,0,NA,NA,3,0,3,0,
19-Jun-19,Mia,E9,143,2,1,0,0,NA,NA,10,0,10,0,
19-Jun-19,Mia,E9,144,2,1,0,0,NA,NA,9,0,9,0,
19-Jun-19,Mia,E9,145,1,1,0,0,NA,NA,15,2,17,0,
19-Jun-19,Mia,E9,146,2,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E9,147,1,1,0,0,NA,NA,9,0,9,0,
19-Jun-19,Mia,E9,148,2,1,0,0,NA,NA,3,0,3,0,
19-Jun-19,Mia,E9,149,1,1,0,0,NA,NA,2,1,3,0,
19-Jun-19,Mia,E9,150,2,1,0,0,NA,NA,6,1,7,0,
19-Jun-19,Mia,E9,151,2,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E9,152,1,1,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E9,153,1,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E9,154,1,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E9,155,2,1,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E9,156,2,1,0,0,NA,NA,3,0,3,0,
19-Jun-19,Mia,E9,157,1,1,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E9,158,2,1,0,0,NA,NA,7,0,7,0,
19-Jun-19,Mia,E9,159,2,1,0,0,NA,NA,3,0,3,0,
19-Jun-19,Mia,E9,160,3,1,0,0,NA,NA,7,0,7,0,
19-Jun-19,Mia,E9,161,1,0,0,0,NA,NA,4,2,6,1,
19-Jun-19,Mia,E9,162,1,1,1,0,NA,NA,4,0,4,1,
19-Jun-19,Mia,E9,163,2,1,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E9,164,1,1,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E9,165,1,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E9,166,1,1,0,0,NA,NA,7,0,7,0,
19-Jun-19,Mia,E9,167,1,1,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E9,168,2,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E9,169,1,1,0,0,NA,NA,6,0,6,0,
19-Jun-19,Mia,E9,170,1,1,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E9,171,1,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E9,172,3,1,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E9,173,2,1,0,0,NA,NA,7,2,9,0,
19-Jun-19,Mia,E9,174,2,1,0,0,NA,NA,8,0,8,0,
19-Jun-19,Mia,E9,175,1,1,0,0,NA,NA,9,0,9,0,
19-Jun-19,Mia,E9,176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
19-Jun-19,Mia,E9,177,1,1,0,0,NA,NA,6,0,6,0,
19-Jun-19,Mia,E9,178,2,1,0,0,NA,NA,2,0,2,0,
19-Jun-19,Mia,E9,179,2,1,0,1,NA,NA,4,0,4,0,
19-Jun-19,Mia,E9,180,1,1,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E9,181,1,1,0,0,NA,NA,3,0,3,0,
19-Jun-19,Mia,E9,182,1,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E9,183,3,1,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E9,184,1,0,0,0,NA,NA,3,0,3,0,
19-Jun-19,Mia,E9,185,1,1,0,0,NA,NA,2,0,2,0,
19-Jun-19,Mia,E9,186,1,0,0,0,NA,NA,2,0,2,0,
19-Jun-19,Mia,E9,187,1,0,0,0,NA,NA,2,0,2,0,
19-Jun-19,Mia,E9,188,3,1,0,0,NA,NA,6,0,6,0,
19-Jun-19,Mia,E9,189,1,1,0,0,NA,NA,2,0,2,0,
19-Jun-19,Mia,E9,190,1,1,0,0,NA,NA,2,0,2,0,
19-Jun-19,Mia,E9,191,1,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E9,192,2,0,0,0,NA,NA,3,0,3,0,
19-Jun-19,Mia,E9,193,2,1,0,0,NA,NA,3,0,3,0,
19-Jun-19,Mia,E9,194,2,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E9,195,1,0,1,0,NA,NA,10,0,10,0,
19-Jun-19,Mia,E9,196,2,1,0,0,NA,NA,6,0,6,0,
19-Jun-19,Mia,E9,197,1,1,0,0,NA,NA,2,0,2,0,
19-Jun-19,Mia,E9,198,2,1,0,0,NA,NA,3,0,3,0,
19-Jun-19,Mia,E9,199,1,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E9,200,1,1,0,0,NA,NA,2,0,2,0,
19-Jun-19,Mia,E9,201,1,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E9,202,1,0,0,0,NA,NA,5,1,6,0,
19-Jun-19,Mia,E12,1,1,0,0,0,NA,NA,6,0,6,0,
19-Jun-19,Mia,E12,2,1,0,0,0,NA,NA,6,0,6,0,
19-Jun-19,Mia,E12,3,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E12,4,0,0,0,0,NA,NA,7,0,7,0,
19-Jun-19,Mia,E12,5,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E12,6,0,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E12,7,0,0,0,0,NA,NA,1,1,2,0,
19-Jun-19,Mia,E12,8,1,0,0,0,NA,NA,1,0,1,0,
19-Jun-19,Mia,E12,9,1,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E12,10,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E12,11,0,0,0,0,NA,NA,6,0,6,0,
19-Jun-19,Mia,E12,12,0,0,0,0,NA,NA,3,0,3,0,
19-Jun-19,Mia,E12,13,1,0,0,0,NA,NA,6,0,6,0,
19-Jun-19,Mia,E12,14,0,0,0,0,NA,NA,8,0,8,0,
19-Jun-19,Mia,E12,15,0,0,0,0,NA,NA,7,0,7,0,
19-Jun-19,Mia,E12,16,0,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E12,17,2,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E12,18,1,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E12,19,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E12,20,0,0,0,0,NA,NA,6,0,6,0,
19-Jun-19,Mia,E12,21,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E12,22,0,0,0,0,NA,NA,7,0,7,0,
19-Jun-19,Mia,E12,23,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E12,24,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E12,25,0,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E12,26,0,0,0,0,NA,NA,7,0,7,0,
19-Jun-19,Mia,E12,27,0,0,0,0,NA,NA,2,0,2,0,
19-Jun-19,Mia,E12,28,0,0,0,0,NA,NA,1,0,1,0,
19-Jun-19,Mia,E12,29,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E12,30,0,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E12,31,0,0,0,0,NA,NA,9,0,9,0,
19-Jun-19,Mia,E12,32,0,0,0,0,NA,NA,3,0,3,0,
19-Jun-19,Mia,E12,33,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E12,34,0,0,0,0,NA,NA,3,0,3,0,
19-Jun-19,Mia,E12,35,0,0,0,0,NA,NA,3,0,3,0,
19-Jun-19,Mia,E12,36,0,0,0,0,NA,NA,7,0,7,0,
19-Jun-19,Mia,E12,37,0,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E12,38,0,0,0,0,NA,NA,6,0,6,0,
19-Jun-19,Mia,E12,39,0,0,0,0,NA,NA,1,0,1,0,
19-Jun-19,Mia,E12,40,0,0,0,0,NA,NA,3,0,3,0,
19-Jun-19,Mia,E12,41,1,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E12,42,0,0,0,0,NA,NA,3,0,3,0,
19-Jun-19,Mia,E12,43,0,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E12,44,1,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E12,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
19-Jun-19,Mia,E12,46,0,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E12,47,0,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E12,48,0,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E12,49,0,0,0,0,NA,NA,6,0,6,0,
19-Jun-19,Mia,E12,50,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E12,51,0,0,0,0,NA,NA,1,0,1,0,
19-Jun-19,Mia,E12,52,0,0,0,0,NA,NA,3,0,3,0,
19-Jun-19,Mia,E12,53,0,0,0,0,NA,NA,7,0,7,0,
19-Jun-19,Mia,E12,54,0,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E12,55,0,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E12,56,0,0,0,0,NA,NA,16,0,16,0,
19-Jun-19,Mia,E12,57,0,0,0,0,NA,NA,2,0,2,0,
19-Jun-19,Mia,E12,58,0,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E12,59,0,0,0,0,NA,NA,2,0,2,0,
19-Jun-19,Mia,E12,60,0,0,0,0,NA,NA,3,0,3,0,
19-Jun-19,Mia,E12,61,0,0,0,0,NA,NA,7,0,7,0,
19-Jun-19,Mia,E12,62,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E12,63,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E12,64,0,0,0,0,NA,NA,7,0,7,0,
19-Jun-19,Mia,E12,65,0,0,0,0,NA,NA,3,0,3,0,
19-Jun-19,Mia,E12,66,0,0,0,0,NA,NA,10,0,10,0,
19-Jun-19,Mia,E12,67,0,0,0,0,NA,NA,1,0,1,0,
19-Jun-19,Mia,E12,68,0,0,0,0,NA,NA,7,0,7,0,
19-Jun-19,Mia,E12,69,0,0,0,0,NA,NA,6,2,8,0,
19-Jun-19,Mia,E12,70,0,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E12,71,0,0,0,0,NA,NA,2,1,3,0,
19-Jun-19,Mia,E12,72,0,0,0,0,NA,NA,3,0,3,0,
19-Jun-19,Mia,E12,73,0,0,0,0,NA,NA,3,0,3,0,
19-Jun-19,Mia,E12,74,0,0,0,0,NA,NA,0,1,1,0,
19-Jun-19,Mia,E12,75,1,0,0,0,NA,NA,0,5,5,0,
19-Jun-19,Mia,E12,76,0,0,0,0,NA,NA,8,0,8,0,
19-Jun-19,Mia,E12,77,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E12,78,0,0,0,0,NA,NA,3,0,3,0,
19-Jun-19,Mia,E12,79,0,0,0,0,NA,NA,7,0,7,0,
19-Jun-19,Mia,E12,80,0,0,0,0,NA,NA,8,0,8,0,
19-Jun-19,Mia,E12,81,0,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E12,82,0,0,0,0,NA,NA,8,0,8,0,
19-Jun-19,Mia,E12,83,0,0,0,0,NA,NA,9,0,9,0,
19-Jun-19,Mia,E12,84,0,0,0,0,NA,NA,6,0,6,0,
19-Jun-19,Mia,E12,85,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E12,86,0,0,0,0,NA,NA,6,0,6,0,
19-Jun-19,Mia,E12,87,0,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E12,88,0,0,0,0,NA,NA,3,1,4,0,
19-Jun-19,Mia,E12,89,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E12,90,0,0,0,0,NA,NA,6,1,7,0,
19-Jun-19,Mia,E12,91,0,0,0,0,NA,NA,4,1,5,0,
19-Jun-19,Mia,E12,92,0,0,0,0,NA,NA,2,0,2,0,
19-Jun-19,Mia,E12,93,0,0,0,0,NA,NA,4,1,5,0,
19-Jun-19,Mia,E12,94,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E12,95,0,0,0,0,NA,NA,2,0,2,0,
19-Jun-19,Mia,E12,96,0,0,0,0,NA,NA,8,1,9,0,
19-Jun-19,Mia,E12,97,0,0,0,0,NA,NA,7,0,7,0,
19-Jun-19,Mia,E12,98,0,0,0,0,NA,NA,4,2,6,0,
19-Jun-19,Mia,E12,99,0,0,0,0,NA,NA,6,0,6,0,
19-Jun-19,Mia,E12,100,0,0,0,0,NA,NA,6,0,6,0,
19-Jun-19,Mia,E12,101,0,0,0,0,NA,NA,18,0,18,0,
19-Jun-19,Mia,E12,102,1,0,0,0,NA,NA,3,0,3,0,
19-Jun-19,Mia,E12,103,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E12,104,0,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E12,105,0,0,0,0,NA,NA,7,1,8,0,
19-Jun-19,Mia,E12,106,0,1,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E12,107,0,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E12,108,1,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E12,109,1,0,0,0,NA,NA,6,1,7,1,
19-Jun-19,Mia,E12,110,0,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E12,111,0,0,0,0,NA,NA,2,0,2,0,
19-Jun-19,Mia,E12,112,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E12,113,1,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E12,114,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E12,115,1,1,0,0,NA,NA,10,0,10,0,
19-Jun-19,Mia,E12,116,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E12,117,1,0,0,0,NA,NA,3,1,4,0,
19-Jun-19,Mia,E12,118,0,0,0,0,NA,NA,8,2,10,0,
19-Jun-19,Mia,E12,119,0,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E12,120,0,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E12,121,0,0,0,0,NA,NA,8,0,8,0,
19-Jun-19,Mia,E12,122,0,0,0,0,NA,NA,3,0,3,0,
19-Jun-19,Mia,E12,123,0,0,0,0,NA,NA,12,1,13,0,
19-Jun-19,Mia,E12,124,0,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E12,125,0,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E12,126,0,0,0,0,NA,NA,3,0,3,0,
19-Jun-19,Mia,E12,127,0,0,0,0,NA,NA,6,0,6,0,
19-Jun-19,Mia,E12,128,0,0,0,0,NA,NA,10,0,10,0,
19-Jun-19,Mia,E12,129,0,0,0,0,NA,NA,7,0,7,0,
19-Jun-19,Mia,E12,130,0,0,0,0,NA,NA,2,0,2,0,
19-Jun-19,Mia,E12,131,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E12,132,0,0,0,0,NA,NA,3,0,3,0,
19-Jun-19,Mia,E12,133,0,0,0,0,NA,NA,6,0,6,0,
19-Jun-19,Mia,E12,134,0,0,0,0,NA,NA,8,1,9,1,
19-Jun-19,Mia,E12,135,1,0,0,0,NA,NA,3,2,5,1,
19-Jun-19,Mia,E12,136,1,1,0,0,NA,NA,10,0,10,0,
19-Jun-19,Mia,E12,137,0,0,0,0,NA,NA,3,0,3,0,
19-Jun-19,Mia,E12,138,1,0,0,0,NA,NA,2,2,4,1,
19-Jun-19,Mia,E12,139,0,0,0,0,NA,NA,3,0,3,0,
19-Jun-19,Mia,E12,140,0,0,0,0,NA,NA,8,0,8,0,
19-Jun-19,Mia,E12,141,0,0,0,0,NA,NA,7,1,8,0,
19-Jun-19,Mia,E12,142,0,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E12,143,0,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E12,144,0,0,0,0,NA,NA,3,0,3,0,
19-Jun-19,Mia,E12,145,0,0,0,0,NA,NA,6,0,6,0,
19-Jun-19,Mia,E12,146,0,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E12,147,0,0,0,0,NA,NA,4,1,5,1,
19-Jun-19,Mia,E12,148,0,0,0,0,NA,NA,4,1,5,0,
19-Jun-19,Mia,E12,149,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E12,150,0,0,0,0,NA,NA,6,0,6,0,
19-Jun-19,Mia,E12,151,0,0,0,0,NA,NA,9,0,9,0,
19-Jun-19,Mia,E12,152,0,0,0,0,NA,NA,6,0,6,0,
19-Jun-19,Mia,E12,153,0,0,0,0,NA,NA,9,0,9,0,
19-Jun-19,Mia,E12,154,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E12,155,1,0,0,0,NA,NA,5,2,7,0,
19-Jun-19,Mia,E12,156,0,0,0,0,NA,NA,3,0,3,0,
19-Jun-19,Mia,E12,157,0,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E12,158,1,0,0,0,NA,NA,0,2,2,1,
19-Jun-19,Mia,E12,159,0,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E12,160,0,0,0,0,NA,NA,3,0,3,0,
19-Jun-19,Mia,E12,161,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E12,162,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E12,163,1,0,0,0,NA,NA,7,0,7,0,
19-Jun-19,Mia,E12,164,0,0,0,0,NA,NA,7,0,7,0,
19-Jun-19,Mia,E12,165,1,0,0,0,NA,NA,3,0,3,0,
19-Jun-19,Mia,E12,166,0,0,0,0,NA,NA,6,0,6,0,
19-Jun-19,Mia,E12,167,1,0,0,0,NA,NA,3,0,3,0,
19-Jun-19,Mia,E12,168,0,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E12,169,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E12,170,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E12,171,1,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E12,172,0,0,0,0,NA,NA,3,0,3,0,
19-Jun-19,Mia,E12,173,1,0,0,0,NA,NA,1,2,3,0,
19-Jun-19,Mia,E12,174,0,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E12,175,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E12,176,0,0,0,0,NA,NA,3,0,3,0,
19-Jun-19,Mia,E12,177,0,0,0,0,NA,NA,2,1,3,1,
19-Jun-19,Mia,E12,178,1,0,0,0,NA,NA,2,0,2,0,
19-Jun-19,Mia,E12,179,0,0,0,0,NA,NA,3,0,3,0,
19-Jun-19,Mia,E12,180,1,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E12,181,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E12,182,0,0,0,0,NA,NA,3,0,3,0,
19-Jun-19,Mia,E12,183,1,0,0,0,NA,NA,5,1,6,0,
19-Jun-19,Mia,E12,184,0,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E12,185,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E12,186,0,0,0,0,NA,NA,2,0,2,0,
19-Jun-19,Mia,E12,187,0,0,0,0,NA,NA,3,0,3,0,
19-Jun-19,Mia,E12,188,2,1,0,0,NA,NA,5,0,5,0,
19-Jun-19,Mia,E12,189,0,0,0,0,NA,NA,2,0,2,0,
19-Jun-19,Mia,E12,190,0,0,0,0,NA,NA,3,0,3,0,
19-Jun-19,Mia,E12,191,0,0,0,0,NA,NA,7,0,7,0,
19-Jun-19,Mia,E12,192,0,1,0,0,NA,NA,6,0,6,0,
19-Jun-19,Mia,E12,193,0,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E12,194,0,0,0,0,NA,NA,2,0,2,0,
19-Jun-19,Mia,E12,195,0,0,0,0,NA,NA,3,0,3,0,
19-Jun-19,Mia,E12,196,0,0,0,0,NA,NA,1,0,1,0,
19-Jun-19,Mia,E12,197,0,0,0,0,NA,NA,3,0,3,0,
19-Jun-19,Mia,E12,198,0,0,0,0,NA,NA,1,0,1,0,
19-Jun-19,Mia,E12,199,1,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Mia,E12,200,0,0,0,0,NA,NA,7,0,7,0,
19-Jun-19,Mia,E12,201,1,0,0,0,NA,NA,2,0,2,0,
19-Jun-19,Mia,E12,202,0,0,0,0,NA,NA,2,0,2,0,
19-Jun-19,Evelyn,E11,1,1,1,0,0,NA,NA,6,0,6,0,
19-Jun-19,Evelyn,E11,2,2,1,0,0,NA,NA,5,0,5,0,
19-Jun-19,Evelyn,E11,3,1,1,0,1,NA,NA,3,0,3,0,
19-Jun-19,Evelyn,E11,4,1,1,1,0,NA,NA,2,2,4,0,
19-Jun-19,Evelyn,E11,5,1,1,0,0,NA,NA,2,1,3,0,
19-Jun-19,Evelyn,E11,6,1,1,0,0,NA,NA,7,1,8,0,
19-Jun-19,Evelyn,E11,7,2,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Evelyn,E11,8,1,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Evelyn,E11,9,2,1,0,0,NA,NA,4,0,4,0,
19-Jun-19,Evelyn,E11,10,1,1,1,0,NA,NA,4,0,4,0,
19-Jun-19,Evelyn,E11,11,1,0,0,0,NA,NA,3,1,4,0,
19-Jun-19,Evelyn,E11,12,1,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Evelyn,E11,13,1,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Evelyn,E11,14,2,1,1,0,NA,NA,5,0,5,0,
19-Jun-19,Evelyn,E11,15,1,1,0,0,NA,NA,3,0,3,0,
19-Jun-19,Evelyn,E11,16,1,0,0,0,NA,NA,5,1,6,0,
19-Jun-19,Evelyn,E11,17,1,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Evelyn,E11,18,1,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Evelyn,E11,19,2,1,1,0,NA,NA,4,0,4,0,
19-Jun-19,Evelyn,E11,20,2,1,1,0,NA,NA,3,0,3,0,
19-Jun-19,Evelyn,E11,21,2,1,0,0,NA,NA,7,1,8,0,
19-Jun-19,Evelyn,E11,22,3,1,0,0,NA,NA,1,0,1,0,
19-Jun-19,Evelyn,E11,23,2,1,1,0,NA,NA,4,3,7,0,
19-Jun-19,Evelyn,E11,24,1,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Evelyn,E11,25,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Evelyn,E11,26,2,1,1,0,NA,NA,6,1,7,0,
19-Jun-19,Evelyn,E11,27,1,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Evelyn,E11,28,2,1,1,0,NA,NA,4,0,4,0,
19-Jun-19,Evelyn,E11,29,1,1,1,0,NA,NA,3,0,3,0,
19-Jun-19,Evelyn,E11,30,3,1,1,0,NA,NA,4,0,4,0,
19-Jun-19,Evelyn,E11,31,2,1,0,0,NA,NA,3,0,3,0,
19-Jun-19,Evelyn,E11,32,0,1,0,0,NA,NA,5,0,5,0,
19-Jun-19,Evelyn,E11,33,0,0,0,0,NA,NA,2,1,3,0,
19-Jun-19,Evelyn,E11,34,2,0,0,0,NA,NA,3,0,3,0,
19-Jun-19,Evelyn,E11,35,0,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Evelyn,E11,36,1,1,1,0,NA,NA,6,0,6,0,
19-Jun-19,Evelyn,E11,37,1,0,0,0,NA,NA,9,0,9,0,
19-Jun-19,Evelyn,E11,38,1,1,1,0,NA,NA,2,1,3,1,
19-Jun-19,Evelyn,E11,39,3,1,0,0,NA,NA,5,0,5,0,
19-Jun-19,Evelyn,E11,40,3,1,1,0,NA,NA,6,0,6,0,
19-Jun-19,Evelyn,E11,41,3,1,1,0,NA,NA,4,0,4,0,
19-Jun-19,Evelyn,E11,42,1,0,0,0,NA,NA,7,0,7,0,
19-Jun-19,Evelyn,E11,43,4,1,0,0,NA,NA,4,1,5,1,
19-Jun-19,Evelyn,E11,44,3,1,1,0,NA,NA,3,0,3,0,
19-Jun-19,Evelyn,E11,45,3,1,1,0,NA,NA,2,0,2,0,
19-Jun-19,Evelyn,E11,46,2,1,1,0,NA,NA,4,1,5,0,
19-Jun-19,Evelyn,E11,47,0,0,0,0,NA,NA,3,0,3,0,
